date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean
3/11/2021,17,24.5,0.2,274,4.3,968.4,64
3/12/2021,18.4,24.5,0.1,246,4.4,968.5,70
3/13/2021,15.7,24.7,0,233,4.3,967.4,61
3/14/2021,17.7,25.1,1.1,216,4.7,965.5,64
3/15/2021,17.9,26.2,0,205,4,964.1,64
3/16/2021,15.3,26.1,0,203,4.1,963.8,56
3/17/2021,14.9,26.4,0,235,4.1,963.5,52
3/18/2021,15.6,27.8,0,225,4,963.6,51
3/19/2021,16.4,28.5,0,241,4.5,962.8,51
3/20/2021,16.7,28.5,0,181,4.2,961.4,52
3/21/2021,15.9,29.6,0,177,4.2,962.4,46
3/22/2021,20.4,26.1,5.4,132,7.4,967.7,72
3/23/2021,20.3,24.7,1,323,5.7,968.7,78
3/24/2021,20.7,25.1,0,258,4.4,965.7,78
3/25/2021,19.7,26.9,0,233,3.6,964.2,68
3/26/2021,18.6,28.2,0,244,4.8,963.6,59
3/27/2021,17.7,27.4,0,266,4.4,962.7,59
3/28/2021,16.4,28.5,0,271,4.7,961.7,52
3/29/2021,15.5,27.7,0,285,5.4,960.9,51
3/30/2021,13.7,28.1,0,227,7,959.3,45
3/31/2021,14.7,27.3,0,297,5.4,958.7,52
4/1/2021,13.1,27.9,0,211,4.4,959.3,43
4/2/2021,14.2,28.2,0,204,5.6,960.7,45
4/3/2021,18.8,27.8,5.6,179,4.2,962.8,60
4/4/2021,20.4,23.4,7.5,29,4.8,966.3,84
4/5/2021,18.4,20.8,14.1,6,7.2,968.2,86
4/6/2021,17,19.4,21.6,11,5.5,969.1,86
4/7/2021,17.3,21.5,0,343,4.3,968,79
4/8/2021,20.5,24.3,0,259,3.3,965.3,81
4/9/2021,21.4,25.3,0.7,237,4.1,964.8,80
4/10/2021,21.5,25.7,4.6,198,5.9,966.6,79
4/11/2021,22.4,25.5,6.4,223,5.2,967.8,84
4/12/2021,22,25.9,0,219,3.5,967.7,80
4/13/2021,22.4,26.2,0.2,229,4.1,966.1,81
4/14/2021,22.1,26.5,0,211,4.6,965.2,78
4/15/2021,21.1,26.7,0.1,218,4.5,964.2,73
4/16/2021,20.6,26.6,3.4,227,4.5,964.4,71
4/17/2021,21.2,24,15.1,311,3.7,967.1,85
4/18/2021,20.9,24.5,2.4,187,3.8,966,81
4/19/2021,20.5,26.2,0.1,204,4.4,963.6,73
4/20/2021,21.2,26.4,0.3,213,4.9,963.6,74
4/21/2021,20.9,27.4,0.1,202,5.4,963.9,70
4/22/2021,19.1,28.9,0,175,5.1,962.8,60
4/23/2021,17.9,29.8,0,193,5.7,961.1,53
4/24/2021,19.9,30.1,0.2,224,5.3,961.4,56
4/25/2021,22.4,27.9,15.8,222,5.2,963.1,73
4/26/2021,22.1,27.6,4,214,5,963.5,74
4/27/2021,22.7,25.6,5.9,230,3.3,965.5,85
4/28/2021,22.2,25.1,6.6,195,3,967.4,85
4/29/2021,21.9,24.9,12.9,85,3.6,967.2,84
4/30/2021,21.3,24.5,6.8,197,4,966.4,83
5/1/2021,21.8,25.2,1,195,3.8,966.4,82
5/2/2021,22.1,25.3,2.3,218,3.9,965.8,83
5/3/2021,21.8,25.9,1.6,237,4.8,964.2,80
5/4/2021,21.5,27,0,231,4.4,963.9,74
5/5/2021,21.3,26.8,0.1,247,4.3,964.7,73
5/6/2021,21.6,25.5,16.5,311,4.4,967.8,80
5/7/2021,21.2,27.1,0.2,223,4.3,967.3,73
5/8/2021,21,27.5,1.3,214,4.9,965.6,70
5/9/2021,21.5,27,2.2,220,5.4,964.2,73
5/10/2021,21.9,27,1.4,228,4.4,963.1,75
5/11/2021,22.6,27.3,3,229,4.5,962.7,77
5/12/2021,22.4,27.4,5.5,237,4.9,961.9,76
5/13/2021,22.9,26.4,8,275,4.4,961.4,82
5/14/2021,21.9,28.3,1.5,198,5.3,961.2,71
5/15/2021,21.5,29.4,0.2,219,4.6,961.8,65
5/16/2021,20.6,29.7,0.1,229,4.4,962.1,62
5/17/2021,21.2,30.2,0.1,205,5.6,962.5,60
5/18/2021,22,29.3,0.7,213,6.5,962.9,66
5/19/2021,22.8,29.5,2.8,211,4.3,961.8,69
5/20/2021,23.3,29.8,1.5,217,4.8,961.9,69
5/21/2021,23.2,29.4,9,218,5.7,961.9,71
5/22/2021,22.6,29.7,0.8,224,5.6,960.4,67
5/23/2021,23.5,28.7,8.7,227,4.4,960.9,74
5/24/2021,23.1,28.5,2.7,350,4.8,962.2,74
5/25/2021,23.1,26.1,14.1,195,5,962.7,84
5/26/2021,23.2,26.5,2.1,200,4.7,961.9,83
5/27/2021,23,27.8,0.7,204,3.5,962.2,76
5/28/2021,23.5,26.7,12.1,173,4.3,963.9,83
5/29/2021,23.6,26.6,10.1,195,5.8,963.3,85
5/30/2021,23.9,26.9,5.1,210,5.4,962.1,85
5/31/2021,23.9,27,5.4,215,4,961.1,84
6/1/2021,23.7,27.9,1.5,228,4.8,961.3,80
6/2/2021,23.7,29,0.7,254,3.9,961.4,75
6/3/2021,23.7,29,3.8,252,3.6,962.1,75
6/4/2021,24.1,27.8,12.4,220,3.6,962.5,82
6/5/2021,23.9,27.1,4.5,221,5.3,961.6,83
6/6/2021,23.4,27.9,1.6,232,4.7,960.3,78
6/7/2021,23.6,27.8,5.4,189,4.7,959.9,79
6/8/2021,23.6,25.7,25.7,72,4.2,960.6,89
6/9/2021,23.2,24.3,42,158,4.9,960.6,94
6/10/2021,23.4,24.9,25.1,185,4.9,959.6,92
6/11/2021,23.2,25.4,10.4,203,3.1,959.5,88
6/12/2021,23.6,25.6,21.1,169,3.4,960.8,89
6/13/2021,22.3,26.9,0.4,229,6,958.9,77
6/14/2021,22.6,23.7,87.3,187,9.2,959.3,94
6/15/2021,22.4,25.4,13.1,188,9.2,959.6,84
6/16/2021,23,25.6,2,191,8.4,961.2,86
6/17/2021,23.2,26.1,4.8,185,7,962.9,85
6/18/2021,22.5,26.3,4,210,5.5,964.2,81
6/19/2021,21.7,27.2,0.2,229,5.7,963.1,74
6/20/2021,21.2,27.6,0.5,246,5.6,961.4,70
6/21/2021,21.6,27.6,0.7,237,5.5,960.5,72
6/22/2021,23,27.5,1.3,213,5.4,961.7,78
6/23/2021,22.6,27.4,0.3,213,5,962.3,76
6/24/2021,22.3,27.5,0,216,5.2,961.1,74
6/25/2021,22.8,26.3,5.6,214,4.3,960.3,82
6/26/2021,23.7,25.9,7.7,175,2.5,962.2,88
6/27/2021,23.7,27.2,5.1,223,3.9,963.2,82
6/28/2021,23.1,27.1,1.7,225,5.6,961.7,80
6/29/2021,23,26,2.4,221,3.9,960.7,84
6/30/2021,22.9,26.4,5.7,214,4.7,960.6,82
7/1/2021,23.3,25.7,13.2,189,5.9,961.2,87
7/2/2021,22.7,26.1,13.2,200,5.5,962.4,82
7/3/2021,22.9,25.8,5.3,216,4.7,962.3,84
7/4/2021,22.4,28,3.5,244,4.1,961.1,75
7/5/2021,23.7,28,7.7,243,3.6,960.7,78
7/6/2021,23.7,25.8,25.1,185,3.1,960.3,88
7/7/2021,23,26.6,5.9,171,3.5,961.2,82
7/8/2021,23.7,25.3,18.9,260,2.9,960.7,91
7/9/2021,23.1,25.4,51.9,138,5.3,961.4,87
7/10/2021,23.1,25.3,13.1,360,4,962.4,88
7/11/2021,23,25.7,12.3,232,4.4,963.8,86
7/12/2021,22.9,26.1,4.2,195,5.5,964.7,83
7/13/2021,22.8,26.8,0.5,198,4.4,963,80
7/14/2021,23.3,27.2,0.2,200,3.8,961.9,80
7/15/2021,23.4,26.7,5.1,187,3.4,962.7,83
7/16/2021,22.8,26.1,7.2,191,4.4,964.2,83
7/17/2021,23,26.7,0.6,205,4.8,962,81
7/18/2021,23.6,26.7,4,226,4.6,959.5,84
7/19/2021,23.7,25.3,44.1,179,5.2,958.6,91
7/20/2021,23.5,24.7,44.9,187,7.8,959,93
7/21/2021,23.4,25.6,8.2,193,7.1,958.9,88
7/22/2021,23,25.7,5.5,184,7.7,959.2,86
7/23/2021,23.5,25.3,12.2,195,4.5,959.7,90
7/24/2021,23.4,25.2,4.4,194,4.3,958.6,90
7/25/2021,23.6,25.8,6.5,220,2.8,958.6,88
7/26/2021,23.3,25.3,17.8,205,4.9,958.1,89
7/27/2021,23.1,25.8,11.7,199,7,958,85
7/28/2021,22.6,25.8,2.3,221,6,958.2,83
7/29/2021,23.3,26.9,0.8,211,5.3,959,82
7/30/2021,23.7,26.4,1,209,3.6,960.3,85
7/31/2021,23.8,27.1,3.9,212,4.6,960,83
8/1/2021,23.6,26.7,7.5,222,5.1,958.8,84
8/2/2021,23.8,25.8,19.7,211,4.4,959.3,89
8/3/2021,23.7,25.6,31.1,190,3.3,960,90
8/4/2021,23.2,26,14.8,194,3.9,960.6,85
8/5/2021,23.7,25.9,5.8,192,5.9,960.2,88
8/6/2021,23.1,26.3,1.1,189,7.7,961,84
8/7/2021,23.3,26.9,2.2,209,5.7,962.1,82
8/8/2021,22.9,28.1,0,258,4.1,961.8,75
8/9/2021,22.9,28.3,0.3,263,4.2,960.7,74
8/10/2021,24.4,26.9,4,218,3.6,959.8,86
8/11/2021,24.1,25,35.3,164,3.4,961.6,95
8/12/2021,23.9,26.1,2.7,210,4.4,963.7,88
8/13/2021,23.8,25.9,3.8,192,4.6,961.8,88
8/14/2021,23.9,25.7,16.1,188,5.1,960.1,90
8/15/2021,23.6,24.6,30.2,178,5.9,962,94
8/16/2021,22.9,24.3,14.8,179,7.2,966,92
8/17/2021,23.3,24.7,13.7,187,3.8,966.8,92
8/18/2021,23.1,24.9,2.1,247,3.3,964.6,90
8/19/2021,22.9,25,6.2,246,3.2,963.7,88
8/20/2021,23.1,25.5,3.5,209,3.1,964.8,87
8/21/2021,22.8,26,0.6,226,4.5,964.5,84
8/22/2021,23.2,27.3,0.1,203,4.6,962.4,80
8/23/2021,23.5,27.1,3.4,214,2.5,961.2,82
8/24/2021,23.8,26,9.3,213,4.1,960.9,88
8/25/2021,23.4,26.2,5.9,157,4.2,960.6,85
8/26/2021,23.4,26.1,10.9,160,4.4,962,86
8/27/2021,22.9,25.8,6.5,32,5.3,963.1,85
8/28/2021,22.9,25.2,10.7,340,4.8,963.1,88
8/29/2021,22.5,25.2,2.7,57,4.4,963.7,86
8/30/2021,22.2,25.8,1.2,246,3.1,964.8,81
8/31/2021,22.9,25.8,4.3,173,3.5,965.1,85
9/1/2021,22.9,25.8,6.6,210,3.3,964.3,84
9/2/2021,23.3,26,1.6,133,4,963.3,86
9/3/2021,23.3,25.7,5.2,210,3.6,961.7,87
9/4/2021,23.1,25.6,4.4,183,4.8,961.6,86
9/5/2021,23.1,25.1,13.2,209,3.2,963.1,89
9/6/2021,22.4,25.3,21.6,58,4.3,965.6,85
9/7/2021,23,26.2,33.2,358,4,965.3,84
9/8/2021,22.9,26.4,10,351,4.4,962.6,83
9/9/2021,23.1,24.9,45.3,15,6.3,962.4,90
9/10/2021,22.8,25.4,13.3,294,4.1,963.9,86
9/11/2021,22.5,26.4,0.2,178,3.8,963.1,80
9/12/2021,22.7,26.4,0.2,240,3.7,960.9,81
9/13/2021,23.3,26.8,0.1,235,3.3,961.8,82
9/14/2021,23.3,25,27.8,3,5.1,964.1,91
9/15/2021,23.2,24.8,14.3,353,5,965,91
9/16/2021,22.8,24.6,39.1,274,3.5,964.7,90
9/17/2021,22.7,24.3,10.9,158,4.8,964.8,91
9/18/2021,22.6,26.1,2.8,184,4.2,965.2,83
9/19/2021,23.4,26.2,2.2,266,3.1,964.8,85
9/20/2021,23.4,25.3,4.7,10,4.4,964.5,90
9/21/2021,22.9,25.5,7.9,345,3.6,963.7,86
9/22/2021,22.6,25.6,22.6,333,4.3,963.3,84
9/23/2021,22.8,25,12.9,349,5,964.6,88
9/24/2021,22.4,25.9,2.1,9,4.9,964.8,82
9/25/2021,22.3,25.8,3.6,15,7.9,963.1,82
9/26/2021,22.5,24.5,15.3,14,6.9,964.2,89
9/27/2021,22.2,24.1,17.9,314,4.2,965.6,90
9/28/2021,22.8,25,2,317,3.4,966.1,88
9/29/2021,22.9,25.7,0,315,4,964.7,86
9/30/2021,23.3,26.4,0.8,265,3.5,964.4,84
10/1/2021,23.6,25.9,4.3,237,3.1,964.6,87
10/2/2021,23.1,25.1,1.7,232,3.1,964.9,89
10/3/2021,23.2,25.3,2.8,7,2.5,964.6,88
10/4/2021,22.9,25.2,13.2,40,4.6,965.4,88
10/5/2021,22.3,25.6,0.4,341,5.1,965,83
10/6/2021,21.7,26.1,0.2,1,5.2,962.8,79
10/7/2021,22.2,26.1,0.2,327,3.1,961.4,80
10/8/2021,21.8,26.1,0.1,316,3.7,960.9,79
10/9/2021,22.2,26.5,0,303,3,960.9,79
10/10/2021,23.6,26.6,26,315,4.5,960.3,84
10/11/2021,22.8,25.2,7,9,5.9,961.1,87
10/12/2021,21.7,24.2,7.9,3,7.8,962.1,86
10/13/2021,20.5,25.1,0,341,6.4,960.8,78
10/14/2021,20.5,24.4,1.2,354,5.5,960.3,80
10/15/2021,20.9,23.5,6.3,25,7.5,962.7,86
10/16/2021,21,23,9,6,10.1,965.8,88
10/17/2021,18.3,24.1,0,25,12,968.6,71
10/18/2021,18.5,23.9,0.1,13,7.1,968.6,72
10/19/2021,20.8,24.9,0.6,220,5.4,969.7,79
10/20/2021,22,24.7,5.8,210,3.8,968.9,86
10/21/2021,22.4,24.7,22.1,234,4.3,967.1,88
10/22/2021,21.9,23.3,40,112,4,968.2,92
10/23/2021,21.3,22.5,38.3,207,4.5,969.9,93
10/24/2021,20.8,23.3,5.6,42,5,970.3,87
10/25/2021,21,23.5,1.7,4,3.4,968.7,87
10/26/2021,21,24.4,0.4,334,2.9,967.6,82
10/27/2021,21.2,25.1,0.2,17,5.6,967.9,80
10/28/2021,20.2,25,0,18,7.3,968.3,76
10/29/2021,20.7,24.5,4.4,20,5.6,969.4,80
10/30/2021,21.6,23.5,26.6,281,3.2,969.7,89
10/31/2021,21.5,23.3,16.1,40,3.5,969.2,90
11/1/2021,21.3,23.3,31.7,348,3.5,969.4,90
11/2/2021,21.7,23.5,12.9,21,3.7,969.6,90
11/3/2021,21.6,23.8,15.1,324,3.8,968.5,88
11/4/2021,21.5,23.5,16.2,262,2.8,968,89
11/5/2021,21.7,23.7,0.2,294,3,966.1,89
11/6/2021,21.9,24.4,0.8,303,3.3,964,87
11/7/2021,21.6,24.8,3.8,16,4.7,965,83
11/8/2021,21.7,24,4,13,5.2,967.2,87
11/9/2021,21,23.8,1.4,11,4.1,968.7,85
11/10/2021,20.5,22.9,7.4,7,3.8,968.9,87
11/11/2021,20.6,23,4.2,283,3.4,968,87
11/12/2021,20.7,22.3,3.7,6,4.4,968.9,91
11/13/2021,20.4,23,1.1,31,5.2,968.8,86
11/14/2021,20.2,23.3,0.1,235,3.5,967.9,84
11/15/2021,20.6,23.7,0.5,236,4,966.5,84
11/16/2021,20.8,24.2,0,194,4,966.9,82
11/17/2021,21,24.3,0,359,4.6,968,83
11/18/2021,20.7,23.9,0.5,354,4.2,967.1,83
11/19/2021,20.9,24.3,0.8,283,3.1,964.5,83
11/20/2021,18.8,23.6,0,315,3.4,963.9,77
11/21/2021,17.8,22.4,0,2,3.9,965.6,77
11/22/2021,18.7,23.2,0,352,3.3,966.7,77
11/23/2021,20,23,2.3,297,4,967.5,84
11/24/2021,19.7,21.9,14.6,321,4,969.1,88
11/25/2021,19,21.4,1.2,7,6.1,969.7,86
11/26/2021,19.2,21.4,5.2,5,6.2,969.8,87
11/27/2021,18.3,21.7,5,12,7.2,970.6,82
11/28/2021,17,20.9,0,354,6.6,970.7,80
11/29/2021,16.6,20.7,0,355,6.5,969.8,79
11/30/2021,15.7,20.9,0,5,8.6,970.4,74
12/1/2021,14.4,20,0,5,8.4,971.1,71
12/2/2021,13.4,19.1,0,2,7.1,971.7,71
12/3/2021,12.8,18.3,0,3,6.8,972.5,72
12/4/2021,11.1,17.2,0,351,6,972.5,70
12/5/2021,10.7,17.5,0,355,6.6,972.2,67
12/6/2021,11.7,18.5,0,357,6.4,971.4,67
12/7/2021,11.9,18.7,0,0,5,971.2,67
12/8/2021,12,18.9,0,2,5.1,971.8,67
12/9/2021,13,20.2,0,5,5,972.6,66
12/10/2021,14.6,20.8,0,343,3.5,971.1,70
12/11/2021,15.8,21.7,0,218,3.6,970.5,71
12/12/2021,16.2,22.3,0.4,31,4.2,971.4,70
12/13/2021,16.1,21.7,0.6,25,4.7,971.1,73
12/14/2021,15.2,21.2,0,16,4.1,969.4,71
12/15/2021,15,21,0,142,4.6,968,71
12/16/2021,13.7,20.3,0,21,5.3,968.3,69
12/17/2021,13,19.8,0,0,6.3,969.7,67
12/18/2021,12.8,20.2,0,8,6.3,970.5,64
12/19/2021,11.9,19.7,0,13,7.6,971.3,62
12/20/2021,10.3,18,0,1,6.1,970.4,63
12/21/2021,11.5,18.3,0,21,4.9,969.3,67
12/22/2021,12,19.5,0,57,4,968.4,64
12/23/2021,13.1,20.1,0.2,206,5.3,967.2,66
12/24/2021,14.7,20.1,1.3,355,4.4,967.7,73
12/25/2021,15.6,20.5,0.3,10,5.1,969.2,75
12/26/2021,16.2,19.8,1.9,23,4.6,971.4,81
12/27/2021,16.7,20.7,4,15,4.8,972.2,80
12/28/2021,15.5,21.9,0,200,4.7,971.7,70
12/29/2021,14.9,22,0,17,4.5,972.1,66
12/30/2021,16.3,21.7,0.6,352,4.4,973.3,73
12/31/2021,17.1,22,0.3,91,4.5,972.9,75
1/1/2022,16.4,21.6,0.2,316,4.3,972.5,74
1/2/2022,14.3,21.7,0,190,4.6,971.8,66
1/3/2022,12.9,21.3,0,32,4,970.3,61
1/4/2022,13.1,21.3,0,117,5.1,969.7,62
1/5/2022,13.9,21.2,0,91,4.7,968.8,65
1/6/2022,12.9,21.6,0,77,4.4,968.8,61
1/7/2022,13.5,21.8,0,197,4.9,969.9,60
1/8/2022,15.2,21.8,0,188,5.1,969.1,69
1/9/2022,14.5,21.8,0,207,5.4,967.6,67
1/10/2022,14.1,21.9,0,190,4.7,967.7,64
1/11/2022,14.1,21.4,0,212,4.8,968.7,66
1/12/2022,15.4,22.1,0.4,219,4.7,969.2,69
1/13/2022,18,22,0,208,4.1,969.3,79
1/14/2022,17.3,21.5,0.1,277,3.3,969.1,78
1/15/2022,17.9,21.7,5.1,333,3.9,968.9,80
1/16/2022,18.4,19.6,32.6,359,3.6,969.5,93
1/17/2022,16.9,19.6,0.2,358,4.9,970.7,85
1/18/2022,16.1,18.8,4.3,19,6.1,970.4,85
1/19/2022,16.2,18.1,25,332,4.3,969,89
1/20/2022,16.1,18.6,0.7,169,3.6,967,86
1/21/2022,16.8,18.7,7.8,34,4,965.9,89
1/22/2022,16.9,19.4,0.1,297,3.9,964.8,87
1/23/2022,14.6,19.7,0,319,3.1,965.4,75
1/24/2022,13.1,19.1,0,151,4,965.9,71
1/25/2022,13.9,19.5,0,210,4,966,73
1/26/2022,13.7,20,0,168,3.8,966.2,70
1/27/2022,13.7,20.2,0,200,5,966,69
1/28/2022,12.9,20.2,0,255,5.1,965.4,67
1/29/2022,13,20.2,0,262,5.9,964,69
1/30/2022,11.4,20.1,0,215,5.7,962.9,61
1/31/2022,10.6,19.6,0,212,5.8,963.6,59
2/1/2022,9.6,19.8,0,211,6.1,964.2,56
2/2/2022,9,19.9,0,231,6.3,965.6,56
2/3/2022,9.3,19.4,0,352,4.8,966.8,57
2/4/2022,12.8,20.5,0,70,4.1,967.5,63
2/5/2022,16.6,20.4,4.6,176,6.1,968.7,80
2/6/2022,17.1,19.9,8.2,189,4.3,967.9,84
2/7/2022,15.3,20.5,0,242,5.6,966.3,76
2/8/2022,12.3,20.1,0,212,4.5,965.9,65
2/9/2022,10.8,20.3,0,244,5.2,966.3,59
2/10/2022,11.3,20.2,0,296,4.3,965.9,62
2/11/2022,11.7,20.6,0,29,4.1,965.2,60
2/12/2022,12.8,21.5,0,247,5,963.3,62
2/13/2022,8.8,19.9,0,304,4.5,963.1,55
2/14/2022,11.1,19.9,0,340,4.5,964.8,61
2/15/2022,15.6,22.6,0.1,187,5.6,965.4,65
2/16/2022,16.7,23,0.1,171,6,963.5,70
2/17/2022,18.4,23.9,0.1,201,6.2,962.8,73
2/18/2022,20.1,23.3,42.1,240,5.5,963.4,83
2/19/2022,20.3,22.9,13.8,286,3.1,964.2,87
2/20/2022,19.2,23,2.7,78,6.6,962.6,81
2/21/2022,15.9,20.4,1.9,57,6.3,966.3,76
2/22/2022,16.9,20,21.1,26,4.8,968.5,83
2/23/2022,16,19.3,0.7,9,9,971.5,82
2/24/2022,14.1,18.9,0,3,5.8,972.7,75
2/25/2022,14.9,20.3,0,359,4,971.6,73
2/26/2022,15.9,21.6,0,307,2.9,970.7,72
2/27/2022,15.8,22.4,0,200,4.5,968.6,69
2/28/2022,16.1,23.3,0,169,4.5,967.8,66
3/1/2022,15.8,24,0,331,3.5,967.3,64
3/2/2022,17.2,23.1,11.7,297,4.5,967,72
3/3/2022,18.9,24.2,0,242,4.1,966.4,74
3/4/2022,18,24.4,0,321,3.8,964.9,71
3/5/2022,17.4,25.4,0,129,4.5,963.2,65
3/6/2022,17.9,26.2,0,134,4,963.6,63
3/7/2022,19.9,24.9,11.2,349,5.5,967,75
3/8/2022,19.7,24,2.2,267,4.2,967.3,79
3/9/2022,19.4,25,0,202,3.8,965,73
3/10/2022,20,26.4,0,200,4.3,963.5,70
3/11/2022,18.9,27.2,0,222,4.3,962.5,64
3/12/2022,20.2,27.4,0.5,207,5,962.3,66
3/13/2022,20.5,28.1,0.1,244,3.7,962.5,66
3/14/2022,21.1,27.5,0.8,228,5.2,963.2,70
3/15/2022,20.9,25.9,4.7,212,5.3,962.1,77
3/16/2022,21,24.2,0.9,253,4.8,962.4,84
3/17/2022,20.4,24.5,0.7,235,4.8,962.4,80
3/18/2022,18.5,25.4,0,243,4,962.6,70
3/19/2022,18.9,25.1,0,198,5.9,961.4,70
3/20/2022,19.6,26.2,0,195,5.5,961.7,69
3/21/2022,21,25.9,1.7,220,6.7,963.6,76
3/22/2022,21.7,25.8,11.3,207,5.7,964.5,80
3/23/2022,21.8,24.4,15.3,47,4.1,964.7,86
3/24/2022,21.2,25.5,0.6,211,5.8,962.9,79
3/25/2022,19.1,25.9,0,256,4,963,69
3/26/2022,17.6,25.9,0,178,4.3,964.5,63
3/27/2022,17.7,25.7,0,261,4.3,964.8,64
3/28/2022,19.4,24.1,8.5,217,4.5,964.7,76
3/29/2022,20.7,23.9,1.4,162,6.7,965.1,83
3/30/2022,20.6,25.1,0.6,190,4.1,965.5,78
3/31/2022,20.7,25.4,4.2,8,5.3,966.2,76
4/1/2022,20.6,24.6,25.4,28,5.9,967.3,79
4/2/2022,15.4,19.2,9.3,25,14.8,972.5,79
4/3/2022,12.8,19.1,0,6,8.1,972,68
4/4/2022,15.8,21.6,0,312,3,970.6,71
4/5/2022,17.1,24.3,0,274,3.6,969.7,66
4/6/2022,19.6,23.8,2.1,2,5.3,969,78
4/7/2022,19.5,24.3,0.4,9,7,969.2,77
4/8/2022,19.2,23.7,0,275,3.8,967.7,78
4/9/2022,20.4,24.3,0.2,215,4.2,965,81
4/10/2022,20.2,25.8,0,186,4.4,963.8,73
4/11/2022,19.7,26.5,0,220,4.2,962.5,68
4/12/2022,18.1,26.3,0,254,4.3,961.1,65
4/13/2022,17.8,26.3,0,243,3.8,960.6,64
4/14/2022,18.9,27.1,0,223,4.6,960.5,63
4/15/2022,19.9,27.8,0,200,5.7,960.7,65
4/16/2022,21.1,27.7,1.4,249,5.5,961.3,69
