date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean
8/12/2021,25,26.8,8.8,173,9.1,1010.3,90
8/13/2021,24.7,26.5,16,200,6.6,1009.1,90
8/14/2021,24.3,26.6,20,187,7.7,1007.9,88
8/15/2021,24.6,25.5,28.5,180,6.2,1009.8,95
8/16/2021,24.6,26.7,14.2,210,5.1,1012,89
8/17/2021,24.2,27.6,0.7,309,4.4,1010.8,83
8/18/2021,24.9,27.8,6.5,104,3.5,1008.8,85
8/19/2021,25.2,27.3,6.6,147,5.3,1008.1,89
8/20/2021,25.1,27.1,21.5,148,4.9,1008.7,89
8/21/2021,25.2,26.9,10.7,161,5.8,1009.4,90
8/22/2021,24.8,27,5.6,169,6,1008.8,88
8/23/2021,24.8,26.6,9.6,169,6.4,1007.9,90
8/24/2021,24.8,26.6,17.7,159,7.7,1006.7,90
8/25/2021,24.4,25.4,43.3,177,6.2,1006.8,95
8/26/2021,24.1,25.1,47.7,186,5.1,1007.2,95
8/27/2021,23.9,24.8,45.7,200,4.8,1007.8,95
8/28/2021,24.4,25.4,14.5,80,3.1,1007.8,94
8/29/2021,24.2,26.7,6.8,320,4.4,1007.6,87
8/30/2021,24.6,26.7,6,310,3.4,1008.2,89
8/31/2021,24.9,25.8,12.1,205,2.9,1009,95
9/1/2021,24.2,25.7,7.6,282,3.4,1008.5,92
9/2/2021,24.5,25.9,23.2,202,4.3,1008.2,92
9/3/2021,24,26,13.6,244,6.1,1008.2,89
9/4/2021,24.4,26.4,10.6,186,5.4,1008.4,89
9/5/2021,24.5,26,3.5,158,4.2,1009,92
9/6/2021,23.9,26.3,3.6,236,4.6,1009.1,87
9/7/2021,24.2,25.4,30.5,286,4.9,1008,94
9/8/2021,24.1,24.8,30.3,267,4.8,1005.9,95
9/9/2021,24.2,24.8,54.2,191,6.3,1006.8,96
9/10/2021,24.3,25.9,24.8,198,5.8,1008.4,91
9/11/2021,24.7,25.7,22,238,4.9,1008.3,94
9/12/2021,24.3,27.1,1.1,270,8.4,1006.1,85
9/13/2021,24.9,27.1,12.4,267,8.1,1006.4,88
9/14/2021,24.6,25.6,25.9,164,5.1,1007.9,94
9/15/2021,24.4,25.2,125.8,172,5.8,1008.6,96
9/16/2021,24.4,25.9,10.2,165,8.5,1009.4,92
9/17/2021,24.5,27.1,1.3,149,4.7,1009.1,87
9/18/2021,24.6,27.1,5.7,12,5.1,1008.7,87
9/19/2021,24.6,25.5,16.7,9,3.7,1009,95
9/20/2021,24,25.2,32.8,219,3.8,1008,93
9/21/2021,24.3,25.6,20.2,173,8.4,1007.1,93
9/22/2021,24.2,25.5,19.7,190,7.5,1007.6,93
9/23/2021,24.6,26.4,10.5,178,5.1,1008.5,90
9/24/2021,24.7,25.5,17.5,221,4.3,1008.4,95
9/25/2021,24.2,24.9,46.1,180,6.4,1007.5,96
9/26/2021,24.7,25.2,21.5,161,3.7,1007.6,97
9/27/2021,24.8,26.3,9.3,21,3.2,1007.9,92
9/28/2021,24.7,26.8,3.9,8,3.5,1008.5,89
9/29/2021,25.1,27.3,4.4,129,4.2,1007.6,89
9/30/2021,25.4,27.1,4.4,149,3.5,1008.4,91
10/1/2021,25.3,27.3,9.5,147,3.3,1008.8,90
10/2/2021,24.8,25.9,26.6,161,5.5,1009.7,93
10/3/2021,24.7,26.6,12,82,2.9,1008.6,90
10/4/2021,24.8,27.1,8.7,358,4.2,1007.4,88
10/5/2021,25.4,26.8,19.1,325,4.5,1006.4,92
10/6/2021,24.8,26.3,20.6,347,5,1005.1,92
10/7/2021,24.6,26.3,19.9,318,5.7,1004.4,91
10/8/2021,24.7,26.4,6,161,6.6,1005.1,90
10/9/2021,24.7,25.8,17.7,201,8.2,1006.3,94
10/10/2021,24.7,27,17,226,6.3,1005.7,88
10/11/2021,24.7,25.8,40.7,186,6.4,1005.4,94
10/12/2021,24.4,25.2,53.4,166,7.4,1005.7,95
10/13/2021,24.1,25.8,39.1,235,7.2,1004.7,91
10/14/2021,24.1,25,43.9,175,6.7,1005,95
10/15/2021,24,24.9,52.6,168,6,1006.2,95
10/16/2021,24.5,26.3,6.8,69,3.3,1007.9,90
10/17/2021,22.3,23.4,20.8,8,11.3,1009.3,94
10/18/2021,22.1,24.9,3.1,40,6.6,1009.8,85
10/19/2021,24.1,26.7,1.3,107,4.7,1012.1,87
10/20/2021,24.5,26.4,10.5,22,4.2,1012.5,90
10/21/2021,24.5,26.2,8.1,68,4.6,1011.4,91
10/22/2021,24.2,25.5,15.6,59,5.3,1011.6,93
10/23/2021,23.7,25.1,10.9,13,9.2,1012.2,92
10/24/2021,22.5,26.4,0.5,20,13.9,1011.2,80
10/25/2021,22.3,27.1,0.2,19,13,1009.8,76
10/26/2021,21.9,26.9,0,15,13.1,1009.2,75
10/27/2021,21.8,26.8,0.2,16,13.9,1008.9,75
10/28/2021,23.3,25.8,2.7,33,9.3,1009.4,86
10/29/2021,24.1,27.1,3.7,11,3.5,1011.2,85
10/30/2021,24.6,26.2,15.5,6,6.8,1011.7,91
10/31/2021,24.2,26.2,7.2,66,5.6,1011.9,90
11/1/2021,24.6,26.4,13.7,22,4.3,1011.3,90
11/2/2021,24.2,27.6,3,72,5.1,1010.8,84
11/3/2021,23.6,27.5,0,24,7.2,1010.1,81
11/4/2021,23.8,26.7,9,49,5.9,1009.8,85
11/5/2021,24.5,26.9,2.8,32,4.6,1008.9,87
11/6/2021,24.6,26.3,10.2,319,4.3,1007.4,91
11/7/2021,24.6,26.5,11.4,43,3.8,1007,90
11/8/2021,24.3,25.6,25.7,14,7.5,1008.4,93
11/9/2021,22.9,26.5,1,13,13,1009.9,81
11/10/2021,20.6,25.9,0.3,12,14.9,1010.2,73
11/11/2021,20.9,24.7,21.7,7,14.7,1009.9,80
11/12/2021,22.3,25.8,2.1,11,13.5,1009.9,82
11/13/2021,22.8,26.5,0,18,12.6,1009.6,81
11/14/2021,22.9,25.6,8.8,14,9.4,1009.9,86
11/15/2021,23.7,26,18.9,29,8.3,1008.7,88
11/16/2021,23.6,25.9,14.1,10,7.5,1008.6,87
11/17/2021,23.7,27.2,3.5,27,9.1,1008.9,82
11/18/2021,24,26.4,13.4,21,6.5,1008.4,87
11/19/2021,24,26.7,2.2,71,6.5,1007.5,86
11/20/2021,24.1,26.3,4.8,60,4.6,1007.5,88
11/21/2021,24.3,26.8,8.1,41,4.9,1008.3,87
11/22/2021,24.3,26.4,6.1,75,6.1,1008.8,89
11/23/2021,23.2,27.3,0.2,21,9.9,1009,79
11/24/2021,20.9,26.4,0,18,14,1010.2,73
11/25/2021,20.1,26.4,0,19,14.5,1010.3,69
11/26/2021,20.3,26.2,0,16,14.9,1010.2,70
11/27/2021,18.8,25.3,0,14,17.1,1010.5,68
11/28/2021,18.7,25.3,12.5,24,18.8,1010.2,68
11/29/2021,20.4,23.6,47,15,18.3,1009.5,83
11/30/2021,21.2,22.8,37.3,10,17,1009.3,91
12/1/2021,18.6,24.3,0,12,16.4,1010.8,71
12/2/2021,18.4,24.7,0,17,17.2,1011.9,68
12/3/2021,17.8,23.6,0,15,17.1,1013.8,70
12/4/2021,16.3,22.4,0,17,16.4,1013.8,69
12/5/2021,15.6,22.1,0,14,16.3,1013.6,67
12/6/2021,17.2,23.4,0,12,14.6,1012.7,69
12/7/2021,17.7,24.5,0,12,14,1012.7,67
12/8/2021,18,24.6,0,13,14.8,1012.9,67
12/9/2021,19.1,26.1,0,25,12.7,1012.9,66
12/10/2021,19.7,26.8,0,20,12.3,1012.3,66
12/11/2021,18.8,26,0,23,10.6,1012.5,65
12/12/2021,18.6,26,0,19,12.1,1012.3,65
12/13/2021,18.3,25.9,0,19,16.7,1011.8,63
12/14/2021,17.7,26,0,12,16.4,1010.5,61
12/15/2021,19,26.8,0,11,14,1009.8,63
12/16/2021,20.2,27.9,0,16,11.8,1009.5,64
12/17/2021,21.6,28.2,0,34,9.7,1009.7,70
12/18/2021,19.2,27.2,0,21,15,1010.3,63
12/19/2021,16.2,25.3,0,21,19.1,1011.4,58
12/20/2021,14.9,24.5,0,20,16.1,1012.1,56
12/21/2021,17.8,26.1,0,11,7.4,1011.7,62
12/22/2021,20.8,26.3,0.2,2,7.7,1011.3,73
12/23/2021,22.2,25,21.8,129,6.1,1011.2,86
12/24/2021,22.1,24.8,3.8,24,5.5,1011.1,86
12/25/2021,22.6,24.8,8.1,17,4.8,1012,88
12/26/2021,21.9,25.7,20.4,3,8.1,1013.1,81
12/27/2021,20.6,26.9,0.3,23,12.6,1013.3,70
12/28/2021,18.8,26.7,0,31,14.6,1012.9,63
12/29/2021,19.2,27.5,0,33,13.3,1012.6,61
12/30/2021,18.7,27.6,0,27,13.3,1013.4,59
12/31/2021,17.5,27.1,0,24,13.7,1013.6,57
1/1/2022,16.8,26.6,0,18,14.1,1013.4,56
1/2/2022,17.4,26.6,0,21,14.3,1012.8,58
1/3/2022,18,27.2,0,28,12,1011.5,59
1/4/2022,18.5,27.8,0,21,8.8,1011.7,59
1/5/2022,17.9,27.5,0,23,10.6,1011.4,57
1/6/2022,17.8,27.5,0,11,8.1,1011.7,58
1/7/2022,20.7,27.2,0,246,4.9,1012.4,70
1/8/2022,19.6,27.7,0,33,6.6,1012.1,65
1/9/2022,17.8,27.5,0,12,7,1011,61
1/10/2022,19.7,26.8,0,136,6.3,1011.6,67
1/11/2022,22.6,27,0.4,146,5.2,1012.5,79
1/12/2022,22.4,26.6,1.2,117,3.9,1012.9,80
1/13/2022,19.6,27.2,0,37,6.5,1012.8,69
1/14/2022,20.2,26.8,0,112,5.9,1012.8,71
1/15/2022,19.6,26.9,0,13,5.6,1012.4,69
1/16/2022,20.3,26.8,0,296,4.7,1012.4,71
1/17/2022,20.8,27.1,0.5,14,5.6,1012.3,73
1/18/2022,20.6,27,0,101,6.1,1011.5,72
1/19/2022,18.2,27.4,0,37,8.5,1010.3,61
1/20/2022,21.2,26.4,2.4,166,6.9,1010.2,75
1/21/2022,21.8,25.8,1.6,213,5.1,1010.7,80
1/22/2022,22,26,6.5,192,6.2,1009.7,80
1/23/2022,22.2,25.8,2.6,189,5.6,1009.9,81
1/24/2022,21.6,26.4,0.5,305,3.9,1009.7,78
1/25/2022,21.8,27,0.2,265,3.6,1009.7,76
1/26/2022,23.1,26.8,3.3,149,4.4,1010.2,82
1/27/2022,23.2,26.8,4.4,299,3.6,1010.1,82
1/28/2022,23.4,27,2.7,239,4.2,1010.3,82
1/29/2022,23.5,27.1,0.8,195,5.3,1009.9,82
1/30/2022,23.3,27.6,1.2,173,6,1009.6,79
1/31/2022,22.8,27.3,0.9,167,10.7,1009.6,77
2/1/2022,21.6,27.8,0,161,7.3,1009.9,71
2/2/2022,22.5,27.3,0.7,150,5.2,1011.1,76
2/3/2022,21.8,27.6,0.4,236,5.6,1010.6,74
2/4/2022,22.9,26.7,6.7,13,7.3,1010.3,82
2/5/2022,21,27.4,0,8,7.3,1010.5,71
2/6/2022,19.2,28,0,10,7.8,1011,61
2/7/2022,20.7,28.3,0.3,346,6,1010.6,67
2/8/2022,23.6,27.3,1.9,178,4.5,1010.5,81
2/9/2022,23.4,27.1,1.5,173,5.6,1010.7,82
2/10/2022,23.8,26,7.1,272,3.4,1010.4,88
2/11/2022,23.8,25.6,20.2,290,3.8,1009.6,90
2/12/2022,23.8,25.7,19.3,24,4,1008.9,90
2/13/2022,23.6,26.2,4,127,4.1,1007.3,86
2/14/2022,23.6,25.9,18.9,340,4.3,1008.1,88
2/15/2022,23.4,25.6,12.6,359,4.9,1008.5,88
2/16/2022,23.1,25.3,5.8,24,5.6,1007.9,89
2/17/2022,23.4,26,0.9,140,5.8,1007.4,86
2/18/2022,23.6,27.1,1.5,154,6.4,1008.4,83
2/19/2022,24,27.2,1.4,172,9,1009.8,83
2/20/2022,24.2,27.8,0.9,192,7.5,1009.1,81
2/21/2022,23.2,25.6,14.1,140,7.4,1010.6,87
2/22/2022,20.5,24.8,0,19,12.6,1012.1,78
2/23/2022,18.8,26.3,0,17,14.6,1012.8,64
2/24/2022,16.6,25.8,0,18,16.7,1013.4,57
2/25/2022,16.6,26.3,0,18,15.2,1012.9,55
2/26/2022,17.9,27.3,0,24,12.3,1012.1,57
2/27/2022,19.7,28.1,0.1,26,8.5,1011.3,62
2/28/2022,22.8,27.4,2.7,116,5.2,1011.2,78
3/1/2022,23.8,27.2,5.4,170,3.4,1011,83
3/2/2022,23.6,26.3,4.9,148,4.8,1011.2,86
3/3/2022,24,25.8,12.5,320,3.2,1010.8,90
3/4/2022,24.5,26.8,8.3,138,4.4,1009.8,88
3/5/2022,24.3,26.9,2.7,185,5.8,1009.3,86
3/6/2022,24,27.6,5.7,157,6.9,1009.3,82
3/7/2022,24.2,25.8,14.3,57,4.6,1009.9,91
3/8/2022,23,26.2,2,16,6.3,1009.9,84
3/9/2022,23.2,27.3,0.3,57,6.1,1009,81
3/10/2022,24.1,27.1,1.7,166,5.1,1008.5,85
3/11/2022,24.3,26.5,6,137,4.2,1007.7,88
3/12/2022,24.4,27.1,3.8,140,4.8,1007,86
3/13/2022,24.7,27.3,7.2,136,4.6,1007.1,86
3/14/2022,24.7,27.4,6,171,5.1,1008,85
3/15/2022,24.6,28,4.8,154,6.3,1006.9,83
3/16/2022,24.5,27.3,3.6,168,7,1007.3,85
3/17/2022,24.3,27.4,7.3,152,5.2,1007.1,84
3/18/2022,24.1,26.5,17.7,145,5.6,1007.7,87
3/19/2022,23.8,27.1,9,119,6.2,1006.3,83
3/20/2022,23.8,27,7,133,7.4,1007.2,84
3/21/2022,24.1,27,6.4,159,8.2,1008.8,84
3/22/2022,24.2,27.1,5.6,149,7.8,1009.4,85
3/23/2022,24.1,26,10.5,160,5.3,1009.6,90
3/24/2022,24.4,27,3.3,152,5.3,1009,86
3/25/2022,24.5,27.4,6.6,166,6.6,1009.7,85
3/26/2022,24.8,28.3,1.1,162,6.1,1010.5,83
