date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-03-18,22.3,27.0,0.0,71,9.9,1008.0,76,18.0
2021-03-19,22.2,27.0,0.0,84,9.4,1007.6,76,16.0
2021-03-20,22.7,27.2,0.0,76,10.2,1006.5,78,14.0
2021-03-21,23.3,27.9,0.0,93,11.6,1006.5,77,16.0
2021-03-22,23.4,28.4,0.6,93,15.9,1008.8,75,19.0
2021-03-23,24.0,26.8,22.1,97,15.1,1009.4,85,13.0
2021-03-24,24.2,26.4,19.0,112,13.9,1008.5,88,15.0
2021-03-25,24.1,26.7,3.6,110,12.5,1008.3,86,19.0
2021-03-26,24.2,26.5,7.5,119,12.4,1007.8,87,16.0
2021-03-27,24.3,26.6,0.6,132,11.1,1007.4,87,12.0
2021-03-28,24.3,26.9,5.4,118,8.5,1006.9,86,8.0
2021-03-29,24.3,27.3,1.2,113,7.1,1006.8,84,9.0
2021-03-30,24.5,27.7,3.2,13,5.4,1005.9,84,12.0
2021-03-31,24.9,27.6,6.4,150,6.3,1005.2,86,10.0
2021-04-01,25.5,27.9,3.4,118,4.1,1005.6,88,10.0
2021-04-02,24.8,28.1,1.5,292,7.7,1006.4,83,8.0
2021-04-03,24.6,28.3,0.2,327,6.8,1006.2,81,10.0
2021-04-04,24.5,27.0,5.8,28,6.3,1007.4,86,13.0
2021-04-05,24.8,27.3,5.7,114,7.4,1008.5,86,12.0
2021-04-06,24.8,28.0,3.0,117,12.4,1009.0,84,14.0
2021-04-07,24.6,27.7,4.4,126,9.7,1009.7,84,17.0
2021-04-08,24.4,27.7,0.4,80,7.6,1008.5,83,17.0
2021-04-09,24.0,27.6,0.1,77,8.2,1008.6,82,19.0
2021-04-10,24.3,28.1,1.6,101,10.3,1009.3,81,24.0
2021-04-11,24.4,27.9,4.7,107,11.3,1010.1,82,23.0
2021-04-12,24.6,27.4,5.9,121,11.7,1010.4,85,21.0
2021-04-13,24.6,27.8,2.2,121,8.5,1010.0,84,19.0
2021-04-14,24.4,27.4,4.3,305,5.7,1009.9,85,13.0
2021-04-15,24.5,27.7,1.9,28,6.2,1009.0,83,11.0
2021-04-16,24.6,28.2,0.9,81,7.2,1008.9,82,16.0
2021-04-17,24.4,28.1,3.6,354,6.4,1010.3,81,15.0
2021-04-18,24.0,27.8,4.4,311,7.2,1010.2,81,13.0
2021-04-19,24.4,27.1,38.6,252,5.5,1009.3,86,9.0
2021-04-20,24.6,27.4,7.4,177,5.2,1008.6,86,9.0
2021-04-21,24.6,27.8,9.8,173,5.2,1008.6,83,10.0
2021-04-22,24.8,27.4,8.3,209,5.2,1008.6,86,11.0
2021-04-23,25.0,27.7,11.6,248,5.6,1008.0,86,8.0
2021-04-24,24.8,27.7,18.7,166,7.9,1008.3,85,7.0
2021-04-25,24.7,27.4,7.5,162,5.1,1008.7,86,6.0
2021-04-26,24.5,27.2,15.9,195,6.0,1008.5,86,8.0
2021-04-27,24.5,26.9,14.4,261,5.7,1009.5,87,7.0
2021-04-28,24.6,27.2,3.6,142,6.4,1009.8,87,9.0
2021-04-29,24.7,27.1,2.4,141,6.2,1009.2,88,11.0
2021-04-30,24.8,27.2,16.8,120,9.0,1009.1,87,8.0
2021-05-01,24.9,27.1,4.0,133,8.1,1008.8,88,8.0
2021-05-02,25.3,28.2,0.3,113,12.2,1008.2,85,8.0
2021-05-03,25.1,27.9,5.2,115,11.7,1006.9,85,10.0
2021-05-04,25.0,27.3,6.8,117,9.0,1006.9,87,10.0
2021-05-05,24.8,27.0,6.3,106,7.5,1007.2,88,10.0
2021-05-06,24.7,26.7,17.0,101,5.0,1008.7,89,8.0
2021-05-07,24.8,27.1,1.6,138,9.2,1008.7,88,5.0
2021-05-08,25.1,27.4,1.0,92,6.0,1008.0,88,8.0
2021-05-09,25.0,28.0,0.8,100,7.6,1007.1,85,10.0
2021-05-10,25.5,28.3,2.2,96,7.0,1006.7,86,9.0
2021-05-11,25.4,28.0,4.1,123,7.5,1006.5,87,8.0
2021-05-12,25.1,27.6,4.1,161,6.9,1006.2,87,7.0
2021-05-13,25.0,28.1,0.6,64,6.1,1005.2,84,8.0
2021-05-14,25.5,28.5,3.1,103,6.4,1005.5,84,8.0
2021-05-15,25.5,28.4,3.6,102,5.7,1006.1,85,9.0
2021-05-16,25.7,28.6,5.0,93,5.6,1006.4,85,8.0
2021-05-17,25.3,28.0,12.7,191,5.2,1007.0,85,9.0
2021-05-18,25.2,27.8,19.8,302,5.2,1007.7,86,13.0
2021-05-19,25.4,27.3,15.3,267,4.9,1007.7,90,10.0
2021-05-20,25.0,27.8,1.1,211,4.9,1007.9,86,8.0
2021-05-21,25.3,27.5,5.2,204,5.8,1008.6,88,12.0
2021-05-22,24.6,27.3,5.0,162,4.1,1008.0,86,10.0
2021-05-23,24.8,28.0,3.4,272,7.3,1007.5,84,11.0
2021-05-24,25.5,28.0,3.7,179,5.3,1007.9,87,14.0
2021-05-25,24.7,28.3,1.6,33,6.2,1007.7,82,16.0
2021-05-26,25.2,28.0,1.4,140,8.0,1007.9,85,16.0
2021-05-27,25.4,27.5,10.3,172,5.6,1008.3,89,10.0
2021-05-28,24.9,28.1,4.9,151,5.3,1008.8,84,11.0
2021-05-29,25.2,28.0,10.4,147,7.3,1008.6,86,10.0
2021-05-30,25.4,28.0,6.4,169,6.3,1007.4,87,12.0
2021-05-31,25.5,28.3,2.5,145,5.8,1006.3,86,15.0
2021-06-01,25.8,27.9,3.1,288,5.7,1006.7,89,13.0
2021-06-02,25.3,28.0,3.5,138,6.2,1006.8,86,11.0
2021-06-03,25.3,28.1,4.4,245,6.0,1007.7,85,13.0
2021-06-04,25.2,28.0,7.4,281,6.5,1008.1,85,10.0
2021-06-05,25.1,27.6,16.0,256,6.3,1008.6,87,10.0
2021-06-06,24.6,27.9,6.4,242,5.5,1008.4,84,11.0
2021-06-07,24.5,28.3,0.6,252,4.9,1008.6,82,16.0
2021-06-08,25.2,28.4,6.5,87,4.9,1008.6,83,18.0
2021-06-09,25.3,27.3,31.2,172,5.1,1008.1,89,17.0
2021-06-10,25.2,27.2,7.5,272,6.0,1007.7,90,11.0
2021-06-11,24.5,28.2,0.0,142,4.7,1006.7,82,11.0
2021-06-12,25.1,28.4,8.4,44,5.3,1007.8,83,18.0
2021-06-13,25.0,27.4,6.5,191,4.2,1008.4,87,10.0
2021-06-14,25.2,28.0,2.7,254,4.9,1008.0,86,12.0
2021-06-15,25.1,27.9,9.0,225,6.0,1007.6,85,11.0
2021-06-16,24.5,28.3,0.0,133,5.7,1008.8,81,12.0
2021-06-17,24.8,27.7,11.4,320,5.4,1009.7,85,16.0
2021-06-18,24.2,27.2,3.3,221,5.0,1010.4,85,11.0
2021-06-19,24.4,26.8,23.3,236,6.7,1010.2,87,10.0
2021-06-20,24.0,27.3,12.7,188,5.5,1009.2,83,6.0
2021-06-21,24.0,27.3,6.5,245,6.7,1008.6,83,8.0
2021-06-22,24.4,28.0,2.9,49,5.4,1008.7,82,13.0
2021-06-23,24.9,27.6,18.1,279,4.9,1009.8,86,17.0
2021-06-24,24.9,28.0,0.8,320,5.7,1008.7,84,15.0
2021-06-25,24.3,27.9,6.0,269,6.5,1008.0,82,13.0
2021-06-26,24.7,27.7,7.0,147,7.6,1008.3,85,10.0
2021-06-27,24.8,27.5,7.9,246,5.9,1009.5,85,9.0
2021-06-28,24.4,27.2,15.0,266,6.0,1008.9,85,8.0
2021-06-29,24.6,27.4,3.1,206,5.7,1008.8,86,
2021-06-30,24.2,27.5,4.7,282,5.7,1008.5,83,10.0
2021-06-30,24.2,27.5,4.7,282,5.7,1008.5,83,7.0
2021-07-01,24.2,27.7,0.0,140,6.0,1008.3,82,9.0
2021-07-02,24.7,27.6,11.3,294,6.4,1008.6,85,12.0
2021-07-03,24.7,27.6,10.5,269,8.8,1008.0,85,14.0
2021-07-04,25.1,27.9,1.7,65,5.8,1006.8,86,9.0
2021-07-05,25.0,27.6,8.3,184,5.8,1006.6,87,11.0
2021-07-06,24.5,27.0,8.2,253,6.8,1006.3,87,10.0
2021-07-07,24.7,27.1,6.6,189,5.7,1007.4,87,13.0
2021-07-08,25.2,27.6,6.4,179,4.7,1007.3,88,15.0
2021-07-09,24.7,26.9,11.7,167,6.7,1006.9,88,9.0
2021-07-10,24.5,26.6,16.4,179,5.4,1006.5,89,6.0
2021-07-11,24.2,27.1,11.1,284,6.3,1008.1,85,8.0
2021-07-12,24.3,27.9,0.3,315,6.1,1008.0,82,9.0
2021-07-13,24.3,26.4,24.4,281,7.2,1007.7,89,12.0
2021-07-14,23.7,26.5,6.6,180,5.5,1007.2,85,12.0
2021-07-15,23.6,26.7,3.5,184,5.7,1007.7,84,16.0
2021-07-16,24.2,27.0,0.7,126,6.4,1008.8,85,14.0
2021-07-17,25.1,27.8,1.3,35,5.0,1007.5,86,19.0
2021-07-18,25.3,28.3,0.1,184,6.2,1006.7,85,26.0
2021-07-19,25.6,28.0,2.6,314,4.4,1007.8,87,24.0
2021-07-20,25.7,28.5,0.4,145,7.2,1008.4,85,23.0
2021-07-21,25.6,28.4,0.4,100,5.9,1008.0,85,24.0
2021-07-22,25.5,28.3,3.1,179,5.5,1007.6,85,22.0
2021-07-23,25.2,28.1,0.5,158,5.2,1007.5,85,13.0
2021-07-24,25.6,27.9,5.9,182,4.5,1007.7,88,15.0
2021-07-25,25.9,28.6,3.9,183,4.0,1007.9,86,17.0
2021-07-26,26.0,28.4,1.6,160,5.5,1007.3,87,22.0
2021-07-27,25.0,28.4,1.3,211,6.1,1007.0,83,16.0
2021-07-28,24.8,28.8,0.4,273,6.9,1006.8,80,14.0
2021-07-29,25.4,28.1,4.5,197,4.6,1008.0,85,17.0
2021-07-30,24.5,28.4,4.3,267,6.8,1009.0,80,9.0
2021-07-31,24.2,27.9,1.9,210,4.7,1009.0,82,9.0
2021-08-01,24.1,28.2,1.2,272,8.7,1008.2,79,8.0
2021-08-02,24.3,28.1,1.8,248,6.3,1008.3,81,10.0
2021-08-03,24.6,27.8,1.9,282,5.2,1009.0,83,10.0
2021-08-04,24.2,28.6,0.6,272,7.0,1009.4,78,10.0
2021-08-05,24.8,28.2,2.9,173,5.4,1008.9,82,12.0
2021-08-06,25.3,28.4,0.7,133,5.6,1008.8,84,15.0
2021-08-07,25.2,28.1,1.3,335,5.5,1009.3,85,16.0
2021-08-08,24.9,28.1,8.5,222,6.1,1009.3,84,12.0
2021-08-09,24.8,27.9,5.0,271,5.5,1008.3,84,8.0
2021-08-10,25.3,27.7,20.7,181,4.4,1007.1,87,7.0
2021-08-11,24.8,27.4,36.1,192,6.7,1008.7,86,7.0
2021-08-12,24.2,27.1,8.5,125,7.1,1010.3,85,10.0
2021-08-13,24.3,26.9,17.0,286,8.0,1008.9,86,10.0
2021-08-14,24.3,26.9,0.5,204,5.2,1007.7,86,9.0
2021-08-15,24.6,26.9,16.4,106,6.4,1009.0,88,11.0
2021-08-16,24.2,26.1,7.3,78,5.6,1011.4,89,7.0
2021-08-17,24.2,26.2,4.5,245,5.3,1010.6,89,10.0
2021-08-18,24.4,26.8,8.3,292,5.7,1009.1,87,8.0
2021-08-19,24.1,26.0,4.6,235,5.4,1008.4,89,10.0
2021-08-20,24.0,26.6,7.3,177,6.4,1008.7,86,11.0
2021-08-21,24.2,26.9,2.1,294,5.6,1008.7,86,7.0
2021-08-22,24.4,27.2,3.1,248,5.2,1008.8,85,8.0
2021-08-23,24.2,27.3,0.3,223,6.7,1008.3,84,11.0
2021-08-24,24.5,27.1,7.2,223,5.3,1007.8,87,12.0
2021-08-25,23.8,26.9,5.0,191,6.5,1007.6,84,7.0
2021-08-26,24.0,27.0,2.6,201,6.3,1007.5,85,6.0
2021-08-27,24.0,26.8,2.3,253,6.3,1007.2,85,9.0
2021-08-28,24.4,26.8,4.6,178,6.0,1007.1,87,14.0
2021-08-29,23.8,26.8,8.5,206,6.5,1007.1,85,12.0
2021-08-30,24.1,27.1,6.8,334,6.1,1007.7,84,13.0
2021-08-31,24.0,27.0,10.2,250,6.1,1008.3,84,9.0
2021-09-01,24.5,26.8,14.1,196,4.3,1008.4,87,12.0
2021-09-02,24.3,26.5,28.9,223,7.5,1008.5,88,8.0
2021-09-03,23.5,26.6,0.2,155,5.5,1008.2,84,9.0
2021-09-04,24.5,27.5,0.5,172,5.9,1008.3,84,13.0
2021-09-05,24.1,27.6,0.5,309,5.9,1008.5,82,17.0
2021-09-06,23.9,27.7,0.1,326,5.8,1008.8,81,21.0
2021-09-07,23.4,28.5,0.9,277,7.7,1008.6,75,17.0
2021-09-08,23.5,28.1,1.3,252,9.9,1007.4,77,14.0
2021-09-09,22.8,27.4,0.1,257,11.0,1008.0,76,6.0
2021-09-10,24.1,27.5,4.7,150,5.4,1008.6,82,9.0
2021-09-11,24.8,27.3,14.9,263,4.9,1008.2,87,13.0
2021-09-12,24.8,27.1,12.5,279,5.3,1006.9,88,8.0
2021-09-13,23.8,27.5,0.6,259,11.1,1007.7,81,6.0
2021-09-14,23.7,26.9,2.2,170,4.5,1009.0,83,11.0
2021-09-15,24.1,27.2,6.6,148,5.4,1009.4,84,13.0
2021-09-16,24.4,27.1,8.4,96,6.7,1008.7,85,13.0
2021-09-17,24.4,26.8,1.8,146,7.1,1008.3,87,12.0
2021-09-18,24.7,27.2,0.3,334,5.4,1008.3,87,10.0
2021-09-19,24.4,27.3,18.4,252,7.5,1008.9,85,9.0
2021-09-20,23.8,27.0,1.2,227,5.7,1008.1,83,8.0
2021-09-21,23.9,27.1,6.2,265,6.0,1007.6,83,8.0
2021-09-22,24.6,26.8,22.8,140,5.7,1008.0,88,9.0
2021-09-23,24.8,27.4,1.0,103,6.0,1008.0,87,11.0
2021-09-24,25.1,27.8,4.1,147,5.4,1008.2,86,15.0
2021-09-25,24.9,27.3,3.7,307,5.3,1007.5,88,15.0
2021-09-26,24.5,27.0,15.0,325,7.1,1006.8,87,6.0
2021-09-27,24.2,26.8,13.0,41,5.7,1007.4,87,5.0
2021-09-28,24.6,27.1,7.7,3,6.7,1007.4,87,4.0
2021-09-29,24.6,27.2,6.6,147,7.1,1007.4,86,8.0
2021-09-30,24.4,27.0,6.3,133,6.3,1007.6,86,10.0
2021-10-01,24.9,27.0,9.7,237,4.6,1008.1,88,7.0
2021-10-02,24.4,27.4,1.1,77,7.1,1008.6,84,9.0
2021-10-03,24.7,27.5,2.6,355,6.3,1008.1,85,10.0
2021-10-04,24.8,27.2,15.9,305,6.2,1007.1,87,14.0
2021-10-05,24.1,26.3,9.1,274,10.2,1006.9,88,6.0
2021-10-06,23.2,27.3,3.2,270,14.6,1005.8,79,6.0
2021-10-07,23.4,27.2,2.9,263,14.3,1005.9,80,7.0
2021-10-08,23.7,28.3,0.1,262,10.6,1006.0,77,10.0
2021-10-09,24.3,27.6,0.1,286,5.6,1006.9,83,14.0
2021-10-10,23.3,28.0,0.0,258,7.6,1006.4,77,14.0
2021-10-11,23.9,27.7,0.0,119,6.2,1005.4,81,15.0
2021-10-12,24.6,28.1,0.4,343,6.6,1005.6,82,18.0
2021-10-13,24.4,28.4,0.1,243,7.0,1005.0,81,16.0
2021-10-14,25.3,27.9,1.2,113,6.6,1005.0,86,19.0
2021-10-15,25.3,27.7,9.4,255,6.1,1005.3,88,18.0
2021-10-16,24.4,26.6,5.8,151,6.3,1007.1,88,10.0
2021-10-17,24.5,26.5,25.1,298,7.2,1008.5,89,11.0
2021-10-18,24.2,27.1,2.6,340,7.4,1009.2,85,9.0
2021-10-19,24.7,27.4,4.4,155,6.7,1011.1,86,9.0
2021-10-20,24.2,26.6,10.5,352,6.5,1012.0,87,6.0
2021-10-21,23.8,25.9,7.6,265,3.7,1011.0,88,9.0
2021-10-22,24.1,26.7,0.9,270,6.2,1010.8,87,9.0
2021-10-23,24.2,26.6,7.7,275,5.4,1010.9,87,8.0
2021-10-24,24.2,26.6,5.1,319,6.0,1009.9,87,6.0
2021-10-25,23.8,26.1,5.0,310,5.8,1009.1,88,8.0
2021-10-26,24.4,27.0,4.6,41,7.1,1008.3,87,8.0
2021-10-27,24.5,26.8,6.2,249,5.6,1008.6,88,8.0
2021-10-28,24.2,26.4,16.6,132,7.6,1009.1,88,7.0
2021-10-29,24.1,27.1,1.4,125,12.9,1009.8,84,14.0
2021-10-30,24.1,26.4,20.5,116,7.3,1010.6,88,10.0
2021-10-31,24.2,26.2,4.3,310,7.1,1010.6,89,7.0
2021-11-01,24.5,26.6,6.9,118,7.7,1009.9,89,8.0
2021-11-02,23.9,25.7,10.0,92,6.7,1010.1,90,11.0
2021-11-03,23.6,25.5,20.2,129,6.8,1009.6,90,8.0
2021-11-04,23.7,26.1,19.6,101,7.9,1008.8,87,12.0
2021-11-05,24.0,25.9,16.9,142,8.5,1007.9,90,10.0
2021-11-06,24.1,26.8,1.2,121,5.8,1005.9,85,8.0
2021-11-07,24.6,27.2,0.3,107,9.3,1005.8,86,10.0
2021-11-08,24.6,27.1,10.6,117,10.4,1006.6,86,12.0
2021-11-09,24.1,26.4,15.3,110,9.7,1008.2,87,12.0
2021-11-10,24.0,25.7,49.1,57,7.6,1008.6,90,6.0
2021-11-11,23.5,24.9,43.9,253,6.6,1007.8,92,6.0
2021-11-12,23.6,25.7,17.4,243,5.4,1008.0,89,5.0
2021-11-13,24.1,25.8,29.3,194,4.7,1008.2,90,4.0
2021-11-14,23.9,25.9,9.6,145,4.3,1008.6,89,5.0
2021-11-15,24.3,26.5,2.5,133,6.7,1007.6,88,8.0
2021-11-16,24.3,26.5,5.0,317,6.8,1007.0,88,7.0
2021-11-17,23.9,25.8,51.0,208,6.3,1007.8,90,7.0
2021-11-18,23.4,25.4,11.3,196,4.1,1007.4,89,7.0
2021-11-19,24.0,26.5,4.9,125,5.5,1006.4,87,9.0
2021-11-20,24.5,26.8,3.5,110,5.9,1006.6,88,9.0
2021-11-21,24.3,26.5,17.0,98,6.5,1007.4,88,13.0
2021-11-22,24.2,26.2,8.4,328,6.9,1007.4,89,10.0
2021-11-23,24.0,25.8,32.5,135,10.5,1007.7,90,14.0
2021-11-24,23.8,25.4,26.4,119,9.1,1008.9,91,10.0
2021-11-25,23.5,25.3,31.5,105,7.5,1008.9,90,7.0
2021-11-26,23.4,24.9,26.4,165,5.2,1009.3,91,10.0
2021-11-27,23.5,26.2,9.1,68,6.8,1008.8,86,12.0
2021-11-28,23.5,25.0,32.7,346,8.4,1008.7,91,10.0
2021-11-29,23.4,24.8,17.4,280,8.2,1007.4,92,9.0
2021-11-30,23.6,25.8,2.2,272,6.1,1006.8,88,13.0
2021-12-01,23.6,25.7,29.6,133,13.2,1008.1,89,14.0
2021-12-02,23.1,24.7,58.0,139,10.1,1010.7,91,10.0
2021-12-03,23.0,25.3,16.6,110,6.8,1012.0,87,12.0
2021-12-04,22.6,26.2,3.0,43,10.0,1011.6,81,15.0
2021-12-05,21.3,26.3,0.7,34,11.8,1011.2,75,17.0
2021-12-06,21.9,25.9,0.1,62,8.4,1010.5,80,19.0
2021-12-07,22.7,26.2,0.5,79,12.0,1010.9,82,17.0
2021-12-08,22.6,26.3,3.0,88,11.3,1011.0,81,16.0
2021-12-09,23.0,26.7,0.3,57,9.9,1011.2,81,18.0
2021-12-10,23.1,26.4,21.3,96,11.7,1011.3,83,16.0
2021-12-11,22.7,26.7,1.1,80,12.6,1011.1,79,16.0
2021-12-12,22.7,26.5,0.4,68,8.6,1010.8,80,17.0
2021-12-13,23.2,26.0,14.0,101,8.8,1010.0,85,17.0
2021-12-14,23.0,26.0,2.1,37,9.1,1009.0,84,15.0
2021-12-15,23.5,26.4,4.0,352,8.4,1008.8,85,14.0
2021-12-16,23.9,25.6,35.1,10,8.0,1009.0,90,16.0
2021-12-17,23.8,25.9,37.6,60,17.4,1008.4,88,13.0
2021-12-18,23.1,26.9,7.3,87,18.7,1008.5,80,18.0
2021-12-19,22.6,25.1,10.7,141,7.6,1010.2,86,14.0
2021-12-20,22.5,25.7,0.0,129,8.2,1010.8,83,15.0
2021-12-21,23.2,26.2,3.8,121,8.2,1010.7,84,20.0
2021-12-22,23.4,25.9,1.2,70,6.4,1010.3,86,14.0
2021-12-23,23.3,25.4,3.5,15,6.5,1010.0,88,14.0
2021-12-24,23.4,25.6,1.3,83,7.1,1009.6,88,16.0
2021-12-25,23.5,26.4,4.3,109,13.3,1010.5,84,18.0
2021-12-26,23.3,26.4,1.2,100,10.7,1011.5,83,18.0
2021-12-27,23.3,26.3,0.7,85,9.0,1012.2,84,20.0
2021-12-28,23.1,26.3,1.2,95,10.6,1011.2,83,20.0
2021-12-29,23.3,26.0,12.2,86,14.4,1010.7,85,16.0
2021-12-30,23.2,25.3,45.8,87,19.6,1011.5,88,15.0
2021-12-31,22.4,26.8,25.0,76,25.0,1011.8,77,19.0
2022-01-01,21.9,26.6,12.2,72,22.0,1011.8,76,18.0
2022-01-02,22.0,26.7,6.0,73,18.8,1011.3,76,20.0
2022-01-03,22.6,26.1,8.0,89,13.9,1010.5,81,17.0
2022-01-04,23.0,26.2,9.7,94,12.2,1011.0,83,18.0
2022-01-05,23.2,25.9,2.4,85,7.4,1010.8,85,15.0
2022-01-06,23.2,25.6,2.3,103,9.1,1011.2,87,19.0
2022-01-07,23.3,26.1,3.5,103,13.2,1011.5,85,17.0
2022-01-08,23.1,26.0,3.2,105,13.1,1011.3,84,17.0
2022-01-09,23.3,26.0,1.1,99,10.7,1010.4,86,18.0
2022-01-10,23.2,25.8,1.0,110,8.5,1011.2,86,23.0
2022-01-11,22.9,25.6,0.0,118,10.8,1011.9,86,20.0
2022-01-12,22.2,25.9,0.5,114,16.7,1012.2,80,21.0
2022-01-13,21.3,25.3,0.3,116,11.3,1012.7,80,24.0
2022-01-14,21.7,25.7,0.3,113,14.3,1012.3,79,23.0
2022-01-15,21.6,25.5,0.0,114,12.1,1011.7,80,21.0
2022-01-16,22.5,26.1,2.4,99,13.9,1011.4,81,19.0
2022-01-17,22.5,26.0,0.5,88,10.6,1011.4,82,19.0
2022-01-18,22.4,26.2,0.3,103,12.0,1011.0,80,21.0
