date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-03-08,9.3,24.8,0.0,141,3.5,983.9,40,291.0
2021-03-09,11.9,24.5,0.0,52,3.0,983.9,48,211.0
2021-03-10,14.3,24.5,0.0,50,3.1,984.1,55,213.0
2021-03-11,14.6,25.2,0.0,63,3.0,984.3,55,228.0
2021-03-12,15.1,26.0,0.0,40,3.0,984.7,53,208.0
2021-03-13,14.4,25.9,0.0,13,3.4,983.6,53,162.0
2021-03-14,16.7,26.1,0.0,227,3.7,981.6,58,125.0
2021-03-15,17.5,27.0,0.0,205,3.5,980.8,61,90.0
2021-03-16,16.0,26.1,0.0,359,3.2,980.6,57,97.0
2021-03-17,16.3,26.5,0.0,278,2.9,980.4,57,103.0
2021-03-18,17.2,27.0,0.0,104,3.5,980.2,58,110.0
2021-03-19,17.1,28.0,0.0,183,3.6,979.5,55,137.0
2021-03-20,18.0,28.4,0.0,256,3.2,978.1,57,130.0
2021-03-21,17.6,28.8,0.0,325,2.7,978.8,54,117.0
2021-03-22,17.3,28.5,0.0,19,4.1,981.5,54,135.0
2021-03-23,21.1,27.7,1.7,217,3.8,983.3,70,109.0
2021-03-24,20.1,28.5,0.4,220,3.6,981.4,63,127.0
2021-03-25,19.0,29.4,0.0,267,2.6,980.4,57,125.0
2021-03-26,18.9,29.8,0.0,240,4.3,980.2,55,144.0
2021-03-27,18.0,30.1,0.0,219,3.4,979.3,52,132.0
2021-03-28,18.0,29.7,0.0,227,4.1,978.7,52,120.0
2021-03-29,16.6,29.2,0.0,262,4.9,978.2,50,89.0
2021-03-30,17.0,29.4,0.0,197,7.2,976.6,51,127.0
2021-03-31,15.7,30.0,0.0,230,5.2,976.0,50,82.0
2021-04-01,13.4,30.2,0.0,227,4.4,976.5,40,104.0
2021-04-02,13.4,30.6,0.0,200,3.9,977.5,38,117.0
2021-04-03,18.2,29.5,0.0,284,4.3,978.7,53,192.0
2021-04-04,19.9,26.7,3.7,33,4.8,981.1,69,190.0
2021-04-05,20.9,24.0,19.1,354,4.8,983.1,85,91.0
2021-04-06,20.0,21.5,33.6,332,4.9,984.7,92,17.0
2021-04-07,19.7,23.8,0.5,230,2.5,984.1,80,17.0
2021-04-08,21.9,26.3,1.1,206,3.1,982.0,78,24.0
2021-04-09,22.3,27.0,0.0,117,2.6,981.5,78,31.0
2021-04-10,22.7,27.2,2.8,182,3.6,982.6,78,37.0
2021-04-11,23.4,27.2,1.1,187,3.0,983.9,81,30.0
2021-04-12,22.7,27.8,2.2,186,3.0,983.9,75,42.0
2021-04-13,23.7,27.4,3.1,107,2.5,982.9,82,40.0
2021-04-14,23.6,27.2,10.0,206,3.5,982.3,83,66.0
2021-04-15,22.9,27.5,0.1,217,3.4,981.3,78,49.0
2021-04-16,23.6,26.9,7.1,247,2.9,981.4,84,79.0
2021-04-17,23.1,23.7,31.0,293,2.8,983.2,96,24.0
2021-04-18,22.1,25.3,4.2,210,3.3,982.5,84,18.0
2021-04-19,21.4,27.4,0.1,204,3.8,980.2,72,18.0
2021-04-20,21.5,28.0,0.1,222,3.1,979.9,70,27.0
2021-04-21,21.9,29.1,0.1,199,3.8,980.5,68,42.0
2021-04-22,22.3,29.7,0.0,207,3.6,980.1,67,50.0
2021-04-23,22.9,29.5,0.7,195,5.0,978.7,70,45.0
2021-04-24,23.7,29.8,1.5,199,5.5,978.5,72,43.0
2021-04-25,23.8,28.8,0.9,198,3.7,979.9,75,41.0
2021-04-26,23.8,27.9,1.2,217,3.7,980.3,79,26.0
2021-04-27,24.0,26.6,11.9,85,2.9,981.7,87,16.0
2021-04-28,23.9,26.1,7.1,66,2.5,983.0,89,8.0
2021-04-29,23.4,26.2,4.6,148,2.8,982.4,86,8.0
2021-04-30,23.0,26.2,7.5,188,3.2,982.0,84,9.0
2021-05-01,23.7,26.0,15.6,160,3.0,982.4,89,10.0
2021-05-02,23.6,26.6,5.4,195,3.2,982.0,85,9.0
2021-05-03,22.8,27.7,3.0,180,4.1,980.4,77,14.0
2021-05-04,22.3,28.1,0.7,237,3.2,980.5,73,18.0
2021-05-05,22.8,27.8,2.4,263,3.4,980.9,76,13.0
2021-05-06,23.1,27.1,4.8,282,2.0,983.4,80,
2021-05-07,22.1,28.0,0.0,286,2.4,983.4,74,
2021-05-08,22.0,28.2,0.6,246,3.3,982.0,71,14.0
2021-05-09,22.5,27.6,0.2,216,3.0,980.7,76,11.0
2021-05-10,23.6,27.3,2.4,189,4.0,979.8,81,16.0
2021-05-11,23.7,27.2,7.7,188,3.6,979.3,83,12.0
2021-05-12,23.6,27.6,12.5,210,4.0,978.3,81,9.0
2021-05-13,23.5,27.6,2.1,209,4.2,977.9,80,9.0
2021-05-14,23.4,28.1,5.2,192,4.4,977.7,78,16.0
2021-05-15,22.3,30.0,0.4,203,5.5,978.3,66,27.0
2021-05-16,22.1,30.6,0.1,221,3.0,978.5,64,19.0
2021-05-17,23.1,30.8,0.2,199,4.3,978.8,65,15.0
2021-05-18,24.2,29.7,3.8,203,4.5,979.4,73,17.0
2021-05-19,23.5,30.3,0.6,187,5.5,978.3,68,19.0
2021-05-20,23.8,30.0,1.3,193,5.6,978.5,70,16.0
2021-05-21,24.4,29.4,2.3,191,5.5,978.4,76,12.0
2021-05-22,24.6,29.2,10.3,199,5.1,977.1,78,
2021-05-23,23.8,29.4,2.1,188,6.3,977.6,74,4.0
2021-05-24,22.7,29.4,0.5,194,5.7,978.4,69,4.0
2021-05-25,22.9,28.8,1.3,211,6.6,978.1,72,7.0
2021-05-26,22.9,27.3,1.2,209,5.6,978.4,77,12.0
2021-05-27,22.2,29.8,0.0,213,3.6,978.4,67,16.0
2021-05-28,23.9,28.6,14.8,185,4.7,979.7,78,15.0
2021-05-29,24.7,26.4,64.4,209,3.6,979.6,91,6.0
2021-05-30,25.0,26.9,10.2,203,4.2,978.5,90,6.0
2021-05-31,24.6,27.2,11.8,196,4.5,977.8,86,7.0
2021-06-01,23.5,28.7,1.2,202,5.7,978.1,76,11.0
2021-06-02,23.8,29.1,3.8,192,6.1,978.5,75,16.0
2021-06-03,24.0,29.8,2.0,195,5.1,979.1,73,18.0
2021-06-04,25.2,28.4,12.1,204,4.0,979.4,84,16.0
2021-06-05,24.8,26.7,18.9,197,4.0,979.1,89,7.0
2021-06-06,24.2,26.7,3.6,190,5.7,978.1,87,7.0
2021-06-07,24.4,27.0,15.0,189,4.6,977.0,86,7.0
2021-06-08,24.3,26.2,12.6,189,4.7,976.6,90,6.0
2021-06-09,22.9,26.8,2.3,189,8.5,976.3,80,4.0
2021-06-10,24.2,25.0,33.3,200,4.5,975.8,96,3.0
2021-06-11,23.6,25.8,16.7,191,5.3,975.9,88,5.0
2021-06-12,23.4,26.0,5.0,202,4.4,977.6,86,5.0
2021-06-13,23.3,26.1,10.1,186,5.2,977.2,85,5.0
2021-06-14,23.9,24.1,27.1,183,4.3,976.9,98,5.0
2021-06-15,23.6,24.8,28.4,194,6.0,976.3,94,4.0
2021-06-16,23.7,24.9,16.4,194,6.0,978.0,94,4.0
2021-06-17,22.8,25.5,51.4,204,5.2,979.9,86,5.0
2021-06-18,23.1,26.2,4.7,198,5.2,981.8,84,3.0
2021-06-19,23.0,26.8,3.0,195,5.7,981.1,80,5.0
2021-06-20,23.1,26.8,1.2,199,7.1,979.6,81,8.0
2021-06-21,23.6,26.2,14.3,191,6.2,978.4,86,9.0
2021-06-22,23.7,26.3,5.4,192,5.9,979.1,86,8.0
2021-06-23,23.5,26.2,6.1,187,5.1,979.9,86,6.0
2021-06-24,23.7,26.2,6.0,185,7.2,978.8,87,5.0
2021-06-25,23.2,26.7,2.4,190,6.4,977.6,82,4.0
2021-06-26,23.8,26.3,5.9,190,5.5,978.7,86,4.0
2021-06-27,23.5,26.6,1.5,189,6.1,980.8,83,5.0
2021-06-28,23.9,26.1,18.7,186,6.9,980.0,88,4.0
2021-06-29,24.0,25.7,14.2,179,5.9,978.6,90,
2021-06-30,23.9,25.7,20.0,187,6.1,978.3,91,6.0
2021-06-30,23.9,25.7,20.0,187,6.1,978.3,91,4.0
2021-07-01,24.1,24.8,22.3,188,4.5,978.6,96,4.0
2021-07-02,23.6,25.1,12.6,188,5.6,979.6,92,3.0
2021-07-03,23.7,25.8,8.8,187,5.0,979.6,89,4.0
2021-07-04,23.6,27.3,3.4,192,5.7,978.8,82,5.0
2021-07-05,24.4,27.8,4.5,190,4.5,977.7,83,4.0
2021-07-06,24.8,25.9,32.3,183,3.2,976.8,94,7.0
2021-07-07,24.3,26.8,8.0,195,3.8,977.4,87,5.0
2021-07-08,24.6,26.1,6.1,180,3.5,977.2,92,5.0
2021-07-09,24.0,26.4,4.1,177,3.2,976.4,87,5.0
2021-07-10,24.7,27.3,4.4,38,3.7,976.8,87,6.0
2021-07-11,24.2,27.5,6.9,50,4.5,978.2,84,5.0
2021-07-12,23.4,26.8,3.5,159,4.6,980.2,83,5.0
2021-07-13,23.0,27.6,0.3,198,4.0,979.7,78,5.0
2021-07-14,24.0,28.1,1.2,198,4.0,978.5,79,5.0
2021-07-15,24.7,26.9,19.3,213,3.4,979.0,88,5.0
2021-07-16,24.0,26.0,23.7,190,4.2,980.5,89,3.0
2021-07-17,23.8,26.7,4.3,190,4.3,978.9,85,3.0
2021-07-18,24.2,26.7,6.9,190,5.0,976.9,87,3.0
2021-07-19,24.3,25.8,23.3,194,5.7,975.5,92,3.0
2021-07-20,24.1,25.2,10.3,183,6.5,975.7,94,3.0
2021-07-21,23.6,26.1,8.3,184,7.2,975.5,87,3.0
2021-07-22,24.0,25.0,20.2,204,4.9,975.7,94,3.0
2021-07-23,24.1,25.6,21.9,195,6.0,976.9,92,5.0
2021-07-24,23.9,25.3,11.0,175,5.0,976.6,92,4.0
2021-07-25,24.5,25.9,20.6,185,4.9,976.1,93,6.0
2021-07-26,24.0,24.2,25.6,181,5.6,975.3,99,4.0
2021-07-27,23.9,24.7,10.5,193,4.9,975.3,95,4.0
2021-07-28,23.7,25.1,14.6,198,5.4,975.6,92,4.0
2021-07-29,24.2,26.3,4.8,193,4.1,976.3,89,7.0
2021-07-30,24.4,26.8,4.5,190,4.6,977.7,87,5.0
2021-07-31,24.6,26.5,17.7,185,5.6,977.9,90,6.0
2021-08-01,24.4,25.7,24.6,187,6.3,976.8,93,4.0
2021-08-02,24.2,25.0,27.8,187,5.7,976.8,96,5.0
2021-08-03,24.2,24.6,29.3,182,4.0,977.1,98,5.0
2021-08-04,24.0,24.9,13.4,193,4.8,977.5,95,5.0
2021-08-05,23.8,24.9,17.6,185,5.7,976.6,93,6.0
2021-08-06,23.6,25.7,8.7,195,6.4,977.6,89,7.0
2021-08-07,24.1,25.9,7.0,191,5.1,979.8,90,6.0
2021-08-08,24.0,27.6,2.2,194,6.0,979.8,82,6.0
2021-08-09,23.9,28.1,1.9,190,5.2,978.5,79,7.0
2021-08-10,24.5,27.7,3.1,189,4.2,976.7,83,8.0
2021-08-11,25.3,25.7,14.8,178,2.1,978.1,98,7.0
2021-08-12,24.4,26.5,2.2,200,4.2,980.2,89,7.0
2021-08-13,24.1,26.5,4.7,187,5.0,978.8,87,6.0
2021-08-14,24.6,25.1,25.4,197,4.0,977.2,97,3.0
2021-08-15,24.3,25.0,13.8,193,4.3,978.1,96,5.0
2021-08-16,24.0,24.5,36.2,188,5.0,981.9,97,4.0
2021-08-17,23.9,24.4,12.9,214,2.7,983.3,97,5.0
2021-08-18,23.9,25.0,10.5,201,3.2,981.5,94,3.0
2021-08-19,23.7,25.9,2.6,185,3.6,980.3,89,4.0
2021-08-20,24.0,25.8,12.8,184,2.5,981.4,91,4.0
2021-08-21,23.8,27.1,0.5,195,3.8,981.2,84,5.0
2021-08-22,23.7,27.7,0.7,193,4.9,979.8,80,4.0
2021-08-23,24.2,27.6,5.0,190,5.5,978.5,83,4.0
2021-08-24,24.6,26.2,14.2,185,3.6,977.7,91,4.0
2021-08-25,24.5,26.1,17.2,192,3.6,976.6,91,4.0
2021-08-26,24.6,26.4,11.4,174,3.6,977.2,91,4.0
2021-08-27,24.0,27.2,4.4,136,3.9,978.1,84,4.0
2021-08-28,24.2,25.4,18.2,221,3.2,978.4,94,5.0
2021-08-29,24.0,25.7,7.7,23,2.3,979.1,91,4.0
2021-08-30,23.5,26.2,2.0,136,2.6,980.5,86,5.0
2021-08-31,24.1,26.7,1.3,141,2.5,981.0,87,5.0
2021-09-01,24.1,26.6,8.9,166,2.7,980.4,87,5.0
2021-09-02,23.9,26.5,13.6,177,3.5,979.4,87,5.0
2021-09-03,23.4,26.6,2.3,195,3.9,978.0,84,4.0
2021-09-04,23.2,25.9,5.4,196,5.2,978.0,86,4.0
2021-09-05,22.6,25.9,3.1,189,5.3,979.4,83,3.0
2021-09-06,23.0,26.6,3.9,201,3.1,981.6,82,5.0
2021-09-07,24.1,26.5,1.6,145,2.2,981.6,88,5.0
2021-09-08,24.4,26.9,1.0,130,2.6,978.9,88,5.0
2021-09-09,24.1,26.4,5.9,27,3.9,977.3,88,6.0
2021-09-10,23.5,26.5,5.7,34,3.7,978.7,85,5.0
2021-09-11,23.9,25.8,10.6,201,4.8,979.4,90,4.0
2021-09-12,23.5,25.9,10.8,202,4.9,978.4,87,3.0
2021-09-13,23.8,26.4,2.1,200,3.7,979.1,86,4.0
2021-09-14,24.2,25.3,7.9,307,1.8,980.3,94,7.0
2021-09-15,24.9,26.1,39.4,304,2.8,979.9,94,9.0
2021-09-16,24.6,25.9,38.4,298,3.4,979.7,93,7.0
2021-09-17,24.0,25.4,16.8,205,3.7,980.5,92,4.0
2021-09-18,23.4,26.8,3.5,182,3.3,981.4,82,4.0
2021-09-19,24.1,27.1,2.5,193,2.9,981.5,85,4.0
2021-09-20,24.2,26.7,16.7,144,2.9,980.3,87,5.0
2021-09-21,24.0,26.9,4.5,21,2.6,979.1,86,5.0
2021-09-22,23.8,27.0,0.9,69,3.5,978.0,84,5.0
2021-09-23,24.0,26.4,15.2,47,3.7,979.4,88,6.0
2021-09-24,23.9,25.5,12.3,226,3.6,980.7,91,5.0
2021-09-25,24.1,25.9,10.9,310,2.7,979.1,90,5.0
2021-09-26,23.5,25.7,3.0,12,5.3,978.2,88,4.0
2021-09-27,23.4,25.5,18.0,12,4.5,980.5,89,5.0
2021-09-28,24.2,26.0,2.8,292,2.4,981.8,91,5.0
2021-09-29,24.7,27.0,0.4,275,1.9,981.2,88,5.0
2021-09-30,25.0,27.4,0.8,197,2.0,980.9,88,6.0
2021-10-01,25.1,26.6,9.3,101,2.5,980.9,92,4.0
2021-10-02,24.6,26.0,18.4,189,2.3,981.2,92,5.0
2021-10-03,23.9,26.5,13.6,210,3.5,980.6,86,5.0
2021-10-04,24.2,26.3,4.2,67,2.9,980.7,89,7.0
2021-10-05,23.9,26.9,1.8,122,1.5,980.8,85,10.0
2021-10-06,23.9,26.7,0.0,106,1.8,978.9,86,10.0
2021-10-07,24.3,27.0,1.7,118,2.7,977.4,86,8.0
2021-10-08,24.3,27.3,0.0,145,2.7,977.1,85,9.0
2021-10-09,24.1,27.6,0.4,160,2.6,977.4,82,10.0
2021-10-10,25.1,27.2,0.9,234,2.5,977.0,89,13.0
2021-10-11,24.8,25.7,43.2,281,2.2,976.6,95,9.0
2021-10-12,24.3,26.1,10.7,32,4.7,976.9,90,8.0
2021-10-13,23.5,27.0,0.4,83,3.8,976.2,83,10.0
2021-10-14,23.1,26.7,3.3,187,3.3,976.0,82,11.0
2021-10-15,22.6,26.1,0.8,33,4.8,976.7,82,10.0
2021-10-16,22.5,24.6,8.9,5,6.8,979.8,88,7.0
2021-10-17,21.7,25.3,4.7,12,6.1,982.8,82,4.0
2021-10-18,21.1,25.5,0.2,31,3.9,983.3,79,8.0
2021-10-19,23.2,25.1,5.8,295,2.7,985.1,89,9.0
2021-10-20,23.4,25.9,1.1,193,3.3,985.1,87,10.0
2021-10-21,23.3,25.6,12.4,188,4.7,983.6,87,10.0
2021-10-22,23.7,25.4,6.1,219,3.5,983.7,91,10.0
2021-10-23,23.5,24.3,19.2,265,2.5,985.2,95,7.0
2021-10-24,23.3,24.4,17.0,349,2.8,985.6,94,8.0
2021-10-25,23.1,25.5,3.9,163,2.0,984.0,88,7.0
2021-10-26,22.9,25.3,3.4,169,2.6,983.3,88,10.0
2021-10-27,23.3,25.8,1.6,60,2.1,983.7,88,13.0
2021-10-28,23.2,25.4,3.9,51,2.6,983.7,89,
2021-10-29,23.2,25.9,0.0,34,3.6,984.4,87,
2021-10-30,23.2,24.7,6.9,358,2.3,985.3,92,
2021-10-31,23.3,25.0,1.6,176,2.2,984.7,91,15.0
2021-11-01,23.3,25.0,16.0,158,2.7,984.9,91,12.0
2021-11-02,23.3,25.3,3.6,346,2.2,985.0,90,14.0
2021-11-03,23.3,25.4,4.6,185,2.4,984.2,89,12.0
2021-11-04,23.2,24.9,19.3,179,2.3,984.1,91,13.0
2021-11-05,22.8,25.6,0.0,127,2.0,982.4,86,11.0
2021-11-06,23.0,25.6,0.0,136,1.9,980.4,87,12.0
2021-11-07,23.1,26.2,0.0,236,1.7,980.5,85,12.0
2021-11-08,23.4,26.0,0.3,28,2.4,982.1,87,13.0
2021-11-09,22.7,26.1,2.7,154,2.0,983.8,83,12.0
2021-11-10,22.2,25.2,1.8,55,2.9,984.1,85,12.0
2021-11-11,22.4,25.4,0.7,257,2.4,983.4,85,12.0
2021-11-12,22.6,24.8,8.6,3,2.8,984.3,89,12.0
2021-11-13,22.6,25.0,4.0,256,3.0,984.0,87,13.0
2021-11-14,22.2,25.0,0.0,198,2.8,983.4,86,14.0
2021-11-15,22.0,25.3,0.9,145,2.1,982.0,83,12.0
2021-11-16,22.2,25.8,1.3,127,1.9,982.3,83,13.0
2021-11-17,22.7,26.1,0.2,345,1.8,983.4,84,13.0
2021-11-18,22.4,25.8,1.1,208,3.0,982.5,84,13.0
2021-11-19,22.1,26.1,0.2,291,2.3,980.7,81,12.0
2021-11-20,18.8,25.8,0.0,20,2.4,980.6,68,12.0
2021-11-21,16.4,24.5,0.0,320,2.2,982.0,63,12.0
2021-11-22,17.9,24.1,0.0,262,2.0,982.4,72,13.0
2021-11-23,21.0,24.2,3.1,207,3.0,982.9,84,14.0
2021-11-24,21.7,24.3,5.1,349,3.2,984.4,86,16.0
2021-11-25,21.5,23.7,2.8,247,2.6,985.0,88,10.0
2021-11-26,21.2,23.8,0.2,311,2.2,984.8,86,12.0
2021-11-27,21.0,23.8,3.0,4,3.4,985.3,85,13.0
2021-11-28,19.2,24.2,0.0,62,3.6,985.8,76,12.0
2021-11-29,18.1,23.5,0.0,9,2.9,985.0,75,15.0
2021-11-30,16.4,22.5,0.0,64,3.6,985.4,72,13.0
2021-12-01,15.9,22.1,0.0,49,4.6,985.7,71,13.0
2021-12-02,15.5,21.9,0.0,51,4.9,986.3,70,17.0
2021-12-03,16.1,21.9,0.0,29,3.6,987.4,73,17.0
2021-12-04,14.7,21.3,0.0,40,4.1,987.4,69,18.0
2021-12-05,13.0,20.3,0.0,58,4.0,987.3,66,19.0
2021-12-06,13.5,20.7,0.0,59,3.3,986.6,67,20.0
2021-12-07,15.0,21.0,0.0,338,3.1,986.5,72,25.0
2021-12-08,16.4,22.3,0.0,36,2.5,986.9,73,31.0
2021-12-09,15.6,22.3,0.0,51,4.1,987.8,70,26.0
2021-12-10,16.5,22.6,0.0,316,3.0,986.9,72,18.0
2021-12-11,17.2,23.2,0.0,135,2.1,986.4,72,17.0
2021-12-12,17.6,23.1,0.0,62,2.3,986.6,76,18.0
2021-12-13,16.4,22.9,0.0,83,2.7,986.1,71,18.0
2021-12-14,15.9,22.5,0.0,240,2.5,984.9,70,17.0
2021-12-15,15.6,21.9,0.0,171,1.6,984.2,72,19.0
2021-12-16,15.4,22.2,0.0,324,3.0,984.3,69,20.0
2021-12-17,14.5,21.2,0.0,56,2.4,984.9,72,16.0
2021-12-18,14.7,21.4,0.0,60,3.5,985.4,70,20.0
2021-12-19,14.8,21.5,0.0,40,3.2,985.8,69,22.0
2021-12-20,14.8,20.9,0.0,20,2.7,985.5,71,24.0
2021-12-21,14.8,20.4,0.0,205,2.0,985.0,74,23.0
2021-12-22,15.1,20.5,0.0,254,3.2,984.1,74,22.0
2021-12-23,16.2,21.0,0.3,205,4.9,983.5,76,22.0
2021-12-24,16.2,21.2,1.0,189,3.5,984.1,75,21.0
2021-12-25,15.2,21.7,0.0,245,3.8,984.9,70,22.0
2021-12-26,15.5,22.3,0.1,211,3.2,986.7,67,23.0
2021-12-27,16.2,22.5,0.0,315,3.1,987.5,70,20.0
2021-12-28,16.2,22.7,0.0,230,2.5,987.2,70,17.0
2021-12-29,16.7,22.7,0.0,329,2.6,987.4,73,18.0
2021-12-30,17.8,22.3,0.0,43,2.7,988.8,78,16.0
2021-12-31,18.1,23.0,0.0,42,1.8,988.3,77,18.0
2022-01-01,18.5,23.4,0.0,306,2.2,987.6,77,22.0
2022-01-02,16.8,23.1,0.0,333,2.5,986.9,71,18.0
2022-01-03,15.5,22.3,0.0,250,2.6,985.7,70,16.0
2022-01-04,15.0,22.3,0.0,149,2.5,985.8,67,16.0
2022-01-05,14.0,22.3,0.0,38,2.4,985.3,63,14.0
2022-01-06,13.0,22.0,0.0,42,2.6,985.3,60,17.0
2022-01-07,14.6,22.0,0.0,324,2.5,986.1,66,17.0
2022-01-08,14.8,22.8,0.0,349,2.3,985.8,63,14.0
2022-01-09,14.4,22.6,0.0,19,2.4,984.5,62,14.0
2022-01-10,15.2,22.5,0.0,313,2.5,984.8,65,16.0
2022-01-11,16.1,22.5,0.0,29,2.4,985.4,69,15.0
2022-01-12,17.7,22.9,0.8,193,2.8,985.7,75,18.0
2022-01-13,17.8,23.1,0.0,177,3.9,985.8,74,22.0
2022-01-14,17.3,22.8,0.0,152,2.8,985.3,73,24.0
2022-01-15,18.8,22.2,13.3,251,3.3,985.3,83,26.0
2022-01-16,19.6,21.0,31.0,262,3.5,985.9,92,16.0
2022-01-17,19.3,21.0,2.8,354,2.3,986.6,91,13.0
2022-01-18,18.3,21.2,0.1,240,2.7,985.4,85,14.0
2022-01-19,18.0,20.4,3.9,78,3.6,984.0,87,19.0
2022-01-20,17.0,20.4,0.8,189,4.4,982.4,82,18.0
2022-01-21,16.8,21.0,1.4,205,4.6,981.8,78,17.0
2022-01-22,15.4,20.8,0.0,245,3.1,980.9,74,14.0
2022-01-23,13.6,20.5,0.0,98,2.9,982.2,67,17.0
2022-01-24,12.6,21.2,0.0,201,2.8,982.6,60,22.0
2022-01-25,14.2,21.3,0.0,317,2.8,982.9,66,19.0
2022-01-26,13.0,21.5,0.0,204,4.3,982.9,62,16.0
2022-01-27,14.6,21.7,0.0,241,2.9,983.2,66,18.0
2022-01-28,14.6,21.9,0.0,195,4.3,983.0,66,18.0
2022-01-29,14.2,21.6,0.0,237,4.1,981.7,66,19.0
