date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-03-21,15.9,29.6,0.0,177,4.2,962.4,46,68.0
2021-03-22,20.4,26.1,5.4,132,7.4,967.7,72,48.0
2021-03-23,20.3,24.7,1.0,323,5.7,968.7,78,34.0
2021-03-24,20.7,25.1,0.0,258,4.4,965.7,78,44.0
2021-03-25,19.7,26.9,0.0,233,3.6,964.2,68,53.0
2021-03-26,18.6,28.2,0.0,244,4.8,963.6,59,54.0
2021-03-27,17.7,27.4,0.0,266,4.4,962.7,59,59.0
2021-03-28,16.4,28.5,0.0,271,4.7,961.7,52,73.0
2021-03-29,15.5,27.7,0.0,285,5.4,960.9,51,74.0
2021-03-30,13.7,28.1,0.0,227,7.0,959.3,45,125.0
2021-03-31,14.7,27.3,0.0,297,5.4,958.7,52,111.0
2021-04-01,13.1,27.9,0.0,211,4.4,959.3,43,109.0
2021-04-02,14.2,28.2,0.0,204,5.6,960.7,45,164.0
2021-04-03,18.8,27.8,5.6,179,4.2,962.8,60,259.0
2021-04-04,20.4,23.4,7.5,29,4.8,966.3,84,156.0
2021-04-05,18.4,20.8,14.1,6,7.2,968.2,86,54.0
2021-04-06,17.0,19.4,21.6,11,5.5,969.1,86,12.0
2021-04-07,17.3,21.5,0.0,343,4.3,968.0,79,10.0
2021-04-08,20.5,24.3,0.0,259,3.3,965.3,81,15.0
2021-04-09,21.4,25.3,0.7,237,4.1,964.8,80,23.0
2021-04-10,21.5,25.7,4.6,198,5.9,966.6,79,22.0
2021-04-11,22.4,25.5,6.4,223,5.2,967.8,84,19.0
2021-04-12,22.0,25.9,0.0,219,3.5,967.7,80,22.0
2021-04-13,22.4,26.2,0.2,229,4.1,966.1,81,18.0
2021-04-14,22.1,26.5,0.0,211,4.6,965.2,78,18.0
2021-04-15,21.1,26.7,0.1,218,4.5,964.2,73,23.0
2021-04-16,20.6,26.6,3.4,227,4.5,964.4,71,28.0
2021-04-17,21.2,24.0,15.1,311,3.7,967.1,85,28.0
2021-04-18,20.9,24.5,2.4,187,3.8,966.0,81,20.0
2021-04-19,20.5,26.2,0.1,204,4.4,963.6,73,14.0
2021-04-20,21.2,26.4,0.3,213,4.9,963.6,74,21.0
2021-04-21,20.9,27.4,0.1,202,5.4,963.9,70,26.0
2021-04-22,19.1,28.9,0.0,175,5.1,962.8,60,37.0
2021-04-23,17.9,29.8,0.0,193,5.7,961.1,53,48.0
2021-04-24,19.9,30.1,0.2,224,5.3,961.4,56,53.0
2021-04-25,22.4,27.9,15.8,222,5.2,963.1,73,30.0
2021-04-26,22.1,27.6,4.0,214,5.0,963.5,74,
2021-04-27,22.7,25.6,5.9,230,3.3,965.5,85,15.0
2021-04-28,22.2,25.1,6.6,195,3.0,967.4,85,12.0
2021-04-29,21.9,24.9,12.9,85,3.6,967.2,84,10.0
2021-04-30,21.3,24.5,6.8,197,4.0,966.4,83,12.0
2021-05-01,21.8,25.2,1.0,195,3.8,966.4,82,12.0
2021-05-02,22.1,25.3,2.3,218,3.9,965.8,83,12.0
2021-05-03,21.8,25.9,1.6,237,4.8,964.2,80,14.0
2021-05-04,21.5,27.0,0.0,231,4.4,963.9,74,29.0
2021-05-05,21.3,26.8,0.1,247,4.3,964.7,73,22.0
2021-05-06,21.6,25.5,16.5,311,4.4,967.8,80,9.0
2021-05-07,21.2,27.1,0.2,223,4.3,967.3,73,10.0
2021-05-08,21.0,27.5,1.3,214,4.9,965.6,70,17.0
2021-05-09,21.5,27.0,2.2,220,5.4,964.2,73,11.0
2021-05-10,21.9,27.0,1.4,228,4.4,963.1,75,17.0
2021-05-11,22.6,27.3,3.0,229,4.5,962.7,77,14.0
2021-05-12,22.4,27.4,5.5,237,4.9,961.9,76,13.0
2021-05-13,22.9,26.4,8.0,275,4.4,961.4,82,13.0
2021-05-14,21.9,28.3,1.5,198,5.3,961.2,71,14.0
2021-05-15,21.5,29.4,0.2,219,4.6,961.8,65,22.0
2021-05-16,20.6,29.7,0.1,229,4.4,962.1,62,20.0
2021-05-17,21.2,30.2,0.1,205,5.6,962.5,60,33.0
2021-05-18,22.0,29.3,0.7,213,6.5,962.9,66,35.0
2021-05-19,22.8,29.5,2.8,211,4.3,961.8,69,31.0
2021-05-20,23.3,29.8,1.5,217,4.8,961.9,69,32.0
2021-05-21,23.2,29.4,9.0,218,5.7,961.9,71,32.0
2021-05-22,22.6,29.7,0.8,224,5.6,960.4,67,30.0
2021-05-23,23.5,28.7,8.7,227,4.4,960.9,74,30.0
2021-05-24,23.1,28.5,2.7,350,4.8,962.2,74,18.0
2021-05-25,23.1,26.1,14.1,195,5.0,962.7,84,11.0
2021-05-26,23.2,26.5,2.1,200,4.7,961.9,83,12.0
2021-05-27,23.0,27.8,0.7,204,3.5,962.2,76,14.0
2021-05-28,23.5,26.7,12.1,173,4.3,963.9,83,9.0
2021-05-29,23.6,26.6,10.1,195,5.8,963.3,85,12.0
2021-05-30,23.9,26.9,5.1,210,5.4,962.1,85,10.0
2021-05-31,23.9,27.0,5.4,215,4.0,961.1,84,8.0
2021-06-01,23.7,27.9,1.5,228,4.8,961.3,80,14.0
2021-06-02,23.7,29.0,0.7,254,3.9,961.4,75,23.0
2021-06-03,23.7,29.0,3.8,252,3.6,962.1,75,26.0
2021-06-04,24.1,27.8,12.4,220,3.6,962.5,82,14.0
2021-06-05,23.9,27.1,4.5,221,5.3,961.6,83,12.0
2021-06-06,23.4,27.9,1.6,232,4.7,960.3,78,15.0
2021-06-07,23.6,27.8,5.4,189,4.7,959.9,79,15.0
2021-06-08,23.6,25.7,25.7,72,4.2,960.6,89,13.0
2021-06-09,23.2,24.3,42.0,158,4.9,960.6,94,7.0
2021-06-10,23.4,24.9,25.1,185,4.9,959.6,92,5.0
2021-06-11,23.2,25.4,10.4,203,3.1,959.5,88,6.0
2021-06-12,23.6,25.6,21.1,169,3.4,960.8,89,8.0
2021-06-13,22.3,26.9,0.4,229,6.0,958.9,77,10.0
2021-06-14,22.6,23.7,87.3,187,9.2,959.3,94,5.0
2021-06-15,22.4,25.4,13.1,188,9.2,959.6,84,7.0
2021-06-16,23.0,25.6,2.0,191,8.4,961.2,86,7.0
2021-06-17,23.2,26.1,4.8,185,7.0,962.9,85,6.0
2021-06-18,22.5,26.3,4.0,210,5.5,964.2,81,8.0
2021-06-19,21.7,27.2,0.2,229,5.7,963.1,74,11.0
2021-06-20,21.2,27.6,0.5,246,5.6,961.4,70,10.0
2021-06-21,21.6,27.6,0.7,237,5.5,960.5,72,18.0
2021-06-22,23.0,27.5,1.3,213,5.4,961.7,78,12.0
2021-06-23,22.6,27.4,0.3,213,5.0,962.3,76,13.0
2021-06-24,22.3,27.5,0.0,216,5.2,961.1,74,10.0
2021-06-25,22.8,26.3,5.6,214,4.3,960.3,82,9.0
2021-06-26,23.7,25.9,7.7,175,2.5,962.2,88,7.0
2021-06-27,23.7,27.2,5.1,223,3.9,963.2,82,6.0
2021-06-28,23.1,27.1,1.7,225,5.6,961.7,80,7.0
2021-06-29,23.0,26.0,2.4,221,3.9,960.7,84,
2021-06-30,22.9,26.4,5.7,214,4.7,960.6,82,9.0
2021-06-30,22.9,26.4,5.7,214,4.7,960.6,82,9.0
2021-07-01,23.3,25.7,13.2,189,5.9,961.2,87,7.0
2021-07-02,22.7,26.1,13.2,200,5.5,962.4,82,7.0
2021-07-03,22.9,25.8,5.3,216,4.7,962.3,84,10.0
2021-07-04,22.4,28.0,3.5,244,4.1,961.1,75,9.0
2021-07-05,23.7,28.0,7.7,243,3.6,960.7,78,10.0
2021-07-06,23.7,25.8,25.1,185,3.1,960.3,88,8.0
2021-07-07,23.0,26.6,5.9,171,3.5,961.2,82,6.0
2021-07-08,23.7,25.3,18.9,260,2.9,960.7,91,7.0
2021-07-09,23.1,25.4,51.9,138,5.3,961.4,87,5.0
2021-07-10,23.1,25.3,13.1,360,4.0,962.4,88,5.0
2021-07-11,23.0,25.7,12.3,232,4.4,963.8,86,6.0
2021-07-12,22.9,26.1,4.2,195,5.5,964.7,83,6.0
2021-07-13,22.8,26.8,0.5,198,4.4,963.0,80,9.0
2021-07-14,23.3,27.2,0.2,200,3.8,961.9,80,8.0
2021-07-15,23.4,26.7,5.1,187,3.4,962.7,83,8.0
2021-07-16,22.8,26.1,7.2,191,4.4,964.2,83,9.0
2021-07-17,23.0,26.7,0.6,205,4.8,962.0,81,12.0
2021-07-18,23.6,26.7,4.0,226,4.6,959.5,84,7.0
2021-07-19,23.7,25.3,44.1,179,5.2,958.6,91,
2021-07-20,23.5,24.7,44.9,187,7.8,959.0,93,5.0
2021-07-21,23.4,25.6,8.2,193,7.1,958.9,88,5.0
2021-07-22,23.0,25.7,5.5,184,7.7,959.2,86,5.0
2021-07-23,23.5,25.3,12.2,195,4.5,959.7,90,6.0
2021-07-24,23.4,25.2,4.4,194,4.3,958.6,90,7.0
2021-07-25,23.6,25.8,6.5,220,2.8,958.6,88,9.0
2021-07-26,23.3,25.3,17.8,205,4.9,958.1,89,7.0
2021-07-27,23.1,25.8,11.7,199,7.0,958.0,85,7.0
2021-07-28,22.6,25.8,2.3,221,6.0,958.2,83,6.0
2021-07-29,23.3,26.9,0.8,211,5.3,959.0,82,9.0
2021-07-30,23.7,26.4,1.0,209,3.6,960.3,85,10.0
2021-07-31,23.8,27.1,3.9,212,4.6,960.0,83,8.0
2021-08-01,23.6,26.7,7.5,222,5.1,958.8,84,8.0
2021-08-02,23.8,25.8,19.7,211,4.4,959.3,89,9.0
2021-08-03,23.7,25.6,31.1,190,3.3,960.0,90,6.0
2021-08-04,23.2,26.0,14.8,194,3.9,960.6,85,6.0
2021-08-05,23.7,25.9,5.8,192,5.9,960.2,88,8.0
2021-08-06,23.1,26.3,1.1,189,7.7,961.0,84,10.0
2021-08-07,23.3,26.9,2.2,209,5.7,962.1,82,9.0
2021-08-08,22.9,28.1,0.0,258,4.1,961.8,75,10.0
2021-08-09,22.9,28.3,0.3,263,4.2,960.7,74,10.0
2021-08-10,24.4,26.9,4.0,218,3.6,959.8,86,10.0
2021-08-11,24.1,25.0,35.3,164,3.4,961.6,95,9.0
2021-08-12,23.9,26.1,2.7,210,4.4,963.7,88,8.0
2021-08-13,23.8,25.9,3.8,192,4.6,961.8,88,9.0
2021-08-14,23.9,25.7,16.1,188,5.1,960.1,90,6.0
2021-08-15,23.6,24.6,30.2,178,5.9,962.0,94,5.0
2021-08-16,22.9,24.3,14.8,179,7.2,966.0,92,5.0
2021-08-17,23.3,24.7,13.7,187,3.8,966.8,92,5.0
2021-08-18,23.1,24.9,2.1,247,3.3,964.6,90,6.0
2021-08-19,22.9,25.0,6.2,246,3.2,963.7,88,5.0
2021-08-20,23.1,25.5,3.5,209,3.1,964.8,87,6.0
2021-08-21,22.8,26.0,0.6,226,4.5,964.5,84,9.0
2021-08-22,23.2,27.3,0.1,203,4.6,962.4,80,8.0
2021-08-23,23.5,27.1,3.4,214,2.5,961.2,82,9.0
2021-08-24,23.8,26.0,9.3,213,4.1,960.9,88,
2021-08-25,23.4,26.2,5.9,157,4.2,960.6,85,7.0
2021-08-26,23.4,26.1,10.9,160,4.4,962.0,86,10.0
2021-08-27,22.9,25.8,6.5,32,5.3,963.1,85,9.0
2021-08-28,22.9,25.2,10.7,340,4.8,963.1,88,5.0
2021-08-29,22.5,25.2,2.7,57,4.4,963.7,86,7.0
2021-08-30,22.2,25.8,1.2,246,3.1,964.8,81,9.0
2021-08-31,22.9,25.8,4.3,173,3.5,965.1,85,
2021-09-01,22.9,25.8,6.6,210,3.3,964.3,84,11.0
2021-09-02,23.3,26.0,1.6,133,4.0,963.3,86,8.0
2021-09-03,23.3,25.7,5.2,210,3.6,961.7,87,9.0
2021-09-04,23.1,25.6,4.4,183,4.8,961.6,86,9.0
2021-09-05,23.1,25.1,13.2,209,3.2,963.1,89,7.0
2021-09-06,22.4,25.3,21.6,58,4.3,965.6,85,5.0
2021-09-07,23.0,26.2,33.2,358,4.0,965.3,84,7.0
2021-09-08,22.9,26.4,10.0,351,4.4,962.6,83,10.0
2021-09-09,23.1,24.9,45.3,15,6.3,962.4,90,8.0
2021-09-10,22.8,25.4,13.3,294,4.1,963.9,86,6.0
2021-09-11,22.5,26.4,0.2,178,3.8,963.1,80,10.0
2021-09-12,22.7,26.4,0.2,240,3.7,960.9,81,10.0
2021-09-13,23.3,26.8,0.1,235,3.3,961.8,82,12.0
2021-09-14,23.3,25.0,27.8,3,5.1,964.1,91,10.0
2021-09-15,23.2,24.8,14.3,353,5.0,965.0,91,10.0
2021-09-16,22.8,24.6,39.1,274,3.5,964.7,90,5.0
2021-09-17,22.7,24.3,10.9,158,4.8,964.8,91,6.0
2021-09-18,22.6,26.1,2.8,184,4.2,965.2,83,5.0
2021-09-19,23.4,26.2,2.2,266,3.1,964.8,85,7.0
2021-09-20,23.4,25.3,4.7,10,4.4,964.5,90,6.0
2021-09-21,22.9,25.5,7.9,345,3.6,963.7,86,6.0
2021-09-22,22.6,25.6,22.6,333,4.3,963.3,84,5.0
2021-09-23,22.8,25.0,12.9,349,5.0,964.6,88,5.0
2021-09-24,22.4,25.9,2.1,9,4.9,964.8,82,5.0
2021-09-25,22.3,25.8,3.6,15,7.9,963.1,82,7.0
2021-09-26,22.5,24.5,15.3,14,6.9,964.2,89,4.0
2021-09-27,22.2,24.1,17.9,314,4.2,965.6,90,6.0
2021-09-28,22.8,25.0,2.0,317,3.4,966.1,88,6.0
2021-09-29,22.9,25.7,0.0,315,4.0,964.7,86,10.0
2021-09-30,23.3,26.4,0.8,265,3.5,964.4,84,10.0
2021-10-01,23.6,25.9,4.3,237,3.1,964.6,87,8.0
2021-10-02,23.1,25.1,1.7,232,3.1,964.9,89,10.0
2021-10-03,23.2,25.3,2.8,7,2.5,964.6,88,8.0
2021-10-04,22.9,25.2,13.2,40,4.6,965.4,88,10.0
2021-10-05,22.3,25.6,0.4,341,5.1,965.0,83,12.0
2021-10-06,21.7,26.1,0.2,1,5.2,962.8,79,12.0
2021-10-07,22.2,26.1,0.2,327,3.1,961.4,80,13.0
2021-10-08,21.8,26.1,0.1,316,3.7,960.9,79,15.0
2021-10-09,22.2,26.5,0.0,303,3.0,960.9,79,20.0
2021-10-10,23.6,26.6,26.0,315,4.5,960.3,84,18.0
2021-10-11,22.8,25.2,7.0,9,5.9,961.1,87,7.0
2021-10-12,21.7,24.2,7.9,3,7.8,962.1,86,6.0
2021-10-13,20.5,25.1,0.0,341,6.4,960.8,78,10.0
2021-10-14,20.5,24.4,1.2,354,5.5,960.3,80,13.0
2021-10-15,20.9,23.5,6.3,25,7.5,962.7,86,8.0
2021-10-16,21.0,23.0,9.0,6,10.1,965.8,88,4.0
2021-10-17,18.3,24.1,0.0,25,12.0,968.6,71,7.0
2021-10-18,18.5,23.9,0.1,13,7.1,968.6,72,10.0
2021-10-19,20.8,24.9,0.6,220,5.4,969.7,79,11.0
2021-10-20,22.0,24.7,5.8,210,3.8,968.9,86,8.0
2021-10-21,22.4,24.7,22.1,234,4.3,967.1,88,8.0
2021-10-22,21.9,23.3,40.0,112,4.0,968.2,92,6.0
2021-10-23,21.3,22.5,38.3,207,4.5,969.9,93,5.0
2021-10-24,20.8,23.3,5.6,42,5.0,970.3,87,6.0
2021-10-25,21.0,23.5,1.7,4,3.4,968.7,87,9.0
2021-10-26,21.0,24.4,0.4,334,2.9,967.6,82,10.0
2021-10-27,21.2,25.1,0.2,17,5.6,967.9,80,11.0
2021-10-28,20.2,25.0,0.0,18,7.3,968.3,76,13.0
2021-10-29,20.7,24.5,4.4,20,5.6,969.4,80,17.0
2021-10-30,21.6,23.5,26.6,281,3.2,969.7,89,13.0
2021-10-31,21.5,23.3,16.1,40,3.5,969.2,90,9.0
2021-11-01,21.3,23.3,31.7,348,3.5,969.4,90,8.0
2021-11-02,21.7,23.5,12.9,21,3.7,969.6,90,7.0
2021-11-03,21.6,23.8,15.1,324,3.8,968.5,88,7.0
2021-11-04,21.5,23.5,16.2,262,2.8,968.0,89,7.0
2021-11-05,21.7,23.7,0.2,294,3.0,966.1,89,8.0
2021-11-06,21.9,24.4,0.8,303,3.3,964.0,87,11.0
2021-11-07,21.6,24.8,3.8,16,4.7,965.0,83,10.0
2021-11-08,21.7,24.0,4.0,13,5.2,967.2,87,12.0
2021-11-09,21.0,23.8,1.4,11,4.1,968.7,85,15.0
2021-11-10,20.5,22.9,7.4,7,3.8,968.9,87,14.0
2021-11-11,20.6,23.0,4.2,283,3.4,968.0,87,13.0
2021-11-12,20.7,22.3,3.7,6,4.4,968.9,91,11.0
2021-11-13,20.4,23.0,1.1,31,5.2,968.8,86,13.0
2021-11-14,20.2,23.3,0.1,235,3.5,967.9,84,15.0
2021-11-15,20.6,23.7,0.5,236,4.0,966.5,84,19.0
2021-11-16,20.8,24.2,0.0,194,4.0,966.9,82,19.0
2021-11-17,21.0,24.3,0.0,359,4.6,968.0,83,15.0
2021-11-18,20.7,23.9,0.5,354,4.2,967.1,83,17.0
2021-11-19,20.9,24.3,0.8,283,3.1,964.5,83,17.0
2021-11-20,18.8,23.6,0.0,315,3.4,963.9,77,13.0
2021-11-21,17.8,22.4,0.0,2,3.9,965.6,77,14.0
2021-11-22,18.7,23.2,0.0,352,3.3,966.7,77,17.0
2021-11-23,20.0,23.0,2.3,297,4.0,967.5,84,19.0
2021-11-24,19.7,21.9,14.6,321,4.0,969.1,88,16.0
2021-11-25,19.0,21.4,1.2,7,6.1,969.7,86,13.0
2021-11-26,19.2,21.4,5.2,5,6.2,969.8,87,9.0
2021-11-27,18.3,21.7,5.0,12,7.2,970.6,82,8.0
2021-11-28,17.0,20.9,0.0,354,6.6,970.7,80,11.0
2021-11-29,16.6,20.7,0.0,355,6.5,969.8,79,14.0
2021-11-30,15.7,20.9,0.0,5,8.6,970.4,74,13.0
2021-12-01,14.4,20.0,0.0,5,8.4,971.1,71,18.0
2021-12-02,13.4,19.1,0.0,2,7.1,971.7,71,22.0
2021-12-03,12.8,18.3,0.0,3,6.8,972.5,72,27.0
2021-12-04,11.1,17.2,0.0,351,6.0,972.5,70,25.0
2021-12-05,10.7,17.5,0.0,355,6.6,972.2,67,22.0
2021-12-06,11.7,18.5,0.0,357,6.4,971.4,67,31.0
2021-12-07,11.9,18.7,0.0,0,5.0,971.2,67,33.0
2021-12-08,12.0,18.9,0.0,2,5.1,971.8,67,31.0
2021-12-09,13.0,20.2,0.0,5,5.0,972.6,66,28.0
2021-12-10,14.6,20.8,0.0,343,3.5,971.1,70,26.0
2021-12-11,15.8,21.7,0.0,218,3.6,970.5,71,31.0
2021-12-12,16.2,22.3,0.4,31,4.2,971.4,70,28.0
2021-12-13,16.1,21.7,0.6,25,4.7,971.1,73,25.0
2021-12-14,15.2,21.2,0.0,16,4.1,969.4,71,22.0
2021-12-15,15.0,21.0,0.0,142,4.6,968.0,71,27.0
2021-12-16,13.7,20.3,0.0,21,5.3,968.3,69,24.0
2021-12-17,13.0,19.8,0.0,0,6.3,969.7,67,22.0
2021-12-18,12.8,20.2,0.0,8,6.3,970.5,64,26.0
2021-12-19,11.9,19.7,0.0,13,7.6,971.3,62,33.0
2021-12-20,10.3,18.0,0.0,1,6.1,970.4,63,30.0
2021-12-21,11.5,18.3,0.0,21,4.9,969.3,67,32.0
2021-12-22,12.0,19.5,0.0,57,4.0,968.4,64,31.0
2021-12-23,13.1,20.1,0.2,206,5.3,967.2,66,35.0
2021-12-24,14.7,20.1,1.3,355,4.4,967.7,73,36.0
2021-12-25,15.6,20.5,0.3,10,5.1,969.2,75,36.0
2021-12-26,16.2,19.8,1.9,23,4.6,971.4,81,38.0
2021-12-27,16.7,20.7,4.0,15,4.8,972.2,80,27.0
2021-12-28,15.5,21.9,0.0,200,4.7,971.7,70,23.0
2021-12-29,14.9,22.0,0.0,17,4.5,972.1,66,19.0
2021-12-30,16.3,21.7,0.6,352,4.4,973.3,73,18.0
2021-12-31,17.1,22.0,0.3,91,4.5,972.9,75,25.0
2022-01-01,16.4,21.6,0.2,316,4.3,972.5,74,28.0
2022-01-02,14.3,21.7,0.0,190,4.6,971.8,66,20.0
2022-01-03,12.9,21.3,0.0,32,4.0,970.3,61,18.0
2022-01-04,13.1,21.3,0.0,117,5.1,969.7,62,21.0
2022-01-05,13.9,21.2,0.0,91,4.7,968.8,65,23.0
2022-01-06,12.9,21.6,0.0,77,4.4,968.8,61,22.0
2022-01-07,13.5,21.8,0.0,197,4.9,969.9,60,24.0
2022-01-08,15.2,21.8,0.0,188,5.1,969.1,69,25.0
2022-01-09,14.5,21.8,0.0,207,5.4,967.6,67,22.0
2022-01-10,14.1,21.9,0.0,190,4.7,967.7,64,25.0
2022-01-11,14.1,21.4,0.0,212,4.8,968.7,66,29.0
2022-01-12,15.4,22.1,0.4,219,4.7,969.2,69,33.0
2022-01-13,18.0,22.0,0.0,208,4.1,969.3,79,36.0
2022-01-14,17.3,21.5,0.1,277,3.3,969.1,78,36.0
2022-01-15,17.9,21.7,5.1,333,3.9,968.9,80,32.0
2022-01-16,18.4,19.6,32.6,359,3.6,969.5,93,12.0
2022-01-17,16.9,19.6,0.2,358,4.9,970.7,85,7.0
2022-01-18,16.1,18.8,4.3,19,6.1,970.4,85,11.0
2022-01-19,16.2,18.1,25.0,332,4.3,969.0,89,10.0
2022-01-20,16.1,18.6,0.7,169,3.6,967.0,86,16.0
2022-01-21,16.8,18.7,7.8,34,4.0,965.9,89,19.0
2022-01-22,16.9,19.4,0.1,297,3.9,964.8,87,17.0
2022-01-23,14.6,19.7,0.0,319,3.1,965.4,75,16.0
2022-01-24,13.1,19.1,0.0,151,4.0,965.9,71,17.0
2022-01-25,13.9,19.5,0.0,210,4.0,966.0,73,14.0
2022-01-26,13.7,20.0,0.0,168,3.8,966.2,70,14.0
2022-01-27,13.7,20.2,0.0,200,5.0,966.0,69,14.0
2022-01-28,12.9,20.2,0.0,255,5.1,965.4,67,14.0
2022-01-29,13.0,20.2,0.0,262,5.9,964.0,69,15.0
