date,temperature_2m_mean,dew_point_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,winddirection_10m_dominant,precipitation_sum
5/8/2025,30.6,24.9,74,1005.9,4.4,199,1.1
5/9/2025,30.7,24.6,71,1006.2,4.7,240,6.2
5/10/2025,29.3,25.4,81,1006.6,4,166,22.8
5/11/2025,28.6,25.5,84,1006.1,4.9,120,3.6
5/12/2025,27.4,25.8,91,1006.3,3.7,40,12.3
5/13/2025,27.7,25.5,88,1007.4,4.8,119,12.7
5/14/2025,27.7,25.7,89,1008.5,5.3,137,9.9
5/15/2025,28,25.8,89,1009.1,5.3,146,13
5/16/2025,28.4,26.1,88,1008.9,4.6,149,6.5
5/17/2025,28.8,25.9,85,1008.8,4.2,142,3.7
5/18/2025,29,26,84,1008.3,3.6,145,2
5/19/2025,29.7,25.5,79,1007.4,5.3,160,0.8
5/20/2025,30.3,25.8,78,1006.9,5,151,2.6
5/21/2025,29.9,25.7,79,1007.4,4.1,198,6.8
5/22/2025,30.6,25.4,76,1005.9,5.1,197,0.8
5/23/2025,30.5,24.8,73,1004.2,6.5,219,11.8
5/24/2025,29.6,25.1,78,1004.9,4.9,167,0.3
5/25/2025,28.3,25.9,87,1006.5,5.3,107,30.3
5/26/2025,27.9,25.6,88,1007.2,5.2,130,18.4
5/27/2025,28.3,25,83,1007.1,3.6,178,6.3
5/28/2025,29.4,24.1,74,1006.3,4.6,192,6.7
5/29/2025,29.4,25.9,82,1006.9,4.1,201,9.1
5/30/2025,29.3,25.7,81,1008.4,5.2,186,11.6
5/31/2025,29.3,25.2,79,1009.3,5.2,171,3.9
6/1/2025,29.3,24.7,78,1008.6,5.6,225,3
6/2/2025,29.7,23.5,70,1007.8,6,225,1.2
6/3/2025,28.2,23.7,77,1007.6,4.4,218,0.4
6/4/2025,29.7,24,73,1007.4,4.4,249,4.9
6/5/2025,30.3,24,70,1007.3,4.6,258,1
6/6/2025,30.4,23.5,68,1007,4.3,250,0.2
6/7/2025,30.1,23.6,69,1006.6,4.9,245,1.2
6/8/2025,29.9,24.2,72,1005.4,4.2,208,6.2
6/9/2025,29.8,23.6,70,1004.9,3.9,205,4
6/10/2025,29.8,23.3,69,1004.4,4.7,231,0.3
6/11/2025,29.6,22.4,66,1005,6.4,249,0
6/12/2025,29,23,70,1005.2,5.4,247,0
6/13/2025,28,23.8,78,1006.2,4.1,229,2.5
6/14/2025,27.9,24,80,1007.2,4.8,218,1.3
6/15/2025,28.3,23.8,77,1007.7,4.6,230,0
6/16/2025,28.6,23.8,75,1007.9,3.2,228,0
6/17/2025,29.3,23.7,72,1008.6,3.8,245,2.5
6/18/2025,29.7,23.5,70,1007.9,3.8,246,2.7
6/19/2025,29.6,23.4,70,1007.9,3.7,263,4.9
6/20/2025,29.5,22.6,67,1007.6,5.4,272,0.7
6/21/2025,29.5,22.7,68,1006.4,5.5,248,1.3
6/22/2025,28,22.8,74,1006.5,4.7,234,0.7
6/23/2025,27.6,22.2,73,1006.7,4.5,211,0.8
6/24/2025,28.5,23,73,1006.5,4.5,191,0.1
6/25/2025,28.9,23.3,72,1007.4,4.3,227,2
6/26/2025,29.5,22.4,67,1007.8,6.9,250,1
6/27/2025,27.4,22.9,77,1007.7,3.8,231,0.6
6/28/2025,27.7,22.6,75,1007,5.3,252,0
6/29/2025,27.6,22.7,75,1006.2,4.6,231,0.2
6/30/2025,27,24.1,84,1006,3.2,220,3.4
7/1/2025,28.3,23.4,75,1006.7,4.2,244,0.5
7/2/2025,27.8,24,80,1007.6,3.6,236,2.2
7/3/2025,28.1,23,75,1008.3,4.9,258,0.2
7/4/2025,29.2,22.8,70,1007.7,6.5,258,0
7/5/2025,28.1,23.1,75,1006.6,5.7,257,0
7/6/2025,28.2,23.3,76,1006.5,4.8,242,0.5
7/7/2025,29,23.4,73,1007,5.5,239,0
7/8/2025,28.4,24.5,80,1007.5,4.5,179,11
7/9/2025,28.6,24.1,77,1007.5,4.7,254,2.5
7/10/2025,29.1,23.2,72,1005.5,5.6,261,1.3
7/11/2025,28.9,22.3,68,1004.1,6.6,261,0.1
7/12/2025,29.1,22.6,69,1004.9,5.1,239,0.5
7/13/2025,29.5,23.2,70,1006.3,4.1,240,0.2
7/14/2025,29.6,23.6,72,1006.3,3.9,236,1.8
7/15/2025,29.2,24.3,76,1005.3,3.9,205,6.2
7/16/2025,28.9,24.3,77,1005.9,3.6,180,6.9
7/17/2025,28.3,24.8,82,1006.9,3.4,212,6.6
7/18/2025,28,23.3,77,1006.4,6,239,0
7/19/2025,28.3,22.9,73,1003.9,6,237,0.7
7/20/2025,27.1,23.4,81,1003.8,5.3,223,1.1
7/21/2025,26.6,23.9,85,1004.8,3.4,232,4.6
7/22/2025,27,24.1,84,1003.8,4.4,215,3.5
7/23/2025,27.1,24.2,85,1002.7,5.7,221,5.4
7/24/2025,28.8,22.9,72,1004.6,6.8,229,0.1
7/25/2025,29.8,23,68,1005.7,6.9,241,0.4
7/26/2025,30.1,22.9,67,1006.2,7,243,0.3
7/27/2025,27.8,23.9,80,1006.1,4.2,228,1.7
7/28/2025,29.1,23.7,73,1005,5.3,232,0.8
7/29/2025,29.5,23.7,72,1005.1,6.1,241,0.4
7/30/2025,29.5,23.3,70,1006.2,6.1,240,0.1
7/31/2025,29.8,23.3,69,1006.2,6.3,250,0.5
8/1/2025,30.3,22.9,66,1005.6,5.9,249,0
8/2/2025,30.6,23,66,1006.5,4.7,229,0.2
8/3/2025,30.6,23.6,68,1008,4.4,232,0.1
8/4/2025,30.1,23.9,71,1007.8,3.8,234,3.2
8/5/2025,30.4,23.7,68,1007.1,3.8,260,3.3
8/6/2025,29.7,23.7,71,1006.9,3.7,230,2.5
8/7/2025,29.1,24,75,1008.1,3,186,4.9
8/8/2025,29.6,24.2,74,1009.3,3.2,210,4.5
8/9/2025,29.9,24.1,73,1009.4,4.8,257,0.1
8/10/2025,30,22.4,65,1007.6,7.4,270,0.4
8/11/2025,28.9,22.4,68,1006.4,5.7,252,3.1
8/12/2025,28.4,23.3,75,1006.3,4.1,216,6.6
8/13/2025,28.3,23.4,76,1007.8,3.9,229,7.1
8/14/2025,29,22.4,69,1006.9,6.6,264,0.6
8/15/2025,28.7,22.8,71,1004.7,5.2,262,5
8/16/2025,26.9,22.9,79,1005,4.1,228,0
8/17/2025,27.2,21.7,73,1007.7,6.1,235,0
8/18/2025,27.7,22.6,75,1009.1,4.1,248,2.1
8/19/2025,27.9,22.8,75,1009.1,4.5,246,0.1
8/20/2025,29.2,22.7,70,1008.1,3.6,238,0.1
8/21/2025,29.2,23.4,73,1008.4,4.4,254,13.6
8/22/2025,27.7,24.5,83,1008.2,4.1,217,14
8/23/2025,27.6,23.3,78,1007.9,4.1,256,2.8
8/24/2025,27.8,22.9,75,1007.2,4.9,259,3.6
8/25/2025,28.2,22.5,72,1005.5,5.8,266,0.3
8/26/2025,26.8,23.2,81,1006.8,4.2,233,2.4
8/27/2025,27.2,22.6,77,1008.2,4.5,238,0
8/28/2025,28.2,22.6,72,1008.2,4.1,257,0.8
8/29/2025,29.4,22.5,68,1007.9,5.8,278,0.3
8/30/2025,29.6,22.3,66,1006.6,6.5,280,0.6
8/31/2025,28.9,22.4,69,1005.2,5.5,242,0.1
9/1/2025,28.5,23.2,74,1005.5,4.7,223,4.4
9/2/2025,27.9,24.5,83,1006.8,3.1,201,0.3
9/3/2025,28.3,23.7,77,1007.4,3.5,245,1.9
9/4/2025,28.5,24.2,79,1006.7,4.3,288,2.5
9/5/2025,28.3,24.5,81,1006.8,3.6,263,16.3
9/6/2025,28.3,24.7,83,1007.2,2.8,245,16.6
9/7/2025,27.4,25,88,1007.1,3.7,176,12.5
9/8/2025,26.7,25.3,93,1007.6,3.8,163,9.8
9/9/2025,27.5,24.8,86,1008.8,3.6,177,15
9/10/2025,27.1,24.1,84,1009.3,2.8,175,2.2
9/11/2025,28,24.5,83,1008.7,2.7,213,4.1
9/12/2025,28.5,24.4,80,1008.7,3.5,243,16.3
9/13/2025,28.5,24.4,80,1009,3.2,175,0.8
9/14/2025,27.9,24.9,84,1009.5,3.7,114,4
9/15/2025,27.9,24.5,83,1009.3,4.2,128,6.9
9/16/2025,28.1,24.4,82,1009.2,3.5,233,12.9
9/17/2025,28.2,24.5,82,1008,4,246,4.3
9/18/2025,28.1,24.6,83,1007.4,4,216,11.6
9/19/2025,28.2,23,74,1007.6,5.6,221,0.1
9/20/2025,28.7,22.9,71,1007.2,6.3,218,0.1
9/21/2025,29.1,22.9,70,1007.2,6.3,241,0.2
9/22/2025,28.8,22.9,72,1007.9,5.1,242,0.5
9/23/2025,28.5,22.7,72,1007.3,6.9,237,0
9/24/2025,28.1,22.8,73,1005.8,5.8,243,0
9/25/2025,28.1,22.8,73,1005.8,4.4,235,0.4
9/26/2025,28.3,22.8,73,1007.9,5,249,0
9/27/2025,27.4,23.9,81,1008.9,4,301,4.7
9/28/2025,28.2,23.7,78,1006,5.3,293,0.5
9/29/2025,29,23.2,72,1004.3,5.8,247,1.6
9/30/2025,27.9,24.1,81,1007,4.5,161,14
10/1/2025,27.6,24.7,85,1009.4,2.8,158,8.6
10/2/2025,28.7,24.6,80,1010.1,3.2,315,1.4
10/3/2025,29.2,24.3,76,1010.2,3.2,35,2.8
10/4/2025,27.7,24.7,84,1010.4,3.4,138,14.8
10/5/2025,28,24.3,82,1010.2,3.4,211,0.4
10/6/2025,28.5,24.1,78,1009.6,4.1,232,5.6
10/7/2025,28.5,23.9,77,1010,4,245,8.1
10/8/2025,28.5,23.4,76,1010.3,4.6,301,4.7
10/9/2025,28.3,24.4,80,1009.8,5,337,9.9
10/10/2025,28.2,24.2,80,1008.9,5,334,3.3
10/11/2025,27.7,23.9,81,1008.8,3.1,29,10.4
10/12/2025,27.7,25.1,86,1008.5,3.1,43,15.5
10/13/2025,27.1,25.2,90,1008.5,3.3,48,24.7
10/14/2025,26.9,24.9,90,1008.4,4.1,64,17.8
10/15/2025,26.7,25.1,91,1008.4,2.7,115,15.8
10/16/2025,27.8,25.1,86,1008.8,5,16,11.6
10/17/2025,27.8,24.5,83,1009.4,4.9,355,10.7
10/18/2025,28.3,25,83,1008.7,5.3,346,12.8
10/19/2025,27.8,25.2,86,1007.7,3.9,353,22.6
10/20/2025,28,24.7,83,1008,4.3,320,11.1
10/21/2025,27.7,24.8,85,1009.1,4.1,318,6.7
10/22/2025,28.3,23.5,77,1009.6,5.7,12,0
10/23/2025,27.6,22.2,73,1010,6.8,22,0
10/24/2025,27.6,22.3,74,1010.2,4.4,15,0
10/25/2025,27.5,23.8,81,1009.9,3.9,27,2.2
10/26/2025,27.6,23.7,80,1010.4,5,47,1.1
10/27/2025,28.2,23.2,75,1011.5,4.9,17,0
10/28/2025,27.8,24,80,1011,5.4,359,11.3
10/29/2025,27.9,23.6,78,1010,5.3,14,4.1
10/30/2025,26.6,24.2,87,1009.6,6.3,346,13.9
10/31/2025,26.7,24.6,88,1009.9,4.3,110,12.6
11/1/2025,26.7,25,91,1010.2,3.6,41,30.7
11/2/2025,26.7,24.6,89,1010.2,3.8,134,25
11/3/2025,26.8,24.3,87,1009.9,2.4,353,8.2
11/4/2025,26.5,24.3,88,1009.9,2.5,42,9.8
11/5/2025,26.2,23.4,85,1008.8,4.9,350,0.6
11/6/2025,27.3,23.7,81,1008,4.6,342,0.1
11/7/2025,28.2,24,79,1007.2,4.1,311,0
11/8/2025,27.5,24.3,84,1008.5,3.7,111,5.4
11/9/2025,27.6,24.3,83,1008.9,3.3,44,7.5
11/10/2025,27.9,24.3,82,1008.8,2.8,319,16.5
11/11/2025,28.5,23.7,78,1008.6,3.9,269,0
11/12/2025,28.6,24.7,81,1009.5,3.8,2,1.1
11/13/2025,26.5,24.8,91,1011.6,4.8,28,18.5
11/14/2025,27,23.7,83,1012,5,11,8.2
11/15/2025,26,19.3,69,1013,7.8,21,0
11/16/2025,26.4,20.5,71,1012.9,6.9,32,0
11/17/2025,25.6,22.4,82,1012.4,5.8,355,1.1
11/18/2025,25.7,23,85,1012.3,7.5,357,2.9
11/19/2025,25,20.5,76,1013.5,9.5,15,0.2
11/20/2025,24.1,17.2,66,1014.8,9.3,17,0
11/21/2025,24.2,16.5,63,1015.3,9.1,15,0
11/22/2025,24.7,16.9,63,1013.9,7.3,4,0
11/23/2025,25.4,19,69,1013.2,7.7,354,0
11/24/2025,26.1,20.1,71,1012.2,7.8,6,0
11/25/2025,25.6,18.9,68,1012.2,8.5,17,0
11/26/2025,24,17.3,68,1012.8,6.4,360,0
11/27/2025,23.4,15.5,63,1013.8,7.9,20,0
11/28/2025,21.6,11.6,55,1013.8,6.7,5,0
11/29/2025,21.2,13.6,63,1012.3,5.2,335,0
11/30/2025,22.2,15.5,68,1011.7,4.9,331,0
12/1/2025,23.4,17.4,72,1011.4,4.6,337,0
12/2/2025,25.3,19.4,72,1010.7,4.4,349,0
12/3/2025,26.5,21.1,74,1011.6,5.2,352,0
12/4/2025,27.4,21.3,70,1012.2,6.2,8,0.1
12/5/2025,26.1,22.4,80,1013.6,4.5,9,3.2
12/6/2025,26.6,22.2,78,1013.1,5.5,6,0
12/7/2025,26.8,21.5,74,1012.7,4.4,6,0
12/8/2025,25.9,19.8,71,1013.1,6.5,37,0
12/9/2025,24.5,17.4,66,1013.2,5.3,14,0
12/10/2025,24.8,18.5,70,1012.8,7.4,4,0
12/11/2025,24.3,20.2,78,1012.6,6.4,356,0
12/12/2025,24.7,21.3,81,1012,6.2,352,0.8
12/13/2025,26,22.2,80,1011.8,6.1,5,1.8
12/14/2025,26.7,22.1,77,1012.3,7.8,11,0
12/15/2025,26.5,21.1,73,1012.7,6.9,1,0
12/16/2025,26.7,20.8,71,1012.1,4.8,359,0
12/17/2025,26.9,21.1,72,1012.3,5.7,15,0
12/18/2025,26.3,21.6,76,1012.4,5.2,7,0.3
12/19/2025,25.9,20.2,72,1011,6,354,0
12/20/2025,25.8,19,69,1010.3,4.7,356,0
12/21/2025,25.5,18.1,66,1011.4,6,6,0
12/22/2025,25.4,19.6,72,1010.6,5.7,354,0
12/23/2025,27,21.3,73,1009.7,4.8,30,0
12/24/2025,26.7,21.7,75,1009.6,4.8,353,0
12/25/2025,27.3,20.8,71,1010,5.7,5,0
12/26/2025,26.7,20.6,70,1010.9,5.6,29,0
12/27/2025,26.8,20,67,1012.1,6.8,10,0
12/28/2025,26.7,19.8,68,1012.6,4.9,12,0
12/29/2025,26.5,19.5,67,1011.7,4.1,16,0
12/30/2025,25.6,19.2,70,1010.7,4,17,0
12/31/2025,25.3,18.7,70,1009.2,4.1,360,0
