date,temperature_2m_mean,dew_point_2m_mean,relative_humidity_2m_mean,pressure_msl_mean,wind_speed_10m_mean,winddirection_10m_dominant,precipitation_sum
11/27/2025,24.5,15.4,58,1013.5,6.6,31,0
11/28/2025,23.1,11.3,49,1013.4,5.6,11,0
11/29/2025,23.3,13.6,57,1011.9,4.4,340,0
11/30/2025,25.1,16.6,62,1011.4,4.3,328,0
12/1/2025,26.4,18.5,64,1011,4.1,323,0
12/2/2025,27.6,20.1,66,1010.3,4,318,0
12/3/2025,29.1,21,64,1011.3,4.2,12,0
12/4/2025,28.9,21.3,65,1011.8,5,42,0
12/5/2025,27.6,22.4,74,1013.3,5.5,52,1.4
12/6/2025,28.2,21.8,70,1012.9,4.8,30,0
12/7/2025,28.3,20.7,65,1012.4,4.1,49,0
12/8/2025,27.1,18,59,1013,7.3,65,0
12/9/2025,25.9,16.7,58,1013,4.8,54,0
12/10/2025,26.5,18.1,61,1012.4,5.1,27,0
12/11/2025,25.3,20.7,76,1012.2,4.7,354,0
12/12/2025,25.8,21.8,79,1011.5,6.2,353,1.4
12/13/2025,27.1,22.5,77,1011.3,5.9,1,2.3
12/14/2025,27.8,21.9,72,1011.9,6.4,15,0
12/15/2025,27.8,20.8,67,1012.3,4,16,0
12/16/2025,28.2,20.6,66,1011.8,3.3,14,0
12/17/2025,28.4,21.1,66,1012,4.5,32,0
12/18/2025,27.8,21,68,1012.1,4.2,29,0
12/19/2025,27.8,20.4,67,1010.6,3.4,359,0
12/20/2025,27.8,19.4,63,1010,3.3,10,0
12/21/2025,27.2,17,56,1011,4.4,27,0
12/22/2025,27.6,19.9,64,1010.2,4.1,31,0
12/23/2025,29,21.3,65,1009.5,3,79,0
12/24/2025,28.7,21.2,66,1009.3,2.6,8,0
12/25/2025,28.9,20.2,62,1009.7,3.5,22,0
12/26/2025,28,19.7,62,1010.7,6.1,74,0
12/27/2025,27.7,20.3,65,1011.9,4.6,55,0
12/28/2025,27.6,18.3,58,1012.4,4.8,37,0
12/29/2025,27.7,18.8,60,1011.5,3.9,39,0
12/30/2025,27,18.6,62,1010.5,3.5,123,0
12/31/2025,27.1,19.6,66,1009.1,3.2,191,0
