date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean
6/21/2021,22.4,29.2,0.7,259,15,1003.4,68
6/22/2021,22.4,28.7,4.1,256,13.8,1004.2,70
6/23/2021,21.9,28.9,0.4,256,15.2,1005.2,67
6/24/2021,21.4,29.3,0,272,17.4,1003.8,64
6/25/2021,21.8,29.2,0.2,262,13.7,1002.7,66
6/26/2021,23,28.9,5.5,232,8.8,1003.6,71
6/27/2021,22.6,30.2,1.2,250,9.4,1005.1,66
6/28/2021,22.4,29.8,0.1,263,11.7,1004.9,66
6/29/2021,22.5,29.8,0.2,256,12.5,1003.9,66
6/30/2021,22.2,29.7,0.8,255,14.3,1003.7,65
7/1/2021,22.4,29.8,2.6,253,12.4,1003.8,66
7/2/2021,21.8,30.1,0.3,259,12,1004.8,63
7/3/2021,22.2,30.5,1.1,274,12.9,1004.1,63
7/4/2021,22.1,31.2,0,270,16.3,1002.6,61
7/5/2021,21.9,31.4,0,274,15.7,1001.4,59
7/6/2021,22.1,30.2,0.4,263,15.4,1001,63
7/7/2021,23.1,28.5,8.7,261,13.4,1002.2,74
7/8/2021,22.1,29,0.8,263,12.8,1002.2,67
7/9/2021,24,26.9,27.5,238,6.4,1001.3,85
7/10/2021,24.4,25.9,44.9,92,6,1001.5,92
7/11/2021,24.5,26.3,17.3,132,6.4,1003.3,90
7/12/2021,24.1,27.1,4.1,202,4.5,1005.1,85
7/13/2021,23.8,28.2,0.3,246,4.7,1003.9,78
7/14/2021,24.1,28.2,5.8,251,7.4,1002.9,80
7/15/2021,24.1,26.7,31,234,6.8,1003.8,86
7/16/2021,24.2,27,6,231,5.8,1005.5,85
7/17/2021,23.5,27.2,3.7,255,10,1004,81
7/18/2021,23.6,27,13.8,255,13.2,1002.3,82
7/19/2021,23.4,26.2,14.7,246,11.6,1002.3,85
7/20/2021,24,26.1,22.7,229,9.5,1002.9,89
7/21/2021,23.8,26.6,1.3,220,8.5,1002.4,86
7/22/2021,24.2,27.3,4.3,214,6.8,1002.2,84
7/23/2021,24.1,26.4,3,241,8.6,1002.6,87
7/24/2021,24.3,26.7,4.7,247,9.7,1002.2,87
7/25/2021,23.5,26.5,5.6,245,11.7,1002.4,84
7/26/2021,23.3,26.3,2.8,253,13.6,1001.8,84
7/27/2021,23.7,27.5,1.3,249,11.7,1001.3,81
7/28/2021,23.7,27.8,1.7,253,11.9,1001.3,79
7/29/2021,23.6,28.3,0.7,258,13.3,1001.8,77
7/30/2021,23.4,28.3,0.1,255,13.9,1003.3,76
7/31/2021,23.6,28.2,1.1,257,13.3,1003.3,76
8/1/2021,23,28.4,0.4,257,14.5,1002.6,74
8/2/2021,22.9,27.7,0.3,257,14.1,1002.7,75
8/3/2021,23.3,26.8,3.1,252,12.9,1003.3,82
8/4/2021,22.9,27.9,0.2,249,12.3,1003.6,75
8/5/2021,22.9,28.1,0.2,245,11.8,1003.1,75
8/6/2021,23.2,28,0.7,246,11.4,1003.8,76
8/7/2021,23.3,28.3,0.9,254,11,1005,75
8/8/2021,23.3,28.9,1,267,14,1004.8,73
8/9/2021,23.1,29.3,0.7,268,16.4,1003.4,70
8/10/2021,23.2,29.9,0.5,259,14.7,1001.4,69
8/11/2021,23.9,28.7,6.6,241,9.9,1003.1,76
8/12/2021,24.1,27.9,3.4,223,6.6,1005.4,81
8/13/2021,23.4,27.7,10.3,236,8.6,1004.2,78
8/14/2021,23.9,26.9,8.4,233,6.8,1002.9,84
8/15/2021,23.7,26.9,5.4,197,8.2,1004.6,83
8/16/2021,24.1,26.9,10.5,174,5.8,1007.8,85
8/17/2021,23.2,27.9,0,260,6.9,1007.4,77
8/18/2021,22.4,28.7,0,268,12.4,1005.3,70
8/19/2021,22.2,28.9,0,261,10,1004.1,69
8/20/2021,23.5,28.9,7.8,283,8.2,1004.9,74
8/21/2021,23.5,28.6,1.9,252,5.8,1005.5,76
8/22/2021,22.9,29.2,0.4,257,12.5,1004.6,70
8/23/2021,22.2,29.2,0.8,264,16.2,1003.5,67
8/24/2021,22.6,29.1,2.7,266,15.8,1002.2,69
8/25/2021,22.9,28.4,8.8,254,12.9,1001.8,73
8/26/2021,24.2,26.8,20.6,207,5.9,1002.5,86
8/27/2021,23.6,26.1,16.7,221,5.6,1003.2,87
8/28/2021,23.5,26.4,3.8,210,5.9,1003.3,85
8/29/2021,23.8,26,12.9,180,4.5,1003.7,88
8/30/2021,24.3,27.2,15.9,226,3.5,1004.7,85
8/31/2021,24.1,26.8,23.7,309,5.1,1005.2,86
9/1/2021,23.9,26.1,25.1,245,4.1,1005,89
9/2/2021,24.2,26.5,26.1,244,6,1004,88
9/3/2021,23,26.7,7.8,249,10.6,1003.6,81
9/4/2021,22.9,26.6,3.9,246,9.3,1004,81
9/5/2021,23.1,26.1,4.6,248,7.9,1004.9,84
9/6/2021,23.6,26.8,7.5,271,7.4,1005.7,83
9/7/2021,23.7,27,18.4,284,10.3,1005,82
9/8/2021,23.8,26.6,20.7,278,11.9,1002.5,85
9/9/2021,23.9,26.1,64.4,226,7.4,1001.9,88
9/10/2021,24.3,26.3,16.3,218,5.6,1003.7,89
9/11/2021,23.9,26.1,8.7,255,8,1004.5,88
9/12/2021,22.9,26.8,0.5,273,12.3,1002.9,79
9/13/2021,22.8,27.8,0,275,14.5,1003,75
9/14/2021,23.4,27.3,2.3,271,14.7,1003.8,80
9/15/2021,23.7,26.6,9.1,232,6.7,1004.5,84
9/16/2021,24,26.3,5.1,194,5.3,1004.8,87
9/17/2021,23.7,27,1.4,229,5.3,1005.2,83
9/18/2021,24.3,27,6.4,267,4.6,1005.6,86
9/19/2021,24.2,27,12.9,274,8.2,1005.5,85
9/20/2021,24.3,26.5,10.1,263,7,1004.1,88
9/21/2021,23.6,25.3,32.9,275,7.1,1002.7,90
9/22/2021,23.7,25.8,18.4,220,5.8,1002.5,89
9/23/2021,24,26.5,8.6,232,5.3,1004.3,87
9/24/2021,23.7,26.3,3.3,268,8,1004.7,86
9/25/2021,23.7,26,13.9,262,10.4,1002.7,87
9/26/2021,23.9,24.8,45.3,160,6,1003,95
9/27/2021,24.1,25.9,8.3,99,5.5,1004.8,91
9/28/2021,24.7,26.5,5.2,31,4.2,1005.5,90
9/29/2021,24.9,27.3,3.8,335,5,1004.5,87
9/30/2021,25,27.7,2.6,234,4,1004.8,86
10/1/2021,25.1,28.1,1.9,206,4.2,1004.9,85
10/2/2021,24.4,27.5,8.6,242,6.6,1005.6,84
10/3/2021,23.9,27.2,8.9,278,6.2,1005,83
10/4/2021,24.6,27.1,8.3,314,5.4,1004.4,87
10/5/2021,23.5,27.6,3.9,343,7,1004,80
10/6/2021,24.3,26.7,27.8,275,5.3,1002.4,87
10/7/2021,24.5,26.3,20.7,301,4.6,1001.6,90
10/8/2021,24,27.7,0.2,240,6.4,1001.2,81
10/9/2021,23.9,27.5,0.4,241,9.4,1001.7,81
10/10/2021,23.9,27.9,1.2,254,10,1001,80
10/11/2021,24.1,27.4,4.6,252,8.2,1000.4,82
10/12/2021,24.3,26.6,20.7,216,4,1000.8,87
10/13/2021,24.1,27,5.3,272,6.4,1000.4,85
10/14/2021,24,26.9,15.8,260,8.3,1000.1,85
10/15/2021,24.2,25.9,28.7,173,4.5,1001.2,91
10/16/2021,24.2,25.8,45.7,137,4.2,1004,91
10/17/2021,22.7,23.7,60.1,20,7.1,1007.3,94
10/18/2021,21.5,23.6,5.5,24,8.9,1007.5,88
10/19/2021,22.2,25.3,0.5,28,5.1,1009.3,84
10/20/2021,23.6,27,0.3,328,3.9,1009.2,83
10/21/2021,23.8,26.8,1.8,243,5.2,1008.1,85
10/22/2021,23.7,25.7,32.6,347,5.9,1008.3,89
10/23/2021,23.1,24.2,20.6,43,5.5,1009.5,94
10/24/2021,21.9,25.6,0.7,28,10.1,1009.1,81
10/25/2021,21.5,26.1,0.3,30,9.8,1007.8,76
10/26/2021,21.4,26.2,0,21,9.8,1007.2,75
10/27/2021,21.5,26.2,0,23,9,1007.2,76
10/28/2021,21.8,26.2,0.3,31,9.6,1006.9,77
10/29/2021,23,26.4,0.4,69,7,1008.2,83
10/30/2021,23.7,26.2,13.2,10,7.1,1009.1,87
10/31/2021,23.7,25.6,6.7,6,5,1008.8,90
11/1/2021,23.6,25.5,8.4,15,5,1008.7,90
11/2/2021,23.6,25.3,9.4,351,6.2,1008.6,91
11/3/2021,23.5,26.1,0.6,23,5.8,1007.8,86
11/4/2021,23.4,26.5,5.8,3,6.6,1007.2,84
11/5/2021,23.5,27,0.6,10,5.3,1005.9,83
11/6/2021,24,26.7,2.7,278,3.9,1004.1,86
11/7/2021,24.2,26.4,13.6,34,4.6,1004,88
11/8/2021,23.7,25.5,6.9,35,7.2,1005.6,90
11/9/2021,22.3,25.5,8.6,40,10,1007.9,83
11/10/2021,20.3,25.4,0,27,12.5,1008.4,74
11/11/2021,20.1,25.2,0,22,10.9,1007.7,74
11/12/2021,20.6,26,0,30,10.7,1008,72
11/13/2021,20.5,25.2,0,26,12.1,1008,75
11/14/2021,20.2,24.8,0,27,10.7,1007.7,76
11/15/2021,21.5,25.9,0.9,40,8.1,1006.2,77
11/16/2021,22.8,25.6,18.4,40,7.3,1006.1,85
11/17/2021,22.8,26.7,0.2,34,8.3,1006.6,80
11/18/2021,23.2,26.4,2.1,33,8.4,1006,84
11/19/2021,23.8,26.6,2.6,37,6.5,1004.4,85
11/20/2021,23.8,27.5,0,190,4.5,1004.1,82
11/21/2021,24.1,27.2,1,220,4.2,1005.3,84
11/22/2021,24,26.4,22.3,300,4.6,1006,87
11/23/2021,23,24.6,17.6,32,7.8,1007.2,91
11/24/2021,19.8,24.1,0,24,11.5,1008.7,77
11/25/2021,19.7,24.8,0,23,10,1008.7,74
11/26/2021,19.2,25.3,0,26,10.4,1008.5,70
11/27/2021,17.7,24.4,0,32,11.9,1009.1,67
11/28/2021,17.5,24.2,0,25,11.7,1009.2,67
11/29/2021,18.5,25.2,0.2,25,11.5,1008,67
11/30/2021,18.8,23.5,9.3,41,14.4,1008.2,75
12/1/2021,15,24.1,0,38,16.3,1009.2,57
12/2/2021,15.4,23.9,0,29,13.1,1010.5,59
12/3/2021,13.8,23.8,0,34,13.2,1012,54
12/4/2021,11.8,21.9,0,31,11.5,1012.1,54
12/5/2021,11.8,21.1,0,33,11.7,1012,56
12/6/2021,13.6,22,0,25,12.7,1010.8,59
12/7/2021,14.3,22.9,0,23,11,1010.9,59
12/8/2021,13.1,22.8,0,29,12,1011.2,55
12/9/2021,16.8,24.3,0,24,11.1,1011.4,63
12/10/2021,18.4,25.6,0,22,11.7,1010.6,65
12/11/2021,17.5,25.8,0,28,9.9,1010.3,61
12/12/2021,16.6,24.8,0,28,11.4,1010.6,62
12/13/2021,16.6,24.8,0,33,12,1010,61
12/14/2021,16.7,24,0,18,11.5,1009,64
12/15/2021,17.3,24.3,0,8,8.8,1008.1,66
12/16/2021,18,24.6,0,358,7.8,1007.7,69
12/17/2021,18.2,26.3,0.1,20,10.3,1007.8,63
12/18/2021,17.7,27,0,32,14.5,1008.5,57
12/19/2021,14.3,24.6,0,40,14.3,1010,53
12/20/2021,14.8,22.4,0,19,8.3,1010.1,63
12/21/2021,16.1,23.3,0,3,7,1009.5,66
12/22/2021,16.5,23.2,0,345,6.7,1008.7,69
12/23/2021,16.9,24.2,0,331,5.4,1007.9,66
12/24/2021,18.6,25,0,153,4.5,1007.6,69
12/25/2021,21.2,25.3,1.6,75,6.4,1008.8,79
12/26/2021,20.7,25.2,3.6,53,6.9,1010.6,78
12/27/2021,19.8,26.1,0,32,8.6,1011.2,70
12/28/2021,16.8,25.7,0,29,12.4,1011.1,58
12/29/2021,17.3,26.4,0,39,12.7,1010.8,58
12/30/2021,18,26,0,33,12.2,1011.9,62
12/31/2021,17,25.6,0,27,12.3,1012.1,59
1/1/2022,16.1,25,0,29,11.6,1011.9,59
1/2/2022,16.1,25.1,0,25,10.5,1011.3,58
1/3/2022,17.1,25.1,0,21,9.9,1009.8,63
1/4/2022,17.6,25.6,0,20,7.9,1009.7,63
1/5/2022,18.1,25.9,0,11,6.9,1009.1,64
1/6/2022,18.3,26.5,0,21,5.1,1009,63
1/7/2022,17.9,26.2,0,24,6.7,1009.7,62
1/8/2022,17.6,26.1,0,6,6.7,1009.5,62
1/9/2022,18,25.8,0,36,6.3,1008.3,65
1/10/2022,17.1,25.4,0,186,5.8,1008.8,64
1/11/2022,16.6,25.6,0,206,6.6,1009.1,60
1/12/2022,18,26.1,0,128,6.1,1009.6,63
1/13/2022,18.7,26.3,0,118,7,1009.6,66
1/14/2022,17.9,26,0,117,6.6,1009.5,63
1/15/2022,17.9,25.4,0,128,6.4,1009.2,66
1/16/2022,16.3,25.4,0,198,5.1,1009.2,60
1/17/2022,16.9,25.8,0,27,5.6,1009.2,61
1/18/2022,17.6,26,0,52,7.3,1008.9,62
1/19/2022,17.5,25.9,0,40,7.8,1008,61
1/20/2022,18.8,25.5,0.3,168,7,1006.8,69
1/21/2022,20.9,24.4,16,209,7.3,1006.8,82
1/22/2022,20.9,24.6,2,209,4.8,1005.7,82
1/23/2022,18.9,25.6,0,244,6.5,1005.9,70
1/24/2022,17.9,25.8,0,227,6.1,1006.3,65
1/25/2022,16.8,26.2,0,231,6.7,1006.3,58
1/26/2022,17.3,26.6,0,196,6.6,1006.5,58
1/27/2022,19.8,26.9,0.2,170,4.8,1006.7,69
1/28/2022,19.7,27.6,0,220,5.4,1006.6,65
1/29/2022,17.1,28.4,0,262,9.7,1005.9,53
1/30/2022,16.3,28,0,258,9.8,1005.4,53
1/31/2022,17,26.2,0,241,9.5,1005.5,63
2/1/2022,18.4,26.9,0,181,8,1005.9,63
2/2/2022,20.1,27.6,0.3,195,9.3,1007.2,66
2/3/2022,20.4,28.1,0,150,7.7,1007,66
2/4/2022,21.9,26.5,6.6,90,6.8,1007.3,78
2/5/2022,20.5,26.2,5.1,43,8.7,1008.4,73
2/6/2022,17.7,26.4,0,31,8.4,1008.9,60
2/7/2022,19.5,27.7,0.1,254,4.3,1007.6,63
2/8/2022,19.4,28.3,0,229,6,1006.8,61
2/9/2022,19.6,28.4,0,206,5.7,1006.9,61
2/10/2022,20.6,28,0.8,171,6.5,1006.6,66
2/11/2022,22.4,27,22.7,258,4.7,1006.1,78
2/12/2022,22.9,26.7,8,219,4.8,1005.3,82
2/13/2022,23,26.9,16.4,204,5.2,1003.6,82
2/14/2022,23,26.8,0.4,89,5.4,1004.7,81
2/15/2022,22.5,24.6,17.2,52,8.5,1006,89
2/16/2022,22.3,25.3,11.5,62,6.6,1004.9,85
2/17/2022,23.1,24.6,19.6,124,4.2,1004.1,91
2/18/2022,23.1,25.1,3.9,179,5.5,1005.1,89
2/19/2022,23,26.7,0.6,206,5.9,1005.7,82
2/20/2022,20.9,27.2,0.1,249,10.7,1004.5,70
2/21/2022,19.5,25.2,0,353,9.7,1006.5,72
2/22/2022,18.5,24.5,0.6,36,9.3,1009.8,70
2/23/2022,17.5,24.7,0,26,10.1,1010.8,65
2/24/2022,14.5,24.2,0,29,13,1012,55
2/25/2022,14.4,24.2,0,32,12.2,1011.5,55
2/26/2022,14.2,24.9,0,28,11.1,1010.7,52
2/27/2022,16,26,0,35,9.7,1009.1,55
2/28/2022,18.1,27,0,13,5.7,1008.1,60
3/1/2022,20,28.3,0.1,159,6.1,1007.3,63
3/2/2022,21.4,28.8,0,154,6,1007.1,67
3/3/2022,22.2,28.2,3.6,213,5.6,1007.2,73
3/4/2022,22.1,29.4,0,234,6.5,1005.8,68
3/5/2022,22,29.8,0,251,8,1004.8,65
3/6/2022,22.5,28.7,5.7,171,6.9,1005,73
3/7/2022,23.1,27.5,19.1,144,4.7,1006.2,79
3/8/2022,21.7,26.7,17.7,61,11.1,1007.2,76
3/9/2022,21.7,27.7,0.1,78,4.7,1005.7,72
3/10/2022,22,29.1,0.1,180,6.7,1004.4,68
3/11/2022,22.8,29.1,0.2,198,5.9,1003.7,71
3/12/2022,22.1,30.2,0,179,8.1,1003,65
3/13/2022,21.9,30.2,0,144,6.8,1003.2,64
3/14/2022,22.6,30.5,0,151,7.5,1003.8,65
3/15/2022,21.7,30.3,0,164,7.5,1002.7,64
3/16/2022,22.3,29.7,2,203,7.6,1002.9,67
3/17/2022,22.9,28.8,7.2,210,5.7,1003.2,74
3/18/2022,23.3,27.6,6.7,348,6.7,1003.8,79
3/19/2022,23.3,27.5,10,161,3.8,1002.9,80
3/20/2022,23.7,26.6,9,160,5.9,1003.3,85
3/21/2022,23.4,26.6,30.9,142,9.8,1004.5,84
3/22/2022,23.7,26.4,16.8,153,7.4,1005.4,86
3/23/2022,23.8,26.8,10.4,231,5.3,1005.7,84
3/24/2022,24.1,26.8,8.3,228,5.8,1005.2,86
3/25/2022,23.1,27.5,0.7,237,8.2,1005.8,78
3/26/2022,23.4,28.7,0,238,8.1,1006.5,75
3/27/2022,23,28.9,0.1,247,7.9,1006,73
3/28/2022,23.9,28.3,5.3,235,7.8,1005.7,79
3/29/2022,23.8,27.5,2.4,196,5.3,1005.7,81
3/30/2022,23.1,27.7,0.4,275,4.3,1005.6,77
3/31/2022,22.8,28.1,1,296,6.2,1005.5,75
