date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean
5/6/2021,23.1,27.1,4.8,282,2,983.4,80
5/7/2021,22.1,28,0,286,2.4,983.4,74
5/8/2021,22,28.2,0.6,246,3.3,982,71
5/9/2021,22.5,27.6,0.2,216,3,980.7,76
5/10/2021,23.6,27.3,2.4,189,4,979.8,81
5/11/2021,23.7,27.2,7.7,188,3.6,979.3,83
5/12/2021,23.6,27.6,12.5,210,4,978.3,81
5/13/2021,23.5,27.6,2.1,209,4.2,977.9,80
5/14/2021,23.4,28.1,5.2,192,4.4,977.7,78
5/15/2021,22.3,30,0.4,203,5.5,978.3,66
5/16/2021,22.1,30.6,0.1,221,3,978.5,64
5/17/2021,23.1,30.8,0.2,199,4.3,978.8,65
5/18/2021,24.2,29.7,3.8,203,4.5,979.4,73
5/19/2021,23.5,30.3,0.6,187,5.5,978.3,68
5/20/2021,23.8,30,1.3,193,5.6,978.5,70
5/21/2021,24.4,29.4,2.3,191,5.5,978.4,76
5/22/2021,24.6,29.2,10.3,199,5.1,977.1,78
5/23/2021,23.8,29.4,2.1,188,6.3,977.6,74
5/24/2021,22.7,29.4,0.5,194,5.7,978.4,69
5/25/2021,22.9,28.8,1.3,211,6.6,978.1,72
5/26/2021,22.9,27.3,1.2,209,5.6,978.4,77
5/27/2021,22.2,29.8,0,213,3.6,978.4,67
5/28/2021,23.9,28.6,14.8,185,4.7,979.7,78
5/29/2021,24.7,26.4,64.4,209,3.6,979.6,91
5/30/2021,25,26.9,10.2,203,4.2,978.5,90
5/31/2021,24.6,27.2,11.8,196,4.5,977.8,86
6/1/2021,23.5,28.7,1.2,202,5.7,978.1,76
6/2/2021,23.8,29.1,3.8,192,6.1,978.5,75
6/3/2021,24,29.8,2,195,5.1,979.1,73
6/4/2021,25.2,28.4,12.1,204,4,979.4,84
6/5/2021,24.8,26.7,18.9,197,4,979.1,89
6/6/2021,24.2,26.7,3.6,190,5.7,978.1,87
6/7/2021,24.4,27,15,189,4.6,977,86
6/8/2021,24.3,26.2,12.6,189,4.7,976.6,90
6/9/2021,22.9,26.8,2.3,189,8.5,976.3,80
6/10/2021,24.2,25,33.3,200,4.5,975.8,96
6/11/2021,23.6,25.8,16.7,191,5.3,975.9,88
6/12/2021,23.4,26,5,202,4.4,977.6,86
6/13/2021,23.3,26.1,10.1,186,5.2,977.2,85
6/14/2021,23.9,24.1,27.1,183,4.3,976.9,98
6/15/2021,23.6,24.8,28.4,194,6,976.3,94
6/16/2021,23.7,24.9,16.4,194,6,978,94
6/17/2021,22.8,25.5,51.4,204,5.2,979.9,86
6/18/2021,23.1,26.2,4.7,198,5.2,981.8,84
6/19/2021,23,26.8,3,195,5.7,981.1,80
6/20/2021,23.1,26.8,1.2,199,7.1,979.6,81
6/21/2021,23.6,26.2,14.3,191,6.2,978.4,86
6/22/2021,23.7,26.3,5.4,192,5.9,979.1,86
6/23/2021,23.5,26.2,6.1,187,5.1,979.9,86
6/24/2021,23.7,26.2,6,185,7.2,978.8,87
6/25/2021,23.2,26.7,2.4,190,6.4,977.6,82
6/26/2021,23.8,26.3,5.9,190,5.5,978.7,86
6/27/2021,23.5,26.6,1.5,189,6.1,980.8,83
6/28/2021,23.9,26.1,18.7,186,6.9,980,88
6/29/2021,24,25.7,14.2,179,5.9,978.6,90
6/30/2021,23.9,25.7,20,187,6.1,978.3,91
7/1/2021,24.1,24.8,22.3,188,4.5,978.6,96
7/2/2021,23.6,25.1,12.6,188,5.6,979.6,92
7/3/2021,23.7,25.8,8.8,187,5,979.6,89
7/4/2021,23.6,27.3,3.4,192,5.7,978.8,82
7/5/2021,24.4,27.8,4.5,190,4.5,977.7,83
7/6/2021,24.8,25.9,32.3,183,3.2,976.8,94
7/7/2021,24.3,26.8,8,195,3.8,977.4,87
7/8/2021,24.6,26.1,6.1,180,3.5,977.2,92
7/9/2021,24,26.4,4.1,177,3.2,976.4,87
7/10/2021,24.7,27.3,4.4,38,3.7,976.8,87
7/11/2021,24.2,27.5,6.9,50,4.5,978.2,84
7/12/2021,23.4,26.8,3.5,159,4.6,980.2,83
7/13/2021,23,27.6,0.3,198,4,979.7,78
7/14/2021,24,28.1,1.2,198,4,978.5,79
7/15/2021,24.7,26.9,19.3,213,3.4,979,88
7/16/2021,24,26,23.7,190,4.2,980.5,89
7/17/2021,23.8,26.7,4.3,190,4.3,978.9,85
7/18/2021,24.2,26.7,6.9,190,5,976.9,87
7/19/2021,24.3,25.8,23.3,194,5.7,975.5,92
7/20/2021,24.1,25.2,10.3,183,6.5,975.7,94
7/21/2021,23.6,26.1,8.3,184,7.2,975.5,87
7/22/2021,24,25,20.2,204,4.9,975.7,94
7/23/2021,24.1,25.6,21.9,195,6,976.9,92
7/24/2021,23.9,25.3,11,175,5,976.6,92
7/25/2021,24.5,25.9,20.6,185,4.9,976.1,93
7/26/2021,24,24.2,25.6,181,5.6,975.3,99
7/27/2021,23.9,24.7,10.5,193,4.9,975.3,95
7/28/2021,23.7,25.1,14.6,198,5.4,975.6,92
7/29/2021,24.2,26.3,4.8,193,4.1,976.3,89
7/30/2021,24.4,26.8,4.5,190,4.6,977.7,87
7/31/2021,24.6,26.5,17.7,185,5.6,977.9,90
8/1/2021,24.4,25.7,24.6,187,6.3,976.8,93
8/2/2021,24.2,25,27.8,187,5.7,976.8,96
8/3/2021,24.2,24.6,29.3,182,4,977.1,98
8/4/2021,24,24.9,13.4,193,4.8,977.5,95
8/5/2021,23.8,24.9,17.6,185,5.7,976.6,93
8/6/2021,23.6,25.7,8.7,195,6.4,977.6,89
8/7/2021,24.1,25.9,7,191,5.1,979.8,90
8/8/2021,24,27.6,2.2,194,6,979.8,82
8/9/2021,23.9,28.1,1.9,190,5.2,978.5,79
8/10/2021,24.5,27.7,3.1,189,4.2,976.7,83
8/11/2021,25.3,25.7,14.8,178,2.1,978.1,98
8/12/2021,24.4,26.5,2.2,200,4.2,980.2,89
8/13/2021,24.1,26.5,4.7,187,5,978.8,87
8/14/2021,24.6,25.1,25.4,197,4,977.2,97
8/15/2021,24.3,25,13.8,193,4.3,978.1,96
8/16/2021,24,24.5,36.2,188,5,981.9,97
8/17/2021,23.9,24.4,12.9,214,2.7,983.3,97
8/18/2021,23.9,25,10.5,201,3.2,981.5,94
8/19/2021,23.7,25.9,2.6,185,3.6,980.3,89
8/20/2021,24,25.8,12.8,184,2.5,981.4,91
8/21/2021,23.8,27.1,0.5,195,3.8,981.2,84
8/22/2021,23.7,27.7,0.7,193,4.9,979.8,80
8/23/2021,24.2,27.6,5,190,5.5,978.5,83
8/24/2021,24.6,26.2,14.2,185,3.6,977.7,91
8/25/2021,24.5,26.1,17.2,192,3.6,976.6,91
8/26/2021,24.6,26.4,11.4,174,3.6,977.2,91
8/27/2021,24,27.2,4.4,136,3.9,978.1,84
8/28/2021,24.2,25.4,18.2,221,3.2,978.4,94
8/29/2021,24,25.7,7.7,23,2.3,979.1,91
8/30/2021,23.5,26.2,2,136,2.6,980.5,86
8/31/2021,24.1,26.7,1.3,141,2.5,981,87
9/1/2021,24.1,26.6,8.9,166,2.7,980.4,87
9/2/2021,23.9,26.5,13.6,177,3.5,979.4,87
9/3/2021,23.4,26.6,2.3,195,3.9,978,84
9/4/2021,23.2,25.9,5.4,196,5.2,978,86
9/5/2021,22.6,25.9,3.1,189,5.3,979.4,83
9/6/2021,23,26.6,3.9,201,3.1,981.6,82
9/7/2021,24.1,26.5,1.6,145,2.2,981.6,88
9/8/2021,24.4,26.9,1,130,2.6,978.9,88
9/9/2021,24.1,26.4,5.9,27,3.9,977.3,88
9/10/2021,23.5,26.5,5.7,34,3.7,978.7,85
9/11/2021,23.9,25.8,10.6,201,4.8,979.4,90
9/12/2021,23.5,25.9,10.8,202,4.9,978.4,87
9/13/2021,23.8,26.4,2.1,200,3.7,979.1,86
9/14/2021,24.2,25.3,7.9,307,1.8,980.3,94
9/15/2021,24.9,26.1,39.4,304,2.8,979.9,94
9/16/2021,24.6,25.9,38.4,298,3.4,979.7,93
9/17/2021,24,25.4,16.8,205,3.7,980.5,92
9/18/2021,23.4,26.8,3.5,182,3.3,981.4,82
9/19/2021,24.1,27.1,2.5,193,2.9,981.5,85
9/20/2021,24.2,26.7,16.7,144,2.9,980.3,87
9/21/2021,24,26.9,4.5,21,2.6,979.1,86
9/22/2021,23.8,27,0.9,69,3.5,978,84
9/23/2021,24,26.4,15.2,47,3.7,979.4,88
9/24/2021,23.9,25.5,12.3,226,3.6,980.7,91
9/25/2021,24.1,25.9,10.9,310,2.7,979.1,90
9/26/2021,23.5,25.7,3,12,5.3,978.2,88
9/27/2021,23.4,25.5,18,12,4.5,980.5,89
9/28/2021,24.2,26,2.8,292,2.4,981.8,91
9/29/2021,24.7,27,0.4,275,1.9,981.2,88
9/30/2021,25,27.4,0.8,197,2,980.9,88
10/1/2021,25.1,26.6,9.3,101,2.5,980.9,92
10/2/2021,24.6,26,18.4,189,2.3,981.2,92
10/3/2021,23.9,26.5,13.6,210,3.5,980.6,86
10/4/2021,24.2,26.3,4.2,67,2.9,980.7,89
10/5/2021,23.9,26.9,1.8,122,1.5,980.8,85
10/6/2021,23.9,26.7,0,106,1.8,978.9,86
10/7/2021,24.3,27,1.7,118,2.7,977.4,86
10/8/2021,24.3,27.3,0,145,2.7,977.1,85
10/9/2021,24.1,27.6,0.4,160,2.6,977.4,82
10/10/2021,25.1,27.2,0.9,234,2.5,977,89
10/11/2021,24.8,25.7,43.2,281,2.2,976.6,95
10/12/2021,24.3,26.1,10.7,32,4.7,976.9,90
10/13/2021,23.5,27,0.4,83,3.8,976.2,83
10/14/2021,23.1,26.7,3.3,187,3.3,976,82
10/15/2021,22.6,26.1,0.8,33,4.8,976.7,82
10/16/2021,22.5,24.6,8.9,5,6.8,979.8,88
10/17/2021,21.7,25.3,4.7,12,6.1,982.8,82
10/18/2021,21.1,25.5,0.2,31,3.9,983.3,79
10/19/2021,23.2,25.1,5.8,295,2.7,985.1,89
10/20/2021,23.4,25.9,1.1,193,3.3,985.1,87
10/21/2021,23.3,25.6,12.4,188,4.7,983.6,87
10/22/2021,23.7,25.4,6.1,219,3.5,983.7,91
10/23/2021,23.5,24.3,19.2,265,2.5,985.2,95
10/24/2021,23.3,24.4,17,349,2.8,985.6,94
10/25/2021,23.1,25.5,3.9,163,2,984,88
10/26/2021,22.9,25.3,3.4,169,2.6,983.3,88
10/27/2021,23.3,25.8,1.6,60,2.1,983.7,88
10/28/2021,23.2,25.4,3.9,51,2.6,983.7,89
10/29/2021,23.2,25.9,0,34,3.6,984.4,87
10/30/2021,23.2,24.7,6.9,358,2.3,985.3,92
10/31/2021,23.3,25,1.6,176,2.2,984.7,91
11/1/2021,23.3,25,16,158,2.7,984.9,91
11/2/2021,23.3,25.3,3.6,346,2.2,985,90
11/3/2021,23.3,25.4,4.6,185,2.4,984.2,89
11/4/2021,23.2,24.9,19.3,179,2.3,984.1,91
11/5/2021,22.8,25.6,0,127,2,982.4,86
11/6/2021,23,25.6,0,136,1.9,980.4,87
11/7/2021,23.1,26.2,0,236,1.7,980.5,85
11/8/2021,23.4,26,0.3,28,2.4,982.1,87
11/9/2021,22.7,26.1,2.7,154,2,983.8,83
11/10/2021,22.2,25.2,1.8,55,2.9,984.1,85
11/11/2021,22.4,25.4,0.7,257,2.4,983.4,85
11/12/2021,22.6,24.8,8.6,3,2.8,984.3,89
11/13/2021,22.6,25,4,256,3,984,87
11/14/2021,22.2,25,0,198,2.8,983.4,86
11/15/2021,22,25.3,0.9,145,2.1,982,83
11/16/2021,22.2,25.8,1.3,127,1.9,982.3,83
11/17/2021,22.7,26.1,0.2,345,1.8,983.4,84
11/18/2021,22.4,25.8,1.1,208,3,982.5,84
11/19/2021,22.1,26.1,0.2,291,2.3,980.7,81
11/20/2021,18.8,25.8,0,20,2.4,980.6,68
11/21/2021,16.4,24.5,0,320,2.2,982,63
11/22/2021,17.9,24.1,0,262,2,982.4,72
11/23/2021,21,24.2,3.1,207,3,982.9,84
11/24/2021,21.7,24.3,5.1,349,3.2,984.4,86
11/25/2021,21.5,23.7,2.8,247,2.6,985,88
11/26/2021,21.2,23.8,0.2,311,2.2,984.8,86
11/27/2021,21,23.8,3,4,3.4,985.3,85
11/28/2021,19.2,24.2,0,62,3.6,985.8,76
11/29/2021,18.1,23.5,0,9,2.9,985,75
11/30/2021,16.4,22.5,0,64,3.6,985.4,72
12/1/2021,15.9,22.1,0,49,4.6,985.7,71
12/2/2021,15.5,21.9,0,51,4.9,986.3,70
12/3/2021,16.1,21.9,0,29,3.6,987.4,73
12/4/2021,14.7,21.3,0,40,4.1,987.4,69
12/5/2021,13,20.3,0,58,4,987.3,66
12/6/2021,13.5,20.7,0,59,3.3,986.6,67
12/7/2021,15,21,0,338,3.1,986.5,72
12/8/2021,16.4,22.3,0,36,2.5,986.9,73
12/9/2021,15.6,22.3,0,51,4.1,987.8,70
12/10/2021,16.5,22.6,0,316,3,986.9,72
12/11/2021,17.2,23.2,0,135,2.1,986.4,72
12/12/2021,17.6,23.1,0,62,2.3,986.6,76
12/13/2021,16.4,22.9,0,83,2.7,986.1,71
12/14/2021,15.9,22.5,0,240,2.5,984.9,70
12/15/2021,15.6,21.9,0,171,1.6,984.2,72
12/16/2021,15.4,22.2,0,324,3,984.3,69
12/17/2021,14.5,21.2,0,56,2.4,984.9,72
12/18/2021,14.7,21.4,0,60,3.5,985.4,70
12/19/2021,14.8,21.5,0,40,3.2,985.8,69
12/20/2021,14.8,20.9,0,20,2.7,985.5,71
12/21/2021,14.8,20.4,0,205,2,985,74
12/22/2021,15.1,20.5,0,254,3.2,984.1,74
12/23/2021,16.2,21,0.3,205,4.9,983.5,76
12/24/2021,16.2,21.2,1,189,3.5,984.1,75
12/25/2021,15.2,21.7,0,245,3.8,984.9,70
12/26/2021,15.5,22.3,0.1,211,3.2,986.7,67
12/27/2021,16.2,22.5,0,315,3.1,987.5,70
12/28/2021,16.2,22.7,0,230,2.5,987.2,70
12/29/2021,16.7,22.7,0,329,2.6,987.4,73
12/30/2021,17.8,22.3,0,43,2.7,988.8,78
12/31/2021,18.1,23,0,42,1.8,988.3,77
1/1/2022,18.5,23.4,0,306,2.2,987.6,77
1/2/2022,16.8,23.1,0,333,2.5,986.9,71
1/3/2022,15.5,22.3,0,250,2.6,985.7,70
1/4/2022,15,22.3,0,149,2.5,985.8,67
1/5/2022,14,22.3,0,38,2.4,985.3,63
1/6/2022,13,22,0,42,2.6,985.3,60
1/7/2022,14.6,22,0,324,2.5,986.1,66
1/8/2022,14.8,22.8,0,349,2.3,985.8,63
1/9/2022,14.4,22.6,0,19,2.4,984.5,62
1/10/2022,15.2,22.5,0,313,2.5,984.8,65
1/11/2022,16.1,22.5,0,29,2.4,985.4,69
1/12/2022,17.7,22.9,0.8,193,2.8,985.7,75
1/13/2022,17.8,23.1,0,177,3.9,985.8,74
1/14/2022,17.3,22.8,0,152,2.8,985.3,73
1/15/2022,18.8,22.2,13.3,251,3.3,985.3,83
1/16/2022,19.6,21,31,262,3.5,985.9,92
1/17/2022,19.3,21,2.8,354,2.3,986.6,91
1/18/2022,18.3,21.2,0.1,240,2.7,985.4,85
1/19/2022,18,20.4,3.9,78,3.6,984,87
1/20/2022,17,20.4,0.8,189,4.4,982.4,82
1/21/2022,16.8,21,1.4,205,4.6,981.8,78
1/22/2022,15.4,20.8,0,245,3.1,980.9,74
1/23/2022,13.6,20.5,0,98,2.9,982.2,67
1/24/2022,12.6,21.2,0,201,2.8,982.6,60
1/25/2022,14.2,21.3,0,317,2.8,982.9,66
1/26/2022,13,21.5,0,204,4.3,982.9,62
1/27/2022,14.6,21.7,0,241,2.9,983.2,66
1/28/2022,14.6,21.9,0,195,4.3,983,66
1/29/2022,14.2,21.6,0,237,4.1,981.7,66
1/30/2022,11.8,20.1,0,210,4.5,980.6,61
1/31/2022,12.9,20.3,0,221,4.2,981.3,64
2/1/2022,12.7,20.6,0,220,4.3,981.6,64
2/2/2022,11.2,20.6,0,257,3.6,983.3,59
2/3/2022,9.6,21.1,0,351,2.9,984,50
2/4/2022,13,21.8,0,302,2.8,983.4,59
2/5/2022,17.5,20.8,7.7,84,3.8,983.8,82
2/6/2022,18.6,21,3.3,188,4.7,984.4,87
2/7/2022,14.7,21.8,0,235,4.6,983.4,69
2/8/2022,11.2,21.5,0,239,4.1,983.3,54
2/9/2022,11.5,22.1,0,242,4.1,983.7,54
2/10/2022,10.6,22.4,0,348,2.7,983.2,51
2/11/2022,12.8,22.7,0,311,3.2,982.3,57
2/12/2022,10.9,22.5,0,247,4.3,980.8,51
2/13/2022,11.2,21.4,0,359,3.2,980.5,57
2/14/2022,11.5,22,0,259,2.6,981.2,55
2/15/2022,12,23.5,0,313,3,981,51
2/16/2022,14.8,23.8,0,200,4.6,979.5,60
2/17/2022,18.4,24.8,0,192,4.6,978.8,70
2/18/2022,21.1,24.3,42.9,182,4.2,979.8,84
2/19/2022,22.3,23.5,4.2,194,3.5,980.8,93
2/20/2022,18.2,24.5,0.2,194,5.8,978.8,71
2/21/2022,15.9,22.9,0.1,196,5.1,981.2,68
2/22/2022,16.5,24,0,215,4.9,983.5,67
2/23/2022,11.4,22.8,0,312,3.3,985.9,52
2/24/2022,12.5,22.9,0,341,2.8,986.7,54
2/25/2022,12.3,23.2,0,359,2.6,986.6,55
2/26/2022,13.3,23.4,0,5,2.4,986.3,58
2/27/2022,13.3,24.1,0,104,2.8,984.7,55
2/28/2022,12.4,25,0,225,3.4,984,48
3/1/2022,11.8,26.2,0,356,3.2,983.5,44
3/2/2022,13.7,25.8,0,222,3.5,983.2,50
3/3/2022,16.5,26.8,0,221,4.1,982.8,56
3/4/2022,17.8,27.1,0,203,4,981.8,60
3/5/2022,17.5,27.8,0,217,4.5,980.2,57
3/6/2022,17,27.6,0,210,4,980.3,57
3/7/2022,17.3,27.6,0,339,3.9,982.1,56
3/8/2022,20,26.7,0.6,296,4.5,982.5,70
3/9/2022,21,27.2,0.6,249,3.2,981.5,72
3/10/2022,20.6,28.1,0,225,4.1,980.3,67
3/11/2022,20.8,28.9,0,218,2.8,979.5,66
3/12/2022,20.8,29.5,0,193,3.2,978.8,63
3/13/2022,19.8,30.1,0,209,4,979,57
3/14/2022,19.3,30.1,0,214,3.9,979.5,55
3/15/2022,21.1,28.9,0.2,198,4,978.2,67
3/16/2022,20,28.5,0.5,204,3.5,978.1,63
3/17/2022,18.7,28.1,0,167,3.7,978.9,60
3/18/2022,19.6,26.5,5.9,320,3.1,979.5,71
3/19/2022,18.4,27.6,0,205,4.6,978,64
3/20/2022,18.9,29,0,213,4,978.2,59
3/21/2022,21,27.9,9.1,187,4.4,979.6,69
3/22/2022,23.4,25.7,14.7,194,3,980.2,88
3/23/2022,22.9,26,9,198,5.5,980.5,85
3/24/2022,22.4,26.5,4,195,5.6,980,80
3/25/2022,19.3,27.5,0,197,4.7,980.4,65
3/26/2022,18.5,28.2,0,202,3.7,981.9,60
3/27/2022,19.8,27.6,0,316,3.6,981.9,65
3/28/2022,20.5,26.6,1,233,4,981,71
3/29/2022,20.1,27,0.9,199,4.9,980.3,69
3/30/2022,19,27.6,0.1,202,4,980.9,62
3/31/2022,17.3,28.5,0,178,3.8,981.1,56
4/1/2022,16.8,28.9,0,170,4.7,981.2,52
4/2/2022,17.9,26.5,0.6,51,7.4,984.9,60
4/3/2022,13.1,25.5,0,53,8.2,985.9,48
4/4/2022,16,26.9,0,118,4.3,985.1,54
4/5/2022,17.5,29,0,135,3.6,985.1,53
4/6/2022,22.3,26.7,4.9,292,2.8,984.9,79
4/7/2022,21.2,26.6,0.6,62,4.4,984.4,75
4/8/2022,20.9,25.8,2.1,206,3.7,983.6,77
4/9/2022,21,27.1,0,260,3.3,981.5,73
4/10/2022,19.8,28.2,0,214,3.8,980,64
4/11/2022,19,28.6,0,225,4,979.1,59
4/12/2022,18.4,29.2,0,222,4.8,978.3,56
4/13/2022,18.8,29.8,0,243,3.6,977.6,56
4/14/2022,20.6,29.9,0,218,5.7,977.7,61
4/15/2022,21.4,30.6,0,199,5.7,977.8,61
4/16/2022,22.4,29.4,0.7,213,4.7,978,69
4/17/2022,22.2,29.4,0,212,4.2,978.7,69
4/18/2022,19.3,30.4,0,163,4.3,980.3,55
4/19/2022,21,27.8,4.9,299,3.7,982.8,70
4/20/2022,21.6,26.2,3.8,277,3.3,981.9,78
