date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean
3/1/2021,21.7,27.5,1.3,53,8.9,1006.6,73
3/2/2021,20.3,27.8,0,74,10.6,1006.4,67
3/3/2021,21.1,28,0.2,99,8.8,1006.5,68
3/4/2021,21.8,28.3,0,86,12,1006.7,71
3/5/2021,20.2,28,0,77,11.7,1006.7,67
3/6/2021,21,27.6,0,66,11.8,1007.3,70
3/7/2021,20.4,27.9,0.4,76,9,1007,68
3/8/2021,19.7,27.3,0,86,10.1,1007.5,68
3/9/2021,20.3,27.5,0.2,73,9.9,1007.5,69
3/10/2021,20.9,27.5,0.1,65,8.9,1007.4,70
3/11/2021,21,27.7,0.5,78,10.4,1007.2,70
3/12/2021,21.9,27.6,0.7,74,9.8,1007.7,73
3/13/2021,21.5,27.7,0.5,63,9.1,1007.2,71
3/14/2021,20.6,27.9,0.2,73,8.7,1005.4,68
3/15/2021,20.3,28,0,82,10.6,1004.9,68
3/16/2021,20.7,27.4,0.1,54,10.4,1004.6,70
3/17/2021,20.4,27.2,0.4,50,9.3,1004.4,70
3/18/2021,20.7,27.3,0,46,9.4,1004.1,71
3/19/2021,20.6,27.6,0,46,9.5,1003.8,69
3/20/2021,20.8,28,0,46,8.9,1002.6,69
3/21/2021,21.9,28.5,0.3,36,9.6,1002.6,70
3/22/2021,22.5,27.3,1.7,67,10.1,1005.1,76
3/23/2021,23.2,27.3,2.3,53,11.3,1005.9,79
3/24/2021,23,27.7,1.7,74,8.9,1004.7,77
3/25/2021,22.8,27.8,0.8,76,10.3,1004.4,76
3/26/2021,22.1,28.7,0.4,77,9.9,1004,71
3/27/2021,22.1,29.1,0,89,11.3,1003.2,69
3/28/2021,23.2,28.6,2.3,80,10.3,1003.3,74
3/29/2021,23.1,28.4,1.6,216,7.3,1003.1,75
3/30/2021,23.7,28.2,52.2,224,7.9,1002.4,80
3/31/2021,24.7,27.5,42.8,215,5.3,1001.4,86
4/1/2021,24.4,27.3,6,209,9.8,1001.9,85
4/2/2021,23.6,27.3,5.4,223,12.8,1002.7,81
4/3/2021,24,27.4,9.2,222,7.6,1002.5,83
4/4/2021,24.6,26.7,26.3,201,5.2,1003.4,89
4/5/2021,24.4,26.9,3.6,60,4.8,1004.5,87
4/6/2021,24.6,26.5,22.4,252,5,1005.3,90
4/7/2021,24,26.7,4.1,90,6.2,1006.3,87
4/8/2021,24.2,26.1,0.8,30,5,1005.4,90
4/9/2021,24.3,27,1.4,61,5,1005,86
4/10/2021,23.9,27,5.8,76,5.9,1005.5,84
4/11/2021,23.9,27.1,5.1,64,7.6,1006.4,84
4/12/2021,23.4,27.6,0,79,8.9,1006.6,79
4/13/2021,24,26.6,8.1,204,5.5,1006.4,87
4/14/2021,23.6,26.5,2.9,203,5.8,1006.5,85
4/15/2021,24.2,27,4.2,212,4.2,1005.4,86
4/16/2021,24.2,26.8,14.4,210,5.7,1005.4,87
4/17/2021,24.1,27.4,3.9,229,5.7,1006.6,83
4/18/2021,23.9,26.7,1.3,219,5.8,1006.5,86
4/19/2021,24.2,26.6,11.4,219,10.1,1005.4,87
4/20/2021,24,26.8,6.9,216,8.8,1004.6,86
4/21/2021,24.1,27.2,5.3,224,6.7,1004.9,85
4/22/2021,24.4,27,4.4,223,7.3,1004.8,87
4/23/2021,24.5,27,12.4,213,9.1,1004.3,87
4/24/2021,24.5,27.2,6.2,214,9,1004.2,86
4/25/2021,24.1,27,5.5,219,9.3,1004.7,85
4/26/2021,24.7,27.2,5.7,218,7.9,1004.5,87
4/27/2021,24.3,27.1,4.2,214,7.6,1005.4,86
4/28/2021,24.7,26.7,17.7,58,5.6,1006,89
4/29/2021,24.7,26.8,4.4,105,5.1,1005.6,89
4/30/2021,24.7,26.3,12.4,148,3.5,1005.3,91
5/1/2021,24.4,26.5,1.2,70,7.1,1005.3,89
5/2/2021,24.5,26.8,9.1,62,8.4,1004.9,88
5/3/2021,23.9,28.2,0.4,82,9.1,1003.2,79
5/4/2021,23.5,28.5,0.5,62,8.5,1003.1,76
5/5/2021,24.2,28.4,1.2,64,9.8,1003.3,79
5/6/2021,24.6,25.4,16.3,69,7.2,1005.6,95
5/7/2021,24.4,27.2,4.1,74,11.5,1004.9,86
5/8/2021,24.5,26.4,15.6,104,4.6,1004.6,90
5/9/2021,24.7,26.8,1.4,53,4.3,1003.8,89
5/10/2021,24.8,27.3,5.7,50,5.3,1003.3,87
5/11/2021,24.7,27.9,2.5,80,5.6,1002.9,84
5/12/2021,24.8,28.4,1.2,161,5.7,1002.4,82
5/13/2021,24.6,28.7,2,218,7.4,1001.7,80
5/14/2021,24.6,28.4,2.4,203,5.7,1001.9,82
5/15/2021,25.2,28.4,2.4,213,6.3,1002.5,84
5/16/2021,25.1,27.9,12.1,185,4.8,1002.9,86
5/17/2021,25.1,27.7,13.8,217,6.9,1003.3,87
5/18/2021,24.7,27.2,5.3,216,10.6,1004.2,87
5/19/2021,25.2,27.2,13.7,217,7.7,1003.9,89
5/20/2021,24.9,27.8,2.1,218,10.1,1004.1,85
5/21/2021,24.3,27.5,6.3,219,11.7,1004.6,84
5/22/2021,23.8,27.4,3.4,229,12.8,1004,82
5/23/2021,22.9,26.7,3.9,221,11.1,1003.9,81
5/24/2021,22.8,28.4,0,227,11.8,1003.9,73
5/25/2021,24.1,26.8,14,220,11.5,1004.3,85
5/26/2021,24.2,26,8,211,9.5,1003.9,91
5/27/2021,24.4,26.1,6.1,213,12.5,1004,91
5/28/2021,24.8,26.9,3.2,209,11.3,1004.8,89
5/29/2021,24.6,27.6,4.1,216,9.8,1004.5,84
5/30/2021,24.4,27.5,2.2,209,8.3,1003.8,84
5/31/2021,24.9,27.7,9.9,210,7.8,1002.7,86
6/1/2021,24.7,28,2,219,4.5,1003,84
6/2/2021,25.5,28.1,6.9,239,4.7,1003.4,87
6/3/2021,24.9,28.7,9,215,6.4,1004.1,82
6/4/2021,24.8,28.3,2.2,226,6.8,1004.5,84
6/5/2021,24.5,27.2,3,221,11.8,1005.3,86
6/6/2021,24,27.7,4.4,220,11.8,1004.6,81
6/7/2021,23.1,28,0.1,233,12.8,1004.8,76
6/8/2021,23.4,27.5,1.3,218,12.2,1004.9,79
6/9/2021,23.7,27.6,1.9,218,11.7,1004.3,80
6/10/2021,23.1,27,2.9,217,12.2,1003.9,80
6/11/2021,23.3,27.4,1.6,220,12.6,1002.8,79
6/12/2021,24,27.4,2.3,220,13.9,1003.7,83
6/13/2021,23.8,28.2,1.2,213,13.9,1004,79
6/14/2021,23.3,28.4,1.3,216,13.9,1004,75
6/15/2021,22.8,29,0.1,223,12.4,1003.7,72
6/16/2021,23.2,28.4,0.1,215,11.9,1004.9,75
6/17/2021,22.1,29.3,0.4,222,10.3,1005.6,68
6/18/2021,21.6,29.9,0.2,230,6.7,1006.4,64
6/19/2021,22.9,29.3,2.2,224,6.8,1006.1,70
6/20/2021,22.5,29.5,0.1,236,10.1,1005.1,69
6/21/2021,22.6,28.5,2,231,12.6,1004.7,72
6/22/2021,22.8,28.6,2.8,228,12,1005.1,73
6/23/2021,22.8,28,1.6,232,12.5,1006.3,75
6/24/2021,22.7,28,2.4,230,6.5,1004.9,75
6/25/2021,23.2,27.2,9.9,217,11.6,1004.1,80
6/26/2021,23.4,28,3.9,212,9.6,1004.2,78
6/27/2021,23.8,28,4.3,209,9.3,1005.6,79
6/28/2021,23.7,27.8,3.9,221,9,1005.3,81
6/29/2021,23.8,27.8,3.4,214,10.8,1004.9,80
6/30/2021,23.2,28.3,0.5,221,10.1,1004.6,76
7/1/2021,23.9,27.5,12.4,216,6.5,1004.5,83
7/2/2021,24,27.7,1.5,232,5.1,1005,82
7/3/2021,23.8,28.5,1.6,249,4.8,1004.3,78
7/4/2021,24.1,28.2,6.7,228,6.8,1003.3,80
7/5/2021,24.1,27.4,12.1,214,8.6,1002.8,84
7/6/2021,24.1,26.6,17.2,212,15.2,1002.6,87
7/7/2021,23.7,26.5,2.5,225,11.5,1003.4,85
7/8/2021,24.5,25.2,18.1,214,10.1,1003.7,96
7/9/2021,24.3,25.1,13.9,205,11.8,1002.6,95
7/10/2021,23.8,25.1,25.5,217,12,1002.4,93
7/11/2021,23.8,26.4,3.7,202,11.1,1003.7,87
7/12/2021,24.3,27.5,2,206,9,1004.2,83
7/13/2021,24.1,27.5,5.1,214,4.8,1003.5,83
7/14/2021,24.2,26.9,2.7,212,8.6,1003,85
7/15/2021,23.4,26.5,2,214,11.1,1004,84
7/16/2021,23.4,27,2.5,226,5.4,1005.1,82
7/17/2021,23.5,28.2,0.3,222,6.6,1003.9,78
7/18/2021,22.9,28.1,0.2,231,11.4,1003.2,75
7/19/2021,22.7,28.2,0,235,13,1004,73
7/20/2021,23.3,27.7,0.2,218,13.7,1004.5,78
7/21/2021,23.1,28.2,0.2,219,15.4,1004.2,75
7/22/2021,22.8,29.2,0.1,222,16,1003.4,70
7/23/2021,22.9,29.2,0,230,15.3,1003.6,71
7/24/2021,22.8,29.4,0.1,231,16.4,1003.6,69
7/25/2021,22.9,29.4,0,234,13.9,1004.1,70
7/26/2021,22.9,29.3,0.8,232,14.9,1003.4,70
7/27/2021,22.7,29.4,0.4,233,17,1002.9,70
7/28/2021,23.2,28.8,0.6,230,16.9,1003.2,73
7/29/2021,24.1,27.7,6.6,222,15.5,1003.8,82
7/30/2021,24.2,26.3,3.5,216,14.4,1005.2,88
7/31/2021,24,27.3,1.5,225,15.1,1004.9,83
8/1/2021,23.5,27.2,3.2,226,14.9,1004.5,82
8/2/2021,23.8,27.3,10,226,13.9,1004.6,82
8/3/2021,23.5,27.3,4.7,229,15.7,1005.3,80
8/4/2021,24,27.1,1.7,219,13.7,1005.5,84
8/5/2021,23.6,27.9,1.4,223,16.2,1004.7,78
8/6/2021,24,27.5,3.9,221,13.2,1005,82
8/7/2021,23.4,28.2,0.3,231,11.2,1005.6,78
8/8/2021,23.4,28.4,0.7,232,10.3,1005.6,76
8/9/2021,24.2,27.8,7.4,227,10.3,1004.6,82
8/10/2021,24.3,27.1,12.8,210,10.7,1003.1,86
8/11/2021,24.5,26.7,18.7,212,13.8,1004.4,89
8/12/2021,23.6,27,2.6,214,13.2,1006.1,82
8/13/2021,24,26.7,9.6,220,10.9,1005.1,85
8/14/2021,23.9,26.7,6.2,204,10.2,1003.7,85
8/15/2021,24.4,25.2,13.6,200,7.1,1005.4,96
8/16/2021,24.1,25.7,9,207,5.2,1007.8,91
8/17/2021,23.5,26.8,5,237,5.7,1006.9,84
8/18/2021,23.8,27.1,3.3,236,4.9,1005.4,84
8/19/2021,23.6,26.4,7,205,6.9,1004.6,85
8/20/2021,23.4,26.6,8.6,209,7,1004.8,84
8/21/2021,23.5,26.7,3.7,214,7.9,1005.2,84
8/22/2021,23.7,26.4,15.7,222,8.2,1005.3,86
8/23/2021,23.6,26.8,5.8,218,10.3,1004.6,84
8/24/2021,23.7,26.5,11.5,222,12.6,1004,85
8/25/2021,23.2,26.1,1.6,225,13.9,1003.7,85
8/26/2021,22.7,26.9,2,215,11.2,1003.3,80
8/27/2021,24,26.6,5.4,211,8.7,1003.3,86
8/28/2021,23.5,27,1.2,218,8.7,1003.2,83
8/29/2021,23.7,26.5,29.6,212,6.5,1003.2,86
8/30/2021,24.1,26.7,5.1,215,6.9,1004,87
8/31/2021,23.5,26.4,1.3,209,10.4,1004.7,85
9/1/2021,24.2,26.1,14.7,212,6.8,1004.8,90
9/2/2021,23.3,26.1,0.9,223,10.4,1004.7,85
9/3/2021,23.1,26.7,0.1,212,7.7,1004.1,81
9/4/2021,23,27.3,0.5,214,9.5,1004.3,79
9/5/2021,22.3,27.6,0.3,218,10.5,1004.6,75
9/6/2021,22.9,27.1,1.1,231,6.6,1005.2,80
9/7/2021,24.1,26.7,6,219,5.6,1005.3,87
9/8/2021,24,25.5,10.1,219,12,1004,92
9/9/2021,24,24.6,20.2,212,14.5,1004.1,97
9/10/2021,24,26.1,3.1,216,12.9,1004.4,89
9/11/2021,24.3,26.7,2.5,224,7.3,1004.6,87
9/12/2021,23.4,27.2,0.7,237,11.1,1003.3,81
9/13/2021,23,27.2,0.3,231,12.9,1004,79
9/14/2021,23.5,26.9,1.5,226,11.1,1004.9,83
9/15/2021,23.6,24.9,8.6,197,7.8,1005.4,93
9/16/2021,22.8,27,0.2,228,6.9,1004.7,80
9/17/2021,22.9,28,0,296,5.8,1004.5,77
9/18/2021,23.2,27.4,1.4,265,6.4,1004.8,79
9/19/2021,23.6,26.6,14.2,217,7.3,1005.3,86
9/20/2021,23.7,25.9,6.4,213,9.3,1004.7,89
9/21/2021,23.6,25.2,14.9,217,11.3,1003.9,91
9/22/2021,23.8,25.6,4.3,216,13,1003.9,90
9/23/2021,23.4,27.3,1.3,223,9.2,1004.2,81
9/24/2021,23.4,27.1,0.9,255,6,1004.6,81
9/25/2021,24.2,25.6,7.7,213,8,1003.8,92
9/26/2021,24.3,25.4,15.7,208,8.1,1003,94
9/27/2021,23.7,26,13.2,207,4.9,1003.6,88
9/28/2021,23.9,26.2,6.4,259,4.1,1004.1,89
9/29/2021,24.4,26.7,3.2,85,6.7,1003.5,88
9/30/2021,24.5,26.4,6.9,206,6.5,1004.1,90
10/1/2021,24.1,26.3,4.5,198,6.8,1004.6,88
10/2/2021,24.2,26.8,0.5,214,5.6,1005.1,87
10/3/2021,23.9,27.4,10.2,340,3.1,1004.5,83
10/4/2021,24.1,26.7,3.5,266,4.9,1003.7,87
10/5/2021,24.4,25.7,12.4,219,5.3,1003.7,93
10/6/2021,24,25.1,14.9,226,8.6,1002.7,94
10/7/2021,23.3,25.7,8.4,230,12.1,1002.2,87
10/8/2021,24.3,25.2,22.6,222,13,1002.4,95
10/9/2021,23.8,26.3,1.1,229,13.8,1003.2,87
10/10/2021,23.6,27.4,1.2,229,14.4,1002.4,81
10/11/2021,23.7,27.1,3.2,222,14.7,1001.7,82
10/12/2021,24,25.4,15,222,13,1002.2,92
10/13/2021,24.2,26,2.8,218,12.9,1001.3,90
10/14/2021,24.1,26,7.7,218,13.3,1001.3,90
10/15/2021,23.7,26.6,3.2,216,11.8,1001.6,85
10/16/2021,23.3,25.9,14.7,190,6.3,1003.3,87
10/17/2021,24,24.9,8.4,31,3.7,1005,95
10/18/2021,23.6,25.6,7.4,53,6.4,1005.8,89
10/19/2021,23.6,26.4,5.4,68,6.3,1007.6,85
10/20/2021,23.7,26.3,0.6,252,5.8,1008.3,87
10/21/2021,23.8,25.6,16.1,227,5.1,1007.4,91
10/22/2021,23.9,25.6,6,21,5.3,1007.3,91
10/23/2021,23.7,25.5,12.6,319,5,1007.3,90
10/24/2021,23.4,24.7,16.8,53,5.3,1006.7,93
10/25/2021,23.5,25.3,8.9,45,6.5,1005.6,90
10/26/2021,23.6,25.4,8.4,56,7.8,1005,90
10/27/2021,23.9,26.6,4.3,48,6.9,1005.2,86
10/28/2021,24.1,26.9,6.5,43,8,1005,85
10/29/2021,24.4,26.6,21.3,63,8.4,1006,88
10/30/2021,24.2,25.7,22.6,101,4.6,1007.4,92
10/31/2021,23.8,24.8,15.2,75,6.8,1007.2,94
11/1/2021,24,25.7,15.1,67,7.7,1006.4,91
11/2/2021,23.8,25.5,7.7,78,5.6,1006.4,91
11/3/2021,23.6,25.9,1.5,56,8.4,1005.9,88
11/4/2021,24,25.4,16.7,44,5.2,1005.6,93
11/5/2021,24,25.8,14.6,60,7.9,1004.3,91
11/6/2021,24,25.3,12.1,48,5.5,1002.8,93
11/7/2021,23.8,26.6,0.4,70,8.9,1002,85
11/8/2021,23.8,26.3,3,73,9,1003.1,87
11/9/2021,23.9,25.2,8.8,62,9.5,1004.7,93
11/10/2021,24,24.8,11.1,65,9.1,1005.4,95
11/11/2021,23.7,24.1,28.8,57,6.5,1005.1,98
11/12/2021,23.2,23.6,49.4,56,7.6,1005.3,98
11/13/2021,23.4,23.7,54.2,26,5.7,1004.4,98
11/14/2021,23.7,24.7,2.8,198,6.3,1004.3,94
11/15/2021,23.8,24.9,26.2,91,2.8,1004,94
11/16/2021,23.8,25.1,9.1,38,4.9,1004.1,93
11/17/2021,23.5,24.7,11.8,53,9.4,1004.7,93
11/18/2021,23.8,25.1,21.7,61,9.2,1003.7,93
11/19/2021,23.8,24.8,29.2,143,5.2,1002.8,94
11/20/2021,24,25.5,9.4,68,6.5,1002.9,91
11/21/2021,24.1,25.6,8.2,147,5.1,1004,92
11/22/2021,24,25.4,7.5,69,5.7,1004.1,92
11/23/2021,23.6,24.6,32.1,58,9.9,1004.2,94
11/24/2021,23.9,24.8,17,65,10.5,1004.9,95
11/25/2021,23.3,23.8,12.9,63,10.6,1005.9,97
11/26/2021,23,24.1,11.2,54,8.8,1006,94
11/27/2021,23.3,25.7,2.3,55,11.9,1005.4,87
11/28/2021,22.4,25.9,1.2,37,12.8,1005.6,82
11/29/2021,23.2,24,70.1,29,12.6,1004.7,96
11/30/2021,23.1,23.7,82.2,51,9.7,1003.5,96
12/1/2021,23.2,24.9,12.8,75,11.9,1003.9,91
12/2/2021,23.1,24.4,55.7,74,9.9,1006.7,93
12/3/2021,22.4,24.6,2.8,57,11.9,1008.4,88
12/4/2021,22,25.2,0.9,43,13,1008.5,83
12/5/2021,19.8,24.4,0,41,13.9,1008.3,76
12/6/2021,20.5,24.2,0.2,64,10.8,1007.2,80
12/7/2021,21.6,24.9,0.8,57,11.2,1007.7,83
12/8/2021,21.8,25.1,2.5,53,13,1007.7,83
12/9/2021,21.9,25.5,0.3,58,12.5,1007.9,81
12/10/2021,22.5,25.7,2,58,10.5,1007.7,83
12/11/2021,22.1,25.2,1.1,48,10.7,1007.7,83
12/12/2021,21.6,25.2,0,61,10.3,1007.4,82
12/13/2021,22.1,25.2,2,56,10.5,1006.8,83
12/14/2021,22.4,26,0.5,43,13.2,1005.9,81
12/15/2021,22.7,26,0.8,40,12,1005.7,83
12/16/2021,23,25.9,0,21,8.9,1005.8,85
12/17/2021,23,25.9,0.5,28,8.1,1005.7,85
12/18/2021,23.3,25.3,6.6,46,10.9,1005.5,89
12/19/2021,22.5,25.3,1.9,45,11.8,1006.6,85
12/20/2021,21.2,25.8,0,39,13.4,1007.4,76
12/21/2021,21.3,24.5,1.1,59,7.3,1007.6,83
12/22/2021,21.7,24.4,0.2,30,7.6,1007.1,85
12/23/2021,22.5,25,0.4,26,8.2,1006.6,87
12/24/2021,22.6,25.1,0.8,41,8,1006,87
12/25/2021,22.7,25.3,1.2,63,6.6,1006.6,87
12/26/2021,22.1,25.7,0.9,73,9.4,1007.9,82
12/27/2021,22.1,25.4,0.9,50,9.7,1008.7,83
12/28/2021,22.6,25.5,2.4,60,11.9,1007.6,85
12/29/2021,22.8,25.4,3.5,65,11.9,1007.3,86
12/30/2021,22.5,25.4,5.6,63,14.1,1008.2,84
12/31/2021,21.7,26.4,0.5,60,14.5,1008.3,76
1/1/2022,20.9,26.1,1,58,14.6,1008.5,73
1/2/2022,21.7,25.6,1.8,52,12.8,1007.9,79
1/3/2022,22.1,25.9,1.5,58,11.7,1006.8,80
1/4/2022,22.3,25.9,0.4,45,10,1007.5,81
1/5/2022,22.5,25.6,0.4,53,7.2,1007.4,84
1/6/2022,22.5,26,0,43,9.6,1007.5,82
1/7/2022,22,26.1,0.3,78,11,1007.6,80
1/8/2022,22.4,25.9,2.2,65,10.8,1007.7,82
1/9/2022,21.9,26,0.4,58,10.6,1006.7,80
1/10/2022,21.8,25.5,0.3,55,9.3,1007.4,82
1/11/2022,21.6,25.8,0.3,77,10.3,1007.6,80
1/12/2022,21.2,26.2,0,99,10.4,1007.7,76
1/13/2022,20.3,25.7,0,89,9.1,1008.1,75
1/14/2022,20,25.4,0,84,10.1,1008,75
1/15/2022,19.7,25.6,0,89,10.4,1007.6,73
1/16/2022,20,25.7,0,88,10.5,1007.5,73
1/17/2022,20.8,25.8,0,62,11.4,1007.6,76
1/18/2022,21,26.3,0.1,70,8.6,1007.1,75
1/19/2022,20.7,26.5,0,74,8.5,1006,73
1/20/2022,21.1,26,3.7,119,6.9,1005.3,76
1/21/2022,21.4,25.9,0.8,336,5.1,1005.8,78
1/22/2022,21.5,26.1,0.6,113,5,1004.9,78
1/23/2022,22.1,26,0.7,34,6.6,1005,80
1/24/2022,21.9,25.9,5.2,56,6.9,1005,80
1/25/2022,21.6,26.6,0.7,55,8.6,1005.1,76
1/26/2022,21.9,26.7,0.6,92,6.9,1005.2,77
1/27/2022,22.1,27,0.7,92,6.1,1005.2,77
1/28/2022,21.9,27,0.5,67,6.3,1005.6,77
1/29/2022,22.2,27.1,0,33,6.9,1005.6,77
1/30/2022,22.4,27.5,0,28,6,1005.4,76
1/31/2022,22.1,27.3,1,75,7.6,1004.8,75
2/1/2022,20.5,27.2,0.1,85,8.2,1004.8,70
2/2/2022,21.8,26.6,1.4,89,6.5,1006,76
2/3/2022,21.9,27.1,1.1,92,8.5,1005.4,76
2/4/2022,21.7,26.9,1,85,11.2,1005.2,75
2/5/2022,21,27.1,1.5,86,13.8,1005.7,71
2/6/2022,21.8,27,2.3,66,10.7,1006.5,74
2/7/2022,22,27.4,0,57,8.4,1006.5,74
2/8/2022,22.2,27,1.8,69,9.1,1006,77
2/9/2022,22.5,26.7,1.9,71,9.1,1005.9,79
2/10/2022,22.2,26.6,1.3,72,8.1,1005.7,78
2/11/2022,22.4,26.2,10.1,76,8,1005,81
2/12/2022,22.4,26.4,3.3,58,8.2,1004.3,80
2/13/2022,22.6,26.6,3.2,65,8.4,1002.5,80
2/14/2022,22.9,27,1.7,75,9,1002.6,80
2/15/2022,22.6,26.7,3.5,84,10.3,1002.9,79
2/16/2022,23.5,25.7,20.8,78,4.9,1002.1,88
2/17/2022,23.4,25,3.4,89,5.5,1002.3,91
2/18/2022,23.6,25.4,33.2,143,4.6,1003.7,91
2/19/2022,24,26.9,0.3,283,4.8,1005.2,86
2/20/2022,23.6,25.9,16.4,305,5.3,1005.3,88
2/21/2022,23.4,26,0.1,39,5.6,1005.3,86
2/22/2022,23.2,25.4,8.8,60,7.6,1006.7,88
2/23/2022,22.9,25.2,10.6,57,11.1,1008,87
2/24/2022,22.8,24.9,4.7,47,9.1,1008.7,88
2/25/2022,22.4,24.3,6.7,63,12,1008,90
2/26/2022,22.6,24.5,7.3,66,10.7,1007.2,90
2/27/2022,22.6,23.9,19.4,74,11.8,1006.8,93
2/28/2022,22.3,26.2,0.2,77,10.9,1006.3,80
3/1/2022,22.3,26.7,0.1,86,10,1006.1,78
3/2/2022,22.5,27.1,0,89,9.1,1005.9,78
3/3/2022,22.8,27.1,0.1,73,7.8,1006.2,79
3/4/2022,23.6,26.4,7.6,106,5,1005.7,86
3/5/2022,23.1,26.8,3.3,243,6.3,1005.3,82
3/6/2022,23.4,25.6,16.8,52,5,1004.8,89
3/7/2022,23,26.6,2.9,67,7.5,1004.9,82
3/8/2022,23.2,26,5.3,73,10.3,1004.8,85
3/9/2022,21.6,26.8,0,88,10.1,1004.2,76
3/10/2022,21.7,27.1,0.3,69,8.9,1003.7,74
3/11/2022,22.7,27.2,0.3,74,7.1,1003.2,78
3/12/2022,22.7,27.6,0,35,7.6,1002.5,77
3/13/2022,23,27.4,1.4,63,7.9,1002.7,79
3/14/2022,22.6,27.8,6.2,81,10.1,1003.1,76
3/15/2022,21.5,27.6,0,87,8.2,1002.2,73
3/16/2022,22,27.7,0.2,44,8.4,1002.3,73
3/17/2022,21.9,28.7,0,85,8.7,1002.3,70
3/18/2022,22.4,28.5,0,73,9.8,1002.4,71
3/19/2022,23.8,26.8,9.9,119,4.8,1001.9,85
3/20/2022,23.8,26,22.9,192,6.2,1002.4,88
3/21/2022,23.5,26.7,4.7,201,9.2,1004.1,84
3/22/2022,24,26.7,12.5,40,4.1,1004.7,87
3/23/2022,23.9,26.5,10.7,50,4.8,1004.9,87
3/24/2022,24.3,26.8,4.9,60,4.6,1004.5,87
3/25/2022,24.2,26.5,7.5,162,4.7,1005.7,88
