date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-01-29,21.6,25.7,0.5,90,8.6,1006.7,80,19.0
2021-01-30,21.2,25.7,0.1,75,9.9,1007.2,78,26.0
2021-01-31,20.8,26.1,0.0,75,10.7,1007.6,75,31.0
2021-02-01,21.4,25.8,0.8,62,11.6,1007.8,78,19.0
2021-02-02,22.1,25.6,1.6,57,8.5,1007.9,83,22.0
2021-02-03,21.9,26.0,0.5,76,10.3,1007.2,80,25.0
2021-02-04,21.4,26.0,0.0,81,9.8,1007.8,78,21.0
2021-02-05,21.2,26.0,0.0,78,9.4,1007.2,77,18.0
2021-02-06,21.7,26.3,0.7,86,8.4,1006.1,77,15.0
2021-02-07,21.3,26.8,0.1,79,9.8,1005.9,74,19.0
2021-02-08,21.5,27.1,0.5,101,7.0,1005.6,74,17.0
2021-02-09,22.4,27.1,1.7,43,6.6,1004.9,77,15.0
2021-02-10,21.8,27.0,0.5,62,8.6,1004.8,75,14.0
2021-02-11,22.6,26.5,1.3,55,11.1,1005.7,80,12.0
2021-02-12,21.9,27.0,0.3,55,10.9,1006.6,76,15.0
2021-02-13,20.7,26.8,0.0,50,9.3,1007.1,73,18.0
2021-02-14,20.3,26.9,0.0,54,8.7,1007.2,70,27.0
2021-02-15,20.4,26.5,0.0,53,9.6,1006.2,73,24.0
2021-02-16,20.1,25.9,0.0,76,8.7,1005.6,73,29.0
2021-02-17,19.8,26.3,0.2,102,10.0,1006.5,70,32.0
2021-02-18,19.5,26.3,0.0,101,11.9,1008.2,69,28.0
2021-02-19,19.6,26.0,0.1,74,13.3,1008.6,70,26.0
2021-02-20,20.1,25.8,0.1,85,12.1,1007.8,73,24.0
2021-02-21,18.9,26.3,0.0,86,12.0,1007.4,67,22.0
2021-02-22,18.2,25.6,0.0,72,10.4,1006.8,68,27.0
2021-02-23,18.5,25.1,0.0,56,9.0,1005.8,72,39.0
2021-02-24,19.6,25.5,0.0,33,7.4,1005.3,73,39.0
2021-02-25,21.1,26.8,0.0,6,6.3,1004.4,75,37.0
2021-02-26,19.1,27.3,0.0,291,6.5,1003.4,66,28.0
2021-02-27,18.2,26.9,0.0,84,6.5,1003.1,63,30.0
2021-02-28,20.6,27.1,0.0,55,8.7,1004.4,70,34.0
2021-03-01,21.7,27.5,1.3,53,8.9,1006.6,73,26.0
2021-03-02,20.3,27.8,0.0,74,10.6,1006.4,67,23.0
2021-03-03,21.1,28.0,0.2,99,8.8,1006.5,68,20.0
2021-03-04,21.8,28.3,0.0,86,12.0,1006.7,71,16.0
2021-03-05,20.2,28.0,0.0,77,11.7,1006.7,67,17.0
2021-03-06,21.0,27.6,0.0,66,11.8,1007.3,70,15.0
2021-03-07,20.4,27.9,0.4,76,9.0,1007.0,68,23.0
2021-03-08,19.7,27.3,0.0,86,10.1,1007.5,68,24.0
2021-03-09,20.3,27.5,0.2,73,9.9,1007.5,69,20.0
2021-03-10,20.9,27.5,0.1,65,8.9,1007.4,70,28.0
2021-03-11,21.0,27.7,0.5,78,10.4,1007.2,70,29.0
2021-03-12,21.9,27.6,0.7,74,9.8,1007.7,73,27.0
2021-03-13,21.5,27.7,0.5,63,9.1,1007.2,71,36.0
2021-03-14,20.6,27.9,0.2,73,8.7,1005.4,68,39.0
2021-03-15,20.3,28.0,0.0,82,10.6,1004.9,68,35.0
2021-03-16,20.7,27.4,0.1,54,10.4,1004.6,70,41.0
2021-03-17,20.4,27.2,0.4,50,9.3,1004.4,70,39.0
2021-03-18,20.7,27.3,0.0,46,9.4,1004.1,71,44.0
2021-03-19,20.6,27.6,0.0,46,9.5,1003.8,69,40.0
2021-03-20,20.8,28.0,0.0,46,8.9,1002.6,69,26.0
2021-03-21,21.9,28.5,0.3,36,9.6,1002.6,70,21.0
2021-03-22,22.5,27.3,1.7,67,10.1,1005.1,76,21.0
2021-03-23,23.2,27.3,2.3,53,11.3,1005.9,79,25.0
2021-03-24,23.0,27.7,1.7,74,8.9,1004.7,77,30.0
2021-03-25,22.8,27.8,0.8,76,10.3,1004.4,76,27.0
2021-03-26,22.1,28.7,0.4,77,9.9,1004.0,71,22.0
2021-03-27,22.1,29.1,0.0,89,11.3,1003.2,69,20.0
2021-03-28,23.2,28.6,2.3,80,10.3,1003.3,74,17.0
2021-03-29,23.1,28.4,1.6,216,7.3,1003.1,75,18.0
2021-03-30,23.7,28.2,52.2,224,7.9,1002.4,80,20.0
2021-03-31,24.7,27.5,42.8,215,5.3,1001.4,86,18.0
2021-04-01,24.4,27.3,6.0,209,9.8,1001.9,85,18.0
2021-04-02,23.6,27.3,5.4,223,12.8,1002.7,81,14.0
2021-04-03,24.0,27.4,9.2,222,7.6,1002.5,83,16.0
2021-04-04,24.6,26.7,26.3,201,5.2,1003.4,89,22.0
2021-04-05,24.4,26.9,3.6,60,4.8,1004.5,87,19.0
2021-04-06,24.6,26.5,22.4,252,5.0,1005.3,90,19.0
2021-04-07,24.0,26.7,4.1,90,6.2,1006.3,87,21.0
2021-04-08,24.2,26.1,0.8,30,5.0,1005.4,90,19.0
2021-04-09,24.3,27.0,1.4,61,5.0,1005.0,86,29.0
2021-04-10,23.9,27.0,5.8,76,5.9,1005.5,84,28.0
2021-04-11,23.9,27.1,5.1,64,7.6,1006.4,84,27.0
2021-04-12,23.4,27.6,0.0,79,8.9,1006.6,79,26.0
2021-04-13,24.0,26.6,8.1,204,5.5,1006.4,87,21.0
2021-04-14,23.6,26.5,2.9,203,5.8,1006.5,85,20.0
2021-04-15,24.2,27.0,4.2,212,4.2,1005.4,86,19.0
2021-04-16,24.2,26.8,14.4,210,5.7,1005.4,87,21.0
2021-04-17,24.1,27.4,3.9,229,5.7,1006.6,83,17.0
2021-04-18,23.9,26.7,1.3,219,5.8,1006.5,86,17.0
2021-04-19,24.2,26.6,11.4,219,10.1,1005.4,87,20.0
2021-04-20,24.0,26.8,6.9,216,8.8,1004.6,86,17.0
2021-04-21,24.1,27.2,5.3,224,6.7,1004.9,85,22.0
2021-04-22,24.4,27.0,4.4,223,7.3,1004.8,87,21.0
2021-04-23,24.5,27.0,12.4,213,9.1,1004.3,87,23.0
2021-04-24,24.5,27.2,6.2,214,9.0,1004.2,86,21.0
2021-04-25,24.1,27.0,5.5,219,9.3,1004.7,85,21.0
2021-04-26,24.7,27.2,5.7,218,7.9,1004.5,87,19.0
2021-04-27,24.3,27.1,4.2,214,7.6,1005.4,86,18.0
2021-04-28,24.7,26.7,17.7,58,5.6,1006.0,89,21.0
2021-04-29,24.7,26.8,4.4,105,5.1,1005.6,89,20.0
2021-04-30,24.7,26.3,12.4,148,3.5,1005.3,91,21.0
2021-05-01,24.4,26.5,1.2,70,7.1,1005.3,89,23.0
2021-05-02,24.5,26.8,9.1,62,8.4,1004.9,88,19.0
2021-05-03,23.9,28.2,0.4,82,9.1,1003.2,79,18.0
2021-05-04,23.5,28.5,0.5,62,8.5,1003.1,76,24.0
2021-05-05,24.2,28.4,1.2,64,9.8,1003.3,79,24.0
2021-05-06,24.6,25.4,16.3,69,7.2,1005.6,95,18.0
2021-05-07,24.4,27.2,4.1,74,11.5,1004.9,86,16.0
2021-05-08,24.5,26.4,15.6,104,4.6,1004.6,90,18.0
2021-05-09,24.7,26.8,1.4,53,4.3,1003.8,89,16.0
2021-05-10,24.8,27.3,5.7,50,5.3,1003.3,87,22.0
2021-05-11,24.7,27.9,2.5,80,5.6,1002.9,84,23.0
2021-05-12,24.8,28.4,1.2,161,5.7,1002.4,82,24.0
2021-05-13,24.6,28.7,2.0,218,7.4,1001.7,80,18.0
2021-05-14,24.6,28.4,2.4,203,5.7,1001.9,82,24.0
2021-05-15,25.2,28.4,2.4,213,6.3,1002.5,84,24.0
2021-05-16,25.1,27.9,12.1,185,4.8,1002.9,86,25.0
2021-05-17,25.1,27.7,13.8,217,6.9,1003.3,87,22.0
2021-05-18,24.7,27.2,5.3,216,10.6,1004.2,87,19.0
2021-05-19,25.2,27.2,13.7,217,7.7,1003.9,89,17.0
2021-05-20,24.9,27.8,2.1,218,10.1,1004.1,85,17.0
2021-05-21,24.3,27.5,6.3,219,11.7,1004.6,84,18.0
2021-05-22,23.8,27.4,3.4,229,12.8,1004.0,82,16.0
2021-05-23,22.9,26.7,3.9,221,11.1,1003.9,81,22.0
2021-05-24,22.8,28.4,0.0,227,11.8,1003.9,73,22.0
2021-05-25,24.1,26.8,14.0,220,11.5,1004.3,85,21.0
2021-05-26,24.2,26.0,8.0,211,9.5,1003.9,91,18.0
2021-05-27,24.4,26.1,6.1,213,12.5,1004.0,91,18.0
2021-05-28,24.8,26.9,3.2,209,11.3,1004.8,89,18.0
2021-05-29,24.6,27.6,4.1,216,9.8,1004.5,84,18.0
2021-05-30,24.4,27.5,2.2,209,8.3,1003.8,84,20.0
2021-05-31,24.9,27.7,9.9,210,7.8,1002.7,86,27.0
2021-06-01,24.7,28.0,2.0,219,4.5,1003.0,84,19.0
2021-06-02,25.5,28.1,6.9,239,4.7,1003.4,87,21.0
2021-06-03,24.9,28.7,9.0,215,6.4,1004.1,82,21.0
2021-06-04,24.8,28.3,2.2,226,6.8,1004.5,84,20.0
2021-06-05,24.5,27.2,3.0,221,11.8,1005.3,86,23.0
2021-06-06,24.0,27.7,4.4,220,11.8,1004.6,81,21.0
2021-06-07,23.1,28.0,0.1,233,12.8,1004.8,76,21.0
2021-06-08,23.4,27.5,1.3,218,12.2,1004.9,79,22.0
2021-06-09,23.7,27.6,1.9,218,11.7,1004.3,80,24.0
2021-06-10,23.1,27.0,2.9,217,12.2,1003.9,80,16.0
2021-06-11,23.3,27.4,1.6,220,12.6,1002.8,79,18.0
2021-06-12,24.0,27.4,2.3,220,13.9,1003.7,83,19.0
2021-06-13,23.8,28.2,1.2,213,13.9,1004.0,79,19.0
2021-06-14,23.3,28.4,1.3,216,13.9,1004.0,75,17.0
2021-06-15,22.8,29.0,0.1,223,12.4,1003.7,72,22.0
2021-06-16,23.2,28.4,0.1,215,11.9,1004.9,75,21.0
2021-06-17,22.1,29.3,0.4,222,10.3,1005.6,68,24.0
2021-06-18,21.6,29.9,0.2,230,6.7,1006.4,64,24.0
2021-06-19,22.9,29.3,2.2,224,6.8,1006.1,70,24.0
2021-06-20,22.5,29.5,0.1,236,10.1,1005.1,69,21.0
2021-06-21,22.6,28.5,2.0,231,12.6,1004.7,72,20.0
2021-06-22,22.8,28.6,2.8,228,12.0,1005.1,73,22.0
2021-06-23,22.8,28.0,1.6,232,12.5,1006.3,75,20.0
2021-06-24,22.7,28.0,2.4,230,6.5,1004.9,75,19.0
2021-06-25,23.2,27.2,9.9,217,11.6,1004.1,80,18.0
2021-06-26,23.4,28.0,3.9,212,9.6,1004.2,78,17.0
2021-06-27,23.8,28.0,4.3,209,9.3,1005.6,79,17.0
2021-06-28,23.7,27.8,3.9,221,9.0,1005.3,81,14.0
2021-06-29,23.8,27.8,3.4,214,10.8,1004.9,80,
2021-06-30,23.2,28.3,0.5,221,10.1,1004.6,76,14.0
2021-06-30,23.2,28.3,0.5,221,10.1,1004.6,76,10.0
2021-07-01,23.9,27.5,12.4,216,6.5,1004.5,83,13.0
2021-07-02,24.0,27.7,1.5,232,5.1,1005.0,82,12.0
2021-07-03,23.8,28.5,1.6,249,4.8,1004.3,78,12.0
2021-07-04,24.1,28.2,6.7,228,6.8,1003.3,80,10.0
2021-07-05,24.1,27.4,12.1,214,8.6,1002.8,84,8.0
2021-07-06,24.1,26.6,17.2,212,15.2,1002.6,87,11.0
2021-07-07,23.7,26.5,2.5,225,11.5,1003.4,85,11.0
2021-07-08,24.5,25.2,18.1,214,10.1,1003.7,96,10.0
2021-07-09,24.3,25.1,13.9,205,11.8,1002.6,95,12.0
2021-07-10,23.8,25.1,25.5,217,12.0,1002.4,93,10.0
2021-07-11,23.8,26.4,3.7,202,11.1,1003.7,87,9.0
2021-07-12,24.3,27.5,2.0,206,9.0,1004.2,83,12.0
2021-07-13,24.1,27.5,5.1,214,4.8,1003.5,83,18.0
2021-07-14,24.2,26.9,2.7,212,8.6,1003.0,85,20.0
2021-07-15,23.4,26.5,2.0,214,11.1,1004.0,84,13.0
2021-07-16,23.4,27.0,2.5,226,5.4,1005.1,82,16.0
2021-07-17,23.5,28.2,0.3,222,6.6,1003.9,78,19.0
2021-07-18,22.9,28.1,0.2,231,11.4,1003.2,75,22.0
2021-07-19,22.7,28.2,0.0,235,13.0,1004.0,73,20.0
2021-07-20,23.3,27.7,0.2,218,13.7,1004.5,78,20.0
2021-07-21,23.1,28.2,0.2,219,15.4,1004.2,75,16.0
2021-07-22,22.8,29.2,0.1,222,16.0,1003.4,70,16.0
2021-07-23,22.9,29.2,0.0,230,15.3,1003.6,71,15.0
2021-07-24,22.8,29.4,0.1,231,16.4,1003.6,69,14.0
2021-07-25,22.9,29.4,0.0,234,13.9,1004.1,70,14.0
2021-07-26,22.9,29.3,0.8,232,14.9,1003.4,70,15.0
2021-07-27,22.7,29.4,0.4,233,17.0,1002.9,70,14.0
2021-07-28,23.2,28.8,0.6,230,16.9,1003.2,73,13.0
2021-07-29,24.1,27.7,6.6,222,15.5,1003.8,82,12.0
2021-07-30,24.2,26.3,3.5,216,14.4,1005.2,88,11.0
2021-07-31,24.0,27.3,1.5,225,15.1,1004.9,83,
2021-08-01,23.5,27.2,3.2,226,14.9,1004.5,82,
2021-08-02,23.8,27.3,10.0,226,13.9,1004.6,82,13.0
2021-08-03,23.5,27.3,4.7,229,15.7,1005.3,80,14.0
2021-08-04,24.0,27.1,1.7,219,13.7,1005.5,84,13.0
2021-08-05,23.6,27.9,1.4,223,16.2,1004.7,78,13.0
2021-08-06,24.0,27.5,3.9,221,13.2,1005.0,82,16.0
2021-08-07,23.4,28.2,0.3,231,11.2,1005.6,78,14.0
2021-08-08,23.4,28.4,0.7,232,10.3,1005.6,76,14.0
2021-08-09,24.2,27.8,7.4,227,10.3,1004.6,82,13.0
2021-08-10,24.3,27.1,12.8,210,10.7,1003.1,86,13.0
2021-08-11,24.5,26.7,18.7,212,13.8,1004.4,89,12.0
2021-08-12,23.6,27.0,2.6,214,13.2,1006.1,82,11.0
2021-08-13,24.0,26.7,9.6,220,10.9,1005.1,85,13.0
2021-08-14,23.9,26.7,6.2,204,10.2,1003.7,85,13.0
2021-08-15,24.4,25.2,13.6,200,7.1,1005.4,96,12.0
2021-08-16,24.1,25.7,9.0,207,5.2,1007.8,91,11.0
2021-08-17,23.5,26.8,5.0,237,5.7,1006.9,84,12.0
2021-08-18,23.8,27.1,3.3,236,4.9,1005.4,84,14.0
2021-08-19,23.6,26.4,7.0,205,6.9,1004.6,85,16.0
2021-08-20,23.4,26.6,8.6,209,7.0,1004.8,84,17.0
2021-08-21,23.5,26.7,3.7,214,7.9,1005.2,84,16.0
2021-08-22,23.7,26.4,15.7,222,8.2,1005.3,86,13.0
2021-08-23,23.6,26.8,5.8,218,10.3,1004.6,84,12.0
2021-08-24,23.7,26.5,11.5,222,12.6,1004.0,85,13.0
2021-08-25,23.2,26.1,1.6,225,13.9,1003.7,85,12.0
2021-08-26,22.7,26.9,2.0,215,11.2,1003.3,80,12.0
2021-08-27,24.0,26.6,5.4,211,8.7,1003.3,86,13.0
2021-08-28,23.5,27.0,1.2,218,8.7,1003.2,83,15.0
2021-08-29,23.7,26.5,29.6,212,6.5,1003.2,86,13.0
2021-08-30,24.1,26.7,5.1,215,6.9,1004.0,87,13.0
2021-08-31,23.5,26.4,1.3,209,10.4,1004.7,85,14.0
2021-09-01,24.2,26.1,14.7,212,6.8,1004.8,90,13.0
2021-09-02,23.3,26.1,0.9,223,10.4,1004.7,85,12.0
2021-09-03,23.1,26.7,0.1,212,7.7,1004.1,81,14.0
2021-09-04,23.0,27.3,0.5,214,9.5,1004.3,79,15.0
2021-09-05,22.3,27.6,0.3,218,10.5,1004.6,75,15.0
2021-09-06,22.9,27.1,1.1,231,6.6,1005.2,80,16.0
2021-09-07,24.1,26.7,6.0,219,5.6,1005.3,87,15.0
2021-09-08,24.0,25.5,10.1,219,12.0,1004.0,92,15.0
2021-09-09,24.0,24.6,20.2,212,14.5,1004.1,97,11.0
2021-09-10,24.0,26.1,3.1,216,12.9,1004.4,89,13.0
2021-09-11,24.3,26.7,2.5,224,7.3,1004.6,87,13.0
2021-09-12,23.4,27.2,0.7,237,11.1,1003.3,81,14.0
2021-09-13,23.0,27.2,0.3,231,12.9,1004.0,79,13.0
2021-09-14,23.5,26.9,1.5,226,11.1,1004.9,83,14.0
2021-09-15,23.6,24.9,8.6,197,7.8,1005.4,93,13.0
2021-09-16,22.8,27.0,0.2,228,6.9,1004.7,80,14.0
2021-09-17,22.9,28.0,0.0,296,5.8,1004.5,77,15.0
2021-09-18,23.2,27.4,1.4,265,6.4,1004.8,79,15.0
2021-09-19,23.6,26.6,14.2,217,7.3,1005.3,86,13.0
2021-09-20,23.7,25.9,6.4,213,9.3,1004.7,89,12.0
2021-09-21,23.6,25.2,14.9,217,11.3,1003.9,91,12.0
2021-09-22,23.8,25.6,4.3,216,13.0,1003.9,90,13.0
2021-09-23,23.4,27.3,1.3,223,9.2,1004.2,81,14.0
2021-09-24,23.4,27.1,0.9,255,6.0,1004.6,81,15.0
2021-09-25,24.2,25.6,7.7,213,8.0,1003.8,92,14.0
2021-09-26,24.3,25.4,15.7,208,8.1,1003.0,94,10.0
2021-09-27,23.7,26.0,13.2,207,4.9,1003.6,88,13.0
2021-09-28,23.9,26.2,6.4,259,4.1,1004.1,89,13.0
2021-09-29,24.4,26.7,3.2,85,6.7,1003.5,88,13.0
2021-09-30,24.5,26.4,6.9,206,6.5,1004.1,90,
2021-10-01,24.1,26.3,4.5,198,6.8,1004.6,88,
2021-10-02,24.2,26.8,0.5,214,5.6,1005.1,87,
2021-10-03,23.9,27.4,10.2,340,3.1,1004.5,83,15.0
2021-10-04,24.1,26.7,3.5,266,4.9,1003.7,87,15.0
2021-10-05,24.4,25.7,12.4,219,5.3,1003.7,93,16.0
2021-10-06,24.0,25.1,14.9,226,8.6,1002.7,94,14.0
2021-10-07,23.3,25.7,8.4,230,12.1,1002.2,87,14.0
2021-10-08,24.3,25.2,22.6,222,13.0,1002.4,95,14.0
2021-10-09,23.8,26.3,1.1,229,13.8,1003.2,87,14.0
2021-10-10,23.6,27.4,1.2,229,14.4,1002.4,81,15.0
2021-10-11,23.7,27.1,3.2,222,14.7,1001.7,82,15.0
2021-10-12,24.0,25.4,15.0,222,13.0,1002.2,92,15.0
2021-10-13,24.2,26.0,2.8,218,12.9,1001.3,90,16.0
2021-10-14,24.1,26.0,7.7,218,13.3,1001.3,90,16.0
2021-10-15,23.7,26.6,3.2,216,11.8,1001.6,85,18.0
2021-10-16,23.3,25.9,14.7,190,6.3,1003.3,87,17.0
2021-10-17,24.0,24.9,8.4,31,3.7,1005.0,95,17.0
2021-10-18,23.6,25.6,7.4,53,6.4,1005.8,89,16.0
2021-10-19,23.6,26.4,5.4,68,6.3,1007.6,85,15.0
2021-10-20,23.7,26.3,0.6,252,5.8,1008.3,87,15.0
2021-10-21,23.8,25.6,16.1,227,5.1,1007.4,91,15.0
2021-10-22,23.9,25.6,6.0,21,5.3,1007.3,91,
2021-10-23,23.7,25.5,12.6,319,5.0,1007.3,90,
2021-10-24,23.4,24.7,16.8,53,5.3,1006.7,93,
2021-10-25,23.5,25.3,8.9,45,6.5,1005.6,90,
2021-10-26,23.6,25.4,8.4,56,7.8,1005.0,90,
2021-10-27,23.9,26.6,4.3,48,6.9,1005.2,86,
2021-10-28,24.1,26.9,6.5,43,8.0,1005.0,85,16.0
2021-10-29,24.4,26.6,21.3,63,8.4,1006.0,88,11.0
2021-10-30,24.2,25.7,22.6,101,4.6,1007.4,92,10.0
2021-10-31,23.8,24.8,15.2,75,6.8,1007.2,94,9.0
2021-11-01,24.0,25.7,15.1,67,7.7,1006.4,91,10.0
2021-11-02,23.8,25.5,7.7,78,5.6,1006.4,91,8.0
2021-11-03,23.6,25.9,1.5,56,8.4,1005.9,88,11.0
2021-11-04,24.0,25.4,16.7,44,5.2,1005.6,93,11.0
2021-11-05,24.0,25.8,14.6,60,7.9,1004.3,91,9.0
2021-11-06,24.0,25.3,12.1,48,5.5,1002.8,93,8.0
2021-11-07,23.8,26.6,0.4,70,8.9,1002.0,85,8.0
2021-11-08,23.8,26.3,3.0,73,9.0,1003.1,87,12.0
2021-11-09,23.9,25.2,8.8,62,9.5,1004.7,93,8.0
2021-11-10,24.0,24.8,11.1,65,9.1,1005.4,95,6.0
2021-11-11,23.7,24.1,28.8,57,6.5,1005.1,98,7.0
2021-11-12,23.2,23.6,49.4,56,7.6,1005.3,98,7.0
2021-11-13,23.4,23.7,54.2,26,5.7,1004.4,98,5.0
2021-11-14,23.7,24.7,2.8,198,6.3,1004.3,94,7.0
2021-11-15,23.8,24.9,26.2,91,2.8,1004.0,94,7.0
2021-11-16,23.8,25.1,9.1,38,4.9,1004.1,93,5.0
2021-11-17,23.5,24.7,11.8,53,9.4,1004.7,93,6.0
2021-11-18,23.8,25.1,21.7,61,9.2,1003.7,93,5.0
2021-11-19,23.8,24.8,29.2,143,5.2,1002.8,94,7.0
2021-11-20,24.0,25.5,9.4,68,6.5,1002.9,91,9.0
2021-11-21,24.1,25.6,8.2,147,5.1,1004.0,92,13.0
2021-11-22,24.0,25.4,7.5,69,5.7,1004.1,92,9.0
2021-11-23,23.6,24.6,32.1,58,9.9,1004.2,94,6.0
2021-11-24,23.9,24.8,17.0,65,10.5,1004.9,95,8.0
2021-11-25,23.3,23.8,12.9,63,10.6,1005.9,97,7.0
2021-11-26,23.0,24.1,11.2,54,8.8,1006.0,94,7.0
2021-11-27,23.3,25.7,2.3,55,11.9,1005.4,87,12.0
2021-11-28,22.4,25.9,1.2,37,12.8,1005.6,82,21.0
2021-11-29,23.2,24.0,70.1,29,12.6,1004.7,96,16.0
2021-11-30,23.1,23.7,82.2,51,9.7,1003.5,96,4.0
2021-12-01,23.2,24.9,12.8,75,11.9,1003.9,91,6.0
2021-12-02,23.1,24.4,55.7,74,9.9,1006.7,93,6.0
2021-12-03,22.4,24.6,2.8,57,11.9,1008.4,88,16.0
2021-12-04,22.0,25.2,0.9,43,13.0,1008.5,83,15.0
2021-12-05,19.8,24.4,0.0,41,13.9,1008.3,76,20.0
2021-12-06,20.5,24.2,0.2,64,10.8,1007.2,80,22.0
2021-12-07,21.6,24.9,0.8,57,11.2,1007.7,83,14.0
2021-12-08,21.8,25.1,2.5,53,13.0,1007.7,83,16.0
2021-12-09,21.9,25.5,0.3,58,12.5,1007.9,81,17.0
2021-12-10,22.5,25.7,2.0,58,10.5,1007.7,83,18.0
2021-12-11,22.1,25.2,1.1,48,10.7,1007.7,83,15.0
2021-12-12,21.6,25.2,0.0,61,10.3,1007.4,82,16.0
2021-12-13,22.1,25.2,2.0,56,10.5,1006.8,83,15.0
2021-12-14,22.4,26.0,0.5,43,13.2,1005.9,81,17.0
2021-12-15,22.7,26.0,0.8,40,12.0,1005.7,83,23.0
2021-12-16,23.0,25.9,0.0,21,8.9,1005.8,85,30.0
2021-12-17,23.0,25.9,0.5,28,8.1,1005.7,85,25.0
2021-12-18,23.3,25.3,6.6,46,10.9,1005.5,89,21.0
2021-12-19,22.5,25.3,1.9,45,11.8,1006.6,85,14.0
2021-12-20,21.2,25.8,0.0,39,13.4,1007.4,76,15.0
2021-12-21,21.3,24.5,1.1,59,7.3,1007.6,83,28.0
2021-12-22,21.7,24.4,0.2,30,7.6,1007.1,85,28.0
2021-12-23,22.5,25.0,0.4,26,8.2,1006.6,87,31.0
2021-12-24,22.6,25.1,0.8,41,8.0,1006.0,87,21.0
2021-12-25,22.7,25.3,1.2,63,6.6,1006.6,87,11.0
2021-12-26,22.1,25.7,0.9,73,9.4,1007.9,82,12.0
2021-12-27,22.1,25.4,0.9,50,9.7,1008.7,83,17.0
2021-12-28,22.6,25.5,2.4,60,11.9,1007.6,85,15.0
2021-12-29,22.8,25.4,3.5,65,11.9,1007.3,86,10.0
2021-12-30,22.5,25.4,5.6,63,14.1,1008.2,84,9.0
2021-12-31,21.7,26.4,0.5,60,14.5,1008.3,76,11.0
2022-01-01,20.9,26.1,1.0,58,14.6,1008.5,73,13.0
2022-01-02,21.7,25.6,1.8,52,12.8,1007.9,79,13.0
2022-01-03,22.1,25.9,1.5,58,11.7,1006.8,80,14.0
2022-01-04,22.3,25.9,0.4,45,10.0,1007.5,81,14.0
2022-01-05,22.5,25.6,0.4,53,7.2,1007.4,84,19.0
2022-01-06,22.5,26.0,0.0,43,9.6,1007.5,82,20.0
2022-01-07,22.0,26.1,0.3,78,11.0,1007.6,80,17.0
2022-01-08,22.4,25.9,2.2,65,10.8,1007.7,82,15.0
2022-01-09,21.9,26.0,0.4,58,10.6,1006.7,80,15.0
2022-01-10,21.8,25.5,0.3,55,9.3,1007.4,82,19.0
2022-01-11,21.6,25.8,0.3,77,10.3,1007.6,80,17.0
2022-01-12,21.2,26.2,0.0,99,10.4,1007.7,76,15.0
2022-01-13,20.3,25.7,0.0,89,9.1,1008.1,75,16.0
2022-01-14,20.0,25.4,0.0,84,10.1,1008.0,75,19.0
2022-01-15,19.7,25.6,0.0,89,10.4,1007.6,73,18.0
2022-01-16,20.0,25.7,0.0,88,10.5,1007.5,73,14.0
2022-01-17,20.8,25.8,0.0,62,11.4,1007.6,76,17.0
2022-01-18,21.0,26.3,0.1,70,8.6,1007.1,75,20.0
2022-01-19,20.7,26.5,0.0,74,8.5,1006.0,73,21.0
