date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-03-08,23.7,26.4,10.2,123,4.2,1012.7,86,18.0
2021-03-09,23.9,26.0,20.3,45,3.8,1012.3,89,20.0
2021-03-10,23.8,25.7,7.5,137,3.6,1012.3,90,23.0
2021-03-11,23.5,26.5,0.8,256,3.5,1012.1,85,26.0
2021-03-12,24.0,26.5,1.8,140,3.6,1012.3,87,21.0
2021-03-13,23.7,26.6,4.0,156,4.3,1012.0,85,19.0
2021-03-14,23.8,26.3,7.2,164,4.2,1010.5,87,21.0
2021-03-15,23.7,27.0,1.6,163,4.7,1010.0,83,22.0
2021-03-16,24.1,26.9,1.6,145,5.0,1009.4,86,22.0
2021-03-17,24.4,26.9,11.9,157,4.5,1009.4,87,28.0
2021-03-18,24.6,27.3,1.7,156,3.7,1008.7,86,31.0
2021-03-19,24.2,28.0,2.3,187,5.7,1008.3,81,28.0
2021-03-20,24.5,28.3,1.0,200,5.4,1007.2,81,23.0
2021-03-21,25.3,28.7,2.7,183,4.0,1007.4,83,21.0
2021-03-22,24.3,27.3,5.9,21,4.8,1010.1,85,25.0
2021-03-23,18.7,28.5,0.2,24,12.9,1010.4,57,25.0
2021-03-24,20.6,28.7,0.4,46,8.1,1008.8,63,30.0
2021-03-25,24.2,27.7,4.7,160,5.8,1009.1,82,31.0
2021-03-26,24.3,27.8,1.7,214,3.9,1008.9,82,14.0
2021-03-27,24.3,28.3,0.8,179,5.2,1008.1,80,16.0
2021-03-28,24.4,28.2,1.4,189,5.7,1007.9,81,13.0
2021-03-29,24.6,28.9,0.4,178,5.8,1007.3,79,11.0
2021-03-30,23.9,29.0,0.2,191,7.9,1006.2,75,8.0
2021-03-31,24.1,29.2,0.0,182,8.3,1005.3,76,10.0
2021-04-01,24.2,29.5,0.2,193,7.3,1005.7,75,9.0
2021-04-02,24.4,29.7,0.5,187,7.5,1006.6,75,8.0
2021-04-03,24.4,29.9,0.5,153,5.3,1006.4,74,7.0
2021-04-04,24.5,28.1,7.5,167,10.2,1008.0,81,13.0
2021-04-05,24.0,27.6,8.5,91,6.1,1009.5,82,9.0
2021-04-06,23.8,27.4,3.9,358,4.1,1010.3,82,14.0
2021-04-07,24.5,26.8,3.5,303,3.9,1010.9,88,17.0
2021-04-08,23.9,26.8,7.3,149,3.6,1009.9,85,17.0
2021-04-09,24.9,26.8,13.7,143,3.0,1009.4,90,17.0
2021-04-10,24.9,26.6,7.4,139,4.0,1010.4,90,21.0
2021-04-11,24.6,26.5,22.1,21,3.8,1011.5,90,20.0
2021-04-12,24.3,26.7,18.2,54,4.0,1011.9,88,14.0
2021-04-13,24.4,26.7,7.9,315,3.1,1011.1,88,15.0
2021-04-14,24.6,26.9,18.4,130,4.8,1010.8,88,13.0
2021-04-15,25.0,27.7,1.0,272,3.0,1009.3,86,13.0
2021-04-16,24.7,28.2,1.2,157,5.9,1009.3,82,11.0
2021-04-17,25.4,27.3,9.3,160,4.7,1010.8,90,12.0
2021-04-18,25.2,27.5,6.1,144,4.7,1010.5,87,11.0
2021-04-19,24.8,26.8,4.3,171,6.6,1009.3,89,8.0
2021-04-20,25.0,27.1,8.7,170,6.8,1008.6,88,7.0
2021-04-21,25.1,28.2,1.5,169,6.7,1008.6,84,8.0
2021-04-22,25.3,28.5,1.5,164,5.9,1008.3,84,10.0
2021-04-23,25.1,27.6,7.3,164,7.8,1007.7,86,8.0
2021-04-24,24.8,26.8,12.6,165,8.6,1007.9,89,10.0
2021-04-25,25.0,27.2,3.0,162,7.4,1008.6,88,12.0
2021-04-26,25.1,27.6,5.3,159,7.3,1008.4,87,14.0
2021-04-27,25.1,27.2,6.2,150,5.7,1009.6,89,10.0
2021-04-28,24.8,26.8,6.8,155,5.4,1010.5,89,6.0
2021-04-29,24.8,26.4,6.5,157,4.5,1010.4,91,8.0
2021-04-30,24.4,26.6,7.1,83,4.3,1010.1,88,12.0
2021-05-01,24.8,26.9,6.2,13,4.0,1010.3,89,15.0
2021-05-02,25.2,27.1,5.4,357,4.3,1009.8,90,14.0
2021-05-03,25.3,27.4,6.5,106,2.9,1008.3,89,15.0
2021-05-04,25.7,28.4,2.8,37,4.5,1007.6,86,15.0
2021-05-05,25.7,28.0,5.5,125,3.0,1007.8,88,13.0
2021-05-06,24.7,27.0,15.4,6,7.1,1010.4,88,10.0
2021-05-07,25.3,28.5,8.7,74,6.8,1009.8,84,6.0
2021-05-08,25.2,27.4,8.5,114,3.8,1009.1,89,11.0
2021-05-09,25.1,27.7,3.2,60,2.7,1008.4,86,13.0
2021-05-10,25.7,28.0,6.6,124,2.8,1007.9,88,9.0
2021-05-11,25.8,28.2,1.8,110,3.8,1007.2,87,10.0
2021-05-12,26.0,28.8,1.3,154,4.4,1006.6,86,13.0
2021-05-13,26.5,28.9,7.5,146,3.7,1006.1,87,11.0
2021-05-14,26.1,28.6,6.2,138,4.6,1006.2,87,10.0
2021-05-15,26.0,27.6,13.4,118,4.4,1007.1,91,10.0
2021-05-16,25.8,28.2,1.9,130,4.0,1007.2,87,8.0
2021-05-17,26.2,28.5,7.6,143,4.4,1007.4,88,10.0
2021-05-18,25.6,27.4,16.7,158,5.7,1008.2,90,10.0
2021-05-19,25.7,27.8,11.6,148,4.7,1007.6,89,8.0
2021-05-20,25.6,27.3,6.4,150,6.2,1007.6,90,6.0
2021-05-21,25.6,27.7,11.7,169,6.7,1007.8,89,4.0
2021-05-22,25.4,27.4,17.1,202,6.6,1007.1,89,5.0
2021-05-23,25.1,27.7,15.0,216,7.3,1006.9,87,6.0
2021-05-24,25.0,28.0,11.5,213,6.2,1007.5,85,6.0
2021-05-25,25.1,26.5,35.6,189,6.4,1007.8,92,8.0
2021-05-26,25.3,26.7,18.1,199,5.0,1007.4,93,6.0
2021-05-27,25.1,26.2,34.8,167,5.6,1007.5,94,6.0
2021-05-28,25.0,26.1,38.6,158,6.9,1009.0,94,6.0
2021-05-29,25.4,27.3,9.6,165,8.3,1009.0,89,8.0
2021-05-30,25.6,28.1,5.2,175,8.0,1008.0,86,6.0
2021-05-31,26.0,28.0,7.2,188,6.5,1006.8,89,8.0
2021-06-01,25.8,28.7,3.5,188,5.8,1007.0,85,16.0
2021-06-02,26.3,28.7,2.4,175,6.4,1007.3,87,15.0
2021-06-03,26.2,28.8,3.1,175,7.7,1008.0,86,15.0
2021-06-04,26.4,29.0,1.9,185,7.1,1007.9,86,14.0
2021-06-05,26.3,28.1,4.4,181,7.2,1008.0,90,11.0
2021-06-06,25.7,27.9,9.2,216,6.5,1007.5,88,7.0
2021-06-07,25.2,26.6,21.1,214,7.6,1008.0,92,6.0
2021-06-08,24.9,26.1,22.6,187,7.5,1008.5,93,5.0
2021-06-09,24.7,26.2,10.0,205,6.9,1008.2,92,4.0
2021-06-10,24.5,25.3,39.8,207,5.7,1007.6,95,3.0
2021-06-11,24.8,26.1,20.2,212,6.3,1006.2,92,3.0
2021-06-12,24.5,26.6,37.2,224,6.4,1007.2,89,5.0
2021-06-13,24.8,26.2,12.2,190,6.6,1007.8,92,7.0
2021-06-14,24.9,26.8,8.4,193,7.1,1008.2,90,5.0
2021-06-15,25.1,26.5,5.9,192,5.4,1007.8,92,
2021-06-16,24.7,27.3,6.1,182,7.4,1009.0,87,
2021-06-17,25.0,27.2,6.4,173,7.1,1009.9,88,5.0
2021-06-18,25.1,27.5,3.9,184,5.9,1010.5,87,9.0
2021-06-19,25.1,27.7,5.0,188,5.9,1009.6,86,9.0
2021-06-20,24.8,27.6,6.8,188,5.8,1008.4,85,8.0
2021-06-21,25.0,26.6,20.7,160,5.8,1008.0,91,7.0
2021-06-22,25.0,26.7,20.3,170,7.0,1008.7,90,12.0
2021-06-23,24.8,26.3,18.8,197,6.4,1009.8,92,12.0
2021-06-24,25.1,27.0,7.4,201,5.7,1008.0,90,6.0
2021-06-25,25.0,27.3,6.5,169,6.7,1007.2,88,10.0
2021-06-26,24.8,27.4,3.5,176,9.0,1008.2,86,8.0
2021-06-27,24.9,27.8,2.8,188,8.1,1009.6,85,9.0
2021-06-28,25.1,27.5,7.1,204,6.2,1009.2,87,7.0
2021-06-29,25.3,27.6,5.3,176,7.4,1008.2,87,
2021-06-30,25.2,27.1,11.2,180,7.4,1008.4,89,8.0
2021-06-30,25.2,27.1,11.2,180,7.4,1008.4,89,6.0
2021-07-01,25.3,27.8,2.8,169,7.3,1008.3,87,4.0
2021-07-02,24.6,27.6,11.0,209,6.0,1009.0,85,6.0
2021-07-03,25.1,28.3,0.7,209,4.1,1007.7,84,8.0
2021-07-04,25.6,28.8,1.0,193,5.5,1006.4,84,8.0
2021-07-05,26.0,28.1,8.1,162,6.9,1005.7,88,6.0
2021-07-06,25.0,26.6,20.3,190,7.3,1005.7,91,5.0
2021-07-07,24.8,25.9,31.3,197,6.2,1006.6,94,4.0
2021-07-08,24.6,25.7,25.4,201,5.6,1006.9,94,4.0
2021-07-09,24.4,25.4,18.5,179,5.4,1005.9,94,2.0
2021-07-10,24.0,24.8,55.0,156,8.7,1006.3,96,3.0
2021-07-11,24.1,25.9,22.0,156,8.4,1008.3,90,
2021-07-12,24.5,26.4,5.9,57,3.3,1008.8,90,
2021-07-13,24.5,26.9,2.0,10,3.7,1007.4,88,8.0
2021-07-14,24.8,26.7,17.1,161,4.0,1006.9,90,6.0
2021-07-15,24.3,25.5,50.3,179,4.5,1008.1,93,4.0
2021-07-16,24.2,26.5,10.2,190,5.2,1009.6,88,4.0
2021-07-17,24.9,27.1,11.4,216,6.0,1008.0,88,7.0
2021-07-18,24.5,26.9,15.8,231,7.0,1006.8,87,10.0
2021-07-19,24.6,26.9,6.4,221,7.9,1007.4,88,9.0
2021-07-20,24.7,26.6,13.3,221,9.1,1008.2,89,7.0
2021-07-21,24.7,25.6,37.8,207,7.2,1008.1,95,6.0
2021-07-22,24.8,27.3,6.8,201,8.8,1007.3,87,8.0
2021-07-23,24.8,26.5,16.3,218,7.6,1007.4,91,10.0
2021-07-24,24.7,25.5,38.4,196,7.5,1007.3,95,10.0
2021-07-25,25.1,26.1,18.2,209,7.0,1007.4,94,8.0
2021-07-26,24.8,26.9,7.0,225,8.8,1006.6,89,8.0
2021-07-27,25.1,26.7,17.6,223,7.6,1006.3,91,8.0
2021-07-28,25.1,26.4,20.2,211,6.9,1006.3,93,7.0
2021-07-29,25.0,26.7,19.1,213,8.1,1006.8,91,10.0
2021-07-30,25.1,26.5,20.4,201,5.6,1008.0,92,8.0
2021-07-31,25.2,27.0,18.9,198,6.2,1008.0,90,7.0
2021-08-01,25.0,27.3,7.6,220,7.4,1007.2,88,11.0
2021-08-02,24.8,27.1,11.6,222,7.9,1007.5,88,11.0
2021-08-03,25.0,26.7,9.5,215,7.5,1008.1,90,13.0
2021-08-04,25.1,26.9,6.9,213,8.1,1008.5,90,10.0
2021-08-05,25.1,26.8,13.1,222,8.3,1008.1,91,12.0
2021-08-06,25.1,27.0,12.1,212,7.5,1008.5,90,12.0
2021-08-07,25.0,27.5,14.0,215,7.1,1009.2,87,10.0
2021-08-08,25.3,27.6,4.5,230,7.0,1008.7,88,11.0
2021-08-09,25.4,27.6,11.7,174,6.1,1007.6,88,10.0
2021-08-10,25.4,27.2,10.8,162,9.7,1006.3,90,10.0
2021-08-11,24.9,26.6,20.2,179,10.2,1008.3,91,5.0
2021-08-12,25.0,26.8,8.8,173,9.1,1010.3,90,6.0
2021-08-13,24.7,26.5,16.0,200,6.6,1009.1,90,5.0
2021-08-14,24.3,26.6,20.0,187,7.7,1007.9,88,5.0
2021-08-15,24.6,25.5,28.5,180,6.2,1009.8,95,5.0
2021-08-16,24.6,26.7,14.2,210,5.1,1012.0,89,9.0
2021-08-17,24.2,27.6,0.7,309,4.4,1010.8,83,11.0
2021-08-18,24.9,27.8,6.5,104,3.5,1008.8,85,12.0
2021-08-19,25.2,27.3,6.6,147,5.3,1008.1,89,11.0
2021-08-20,25.1,27.1,21.5,148,4.9,1008.7,89,12.0
2021-08-21,25.2,26.9,10.7,161,5.8,1009.4,90,13.0
2021-08-22,24.8,27.0,5.6,169,6.0,1008.8,88,13.0
2021-08-23,24.8,26.6,9.6,169,6.4,1007.9,90,9.0
2021-08-24,24.8,26.6,17.7,159,7.7,1006.7,90,9.0
2021-08-25,24.4,25.4,43.3,177,6.2,1006.8,95,8.0
2021-08-26,24.1,25.1,47.7,186,5.1,1007.2,95,8.0
2021-08-27,23.9,24.8,45.7,200,4.8,1007.8,95,8.0
2021-08-28,24.4,25.4,14.5,80,3.1,1007.8,94,7.0
2021-08-29,24.2,26.7,6.8,320,4.4,1007.6,87,8.0
2021-08-30,24.6,26.7,6.0,310,3.4,1008.2,89,11.0
2021-08-31,24.9,25.8,12.1,205,2.9,1009.0,95,10.0
2021-09-01,24.2,25.7,7.6,282,3.4,1008.5,92,9.0
2021-09-02,24.5,25.9,23.2,202,4.3,1008.2,92,10.0
2021-09-03,24.0,26.0,13.6,244,6.1,1008.2,89,8.0
2021-09-04,24.4,26.4,10.6,186,5.4,1008.4,89,9.0
2021-09-05,24.5,26.0,3.5,158,4.2,1009.0,92,9.0
2021-09-06,23.9,26.3,3.6,236,4.6,1009.1,87,8.0
2021-09-07,24.2,25.4,30.5,286,4.9,1008.0,94,11.0
2021-09-08,24.1,24.8,30.3,267,4.8,1005.9,95,8.0
2021-09-09,24.2,24.8,54.2,191,6.3,1006.8,96,8.0
2021-09-10,24.3,25.9,24.8,198,5.8,1008.4,91,8.0
2021-09-11,24.7,25.7,22.0,238,4.9,1008.3,94,7.0
2021-09-12,24.3,27.1,1.1,270,8.4,1006.1,85,10.0
2021-09-13,24.9,27.1,12.4,267,8.1,1006.4,88,10.0
2021-09-14,24.6,25.6,25.9,164,5.1,1007.9,94,8.0
2021-09-15,24.4,25.2,125.8,172,5.8,1008.6,96,7.0
2021-09-16,24.4,25.9,10.2,165,8.5,1009.4,92,7.0
2021-09-17,24.5,27.1,1.3,149,4.7,1009.1,87,10.0
2021-09-18,24.6,27.1,5.7,12,5.1,1008.7,87,9.0
2021-09-19,24.6,25.5,16.7,9,3.7,1009.0,95,8.0
2021-09-20,24.0,25.2,32.8,219,3.8,1008.0,93,11.0
2021-09-21,24.3,25.6,20.2,173,8.4,1007.1,93,7.0
2021-09-22,24.2,25.5,19.7,190,7.5,1007.6,93,5.0
2021-09-23,24.6,26.4,10.5,178,5.1,1008.5,90,9.0
2021-09-24,24.7,25.5,17.5,221,4.3,1008.4,95,9.0
2021-09-25,24.2,24.9,46.1,180,6.4,1007.5,96,8.0
2021-09-26,24.7,25.2,21.5,161,3.7,1007.6,97,7.0
2021-09-27,24.8,26.3,9.3,21,3.2,1007.9,92,9.0
2021-09-28,24.7,26.8,3.9,8,3.5,1008.5,89,10.0
2021-09-29,25.1,27.3,4.4,129,4.2,1007.6,89,11.0
2021-09-30,25.4,27.1,4.4,149,3.5,1008.4,91,12.0
2021-10-01,25.3,27.3,9.5,147,3.3,1008.8,90,10.0
2021-10-02,24.8,25.9,26.6,161,5.5,1009.7,93,8.0
2021-10-03,24.7,26.6,12.0,82,2.9,1008.6,90,9.0
2021-10-04,24.8,27.1,8.7,358,4.2,1007.4,88,11.0
2021-10-05,25.4,26.8,19.1,325,4.5,1006.4,92,14.0
2021-10-06,24.8,26.3,20.6,347,5.0,1005.1,92,7.0
2021-10-07,24.6,26.3,19.9,318,5.7,1004.4,91,10.0
2021-10-08,24.7,26.4,6.0,161,6.6,1005.1,90,11.0
2021-10-09,24.7,25.8,17.7,201,8.2,1006.3,94,5.0
2021-10-10,24.7,27.0,17.0,226,6.3,1005.7,88,7.0
2021-10-11,24.7,25.8,40.7,186,6.4,1005.4,94,9.0
2021-10-12,24.4,25.2,53.4,166,7.4,1005.7,95,7.0
2021-10-13,24.1,25.8,39.1,235,7.2,1004.7,91,8.0
2021-10-14,24.1,25.0,43.9,175,6.7,1005.0,95,9.0
2021-10-15,24.0,24.9,52.6,168,6.0,1006.2,95,9.0
2021-10-16,24.5,26.3,6.8,69,3.3,1007.9,90,10.0
2021-10-17,22.3,23.4,20.8,8,11.3,1009.3,94,7.0
2021-10-18,22.1,24.9,3.1,40,6.6,1009.8,85,8.0
2021-10-19,24.1,26.7,1.3,107,4.7,1012.1,87,9.0
2021-10-20,24.5,26.4,10.5,22,4.2,1012.5,90,15.0
2021-10-21,24.5,26.2,8.1,68,4.6,1011.4,91,13.0
2021-10-22,24.2,25.5,15.6,59,5.3,1011.6,93,10.0
2021-10-23,23.7,25.1,10.9,13,9.2,1012.2,92,9.0
2021-10-24,22.5,26.4,0.5,20,13.9,1011.2,80,9.0
2021-10-25,22.3,27.1,0.2,19,13.0,1009.8,76,10.0
2021-10-26,21.9,26.9,0.0,15,13.1,1009.2,75,16.0
2021-10-27,21.8,26.8,0.2,16,13.9,1008.9,75,21.0
2021-10-28,23.3,25.8,2.7,33,9.3,1009.4,86,14.0
2021-10-29,24.1,27.1,3.7,11,3.5,1011.2,85,13.0
2021-10-30,24.6,26.2,15.5,6,6.8,1011.7,91,13.0
2021-10-31,24.2,26.2,7.2,66,5.6,1011.9,90,10.0
2021-11-01,24.6,26.4,13.7,22,4.3,1011.3,90,11.0
2021-11-02,24.2,27.6,3.0,72,5.1,1010.8,84,12.0
2021-11-03,23.6,27.5,0.0,24,7.2,1010.1,81,12.0
2021-11-04,23.8,26.7,9.0,49,5.9,1009.8,85,15.0
2021-11-05,24.5,26.9,2.8,32,4.6,1008.9,87,10.0
2021-11-06,24.6,26.3,10.2,319,4.3,1007.4,91,12.0
2021-11-07,24.6,26.5,11.4,43,3.8,1007.0,90,13.0
2021-11-08,24.3,25.6,25.7,14,7.5,1008.4,93,10.0
2021-11-09,22.9,26.5,1.0,13,13.0,1009.9,81,10.0
2021-11-10,20.6,25.9,0.3,12,14.9,1010.2,73,11.0
2021-11-11,20.9,24.7,21.7,7,14.7,1009.9,80,15.0
2021-11-12,22.3,25.8,2.1,11,13.5,1009.9,82,15.0
2021-11-13,22.8,26.5,0.0,18,12.6,1009.6,81,13.0
2021-11-14,22.9,25.6,8.8,14,9.4,1009.9,86,12.0
2021-11-15,23.7,26.0,18.9,29,8.3,1008.7,88,13.0
2021-11-16,23.6,25.9,14.1,10,7.5,1008.6,87,12.0
2021-11-17,23.7,27.2,3.5,27,9.1,1008.9,82,8.0
2021-11-18,24.0,26.4,13.4,21,6.5,1008.4,87,11.0
2021-11-19,24.0,26.7,2.2,71,6.5,1007.5,86,10.0
2021-11-20,24.1,26.3,4.8,60,4.6,1007.5,88,11.0
2021-11-21,24.3,26.8,8.1,41,4.9,1008.3,87,12.0
2021-11-22,24.3,26.4,6.1,75,6.1,1008.8,89,14.0
2021-11-23,23.2,27.3,0.2,21,9.9,1009.0,79,9.0
2021-11-24,20.9,26.4,0.0,18,14.0,1010.2,73,11.0
2021-11-25,20.1,26.4,0.0,19,14.5,1010.3,69,11.0
2021-11-26,20.3,26.2,0.0,16,14.9,1010.2,70,16.0
2021-11-27,18.8,25.3,0.0,14,17.1,1010.5,68,19.0
2021-11-28,18.7,25.3,12.5,24,18.8,1010.2,68,26.0
2021-11-29,20.4,23.6,47.0,15,18.3,1009.5,83,18.0
2021-11-30,21.2,22.8,37.3,10,17.0,1009.3,91,17.0
2021-12-01,18.6,24.3,0.0,12,16.4,1010.8,71,23.0
2021-12-02,18.4,24.7,0.0,17,17.2,1011.9,68,25.0
2021-12-03,17.8,23.6,0.0,15,17.1,1013.8,70,18.0
2021-12-04,16.3,22.4,0.0,17,16.4,1013.8,69,20.0
2021-12-05,15.6,22.1,0.0,14,16.3,1013.6,67,21.0
2021-12-06,17.2,23.4,0.0,12,14.6,1012.7,69,20.0
2021-12-07,17.7,24.5,0.0,12,14.0,1012.7,67,25.0
2021-12-08,18.0,24.6,0.0,13,14.8,1012.9,67,25.0
2021-12-09,19.1,26.1,0.0,25,12.7,1012.9,66,19.0
2021-12-10,19.7,26.8,0.0,20,12.3,1012.3,66,16.0
2021-12-11,18.8,26.0,0.0,23,10.6,1012.5,65,14.0
2021-12-12,18.6,26.0,0.0,19,12.1,1012.3,65,18.0
2021-12-13,18.3,25.9,0.0,19,16.7,1011.8,63,13.0
2021-12-14,17.7,26.0,0.0,12,16.4,1010.5,61,18.0
2021-12-15,19.0,26.8,0.0,11,14.0,1009.8,63,21.0
2021-12-16,20.2,27.9,0.0,16,11.8,1009.5,64,18.0
2021-12-17,21.6,28.2,0.0,34,9.7,1009.7,70,15.0
2021-12-18,19.2,27.2,0.0,21,15.0,1010.3,63,15.0
2021-12-19,16.2,25.3,0.0,21,19.1,1011.4,58,14.0
2021-12-20,14.9,24.5,0.0,20,16.1,1012.1,56,19.0
2021-12-21,17.8,26.1,0.0,11,7.4,1011.7,62,26.0
2021-12-22,20.8,26.3,0.2,2,7.7,1011.3,73,34.0
2021-12-23,22.2,25.0,21.8,129,6.1,1011.2,86,33.0
2021-12-24,22.1,24.8,3.8,24,5.5,1011.1,86,19.0
2021-12-25,22.6,24.8,8.1,17,4.8,1012.0,88,14.0
2021-12-26,21.9,25.7,20.4,3,8.1,1013.1,81,15.0
2021-12-27,20.6,26.9,0.3,23,12.6,1013.3,70,16.0
2021-12-28,18.8,26.7,0.0,31,14.6,1012.9,63,10.0
2021-12-29,19.2,27.5,0.0,33,13.3,1012.6,61,9.0
2021-12-30,18.7,27.6,0.0,27,13.3,1013.4,59,7.0
2021-12-31,17.5,27.1,0.0,24,13.7,1013.6,57,10.0
2022-01-01,16.8,26.6,0.0,18,14.1,1013.4,56,13.0
2022-01-02,17.4,26.6,0.0,21,14.3,1012.8,58,15.0
2022-01-03,18.0,27.2,0.0,28,12.0,1011.5,59,13.0
2022-01-04,18.5,27.8,0.0,21,8.8,1011.7,59,13.0
2022-01-05,17.9,27.5,0.0,23,10.6,1011.4,57,15.0
2022-01-06,17.8,27.5,0.0,11,8.1,1011.7,58,20.0
2022-01-07,20.7,27.2,0.0,246,4.9,1012.4,70,21.0
2022-01-08,19.6,27.7,0.0,33,6.6,1012.1,65,17.0
2022-01-09,17.8,27.5,0.0,12,7.0,1011.0,61,19.0
2022-01-10,19.7,26.8,0.0,136,6.3,1011.6,67,25.0
2022-01-11,22.6,27.0,0.4,146,5.2,1012.5,79,21.0
2022-01-12,22.4,26.6,1.2,117,3.9,1012.9,80,20.0
2022-01-13,19.6,27.2,0.0,37,6.5,1012.8,69,17.0
2022-01-14,20.2,26.8,0.0,112,5.9,1012.8,71,19.0
2022-01-15,19.6,26.9,0.0,13,5.6,1012.4,69,21.0
2022-01-16,20.3,26.8,0.0,296,4.7,1012.4,71,28.0
2022-01-17,20.8,27.1,0.5,14,5.6,1012.3,73,31.0
2022-01-18,20.6,27.0,0.0,101,6.1,1011.5,72,24.0
