date,dew_point_2m_mean,temperature_2m_mean,precipitation_sum,wind_direction_10m_dominant,wind_speed_10m_mean,surface_pressure_mean,relative_humidity_2m_mean,pm25
2021-10-01,25.7,28.4,7.7,146,6.5,1002.5,86,10.0
2021-10-02,25.3,28.4,3.3,183,3.7,1003.0,84,9.0
2021-10-03,24.7,28.0,8.6,146,5.8,1002.6,83,9.0
2021-10-04,24.6,27.8,19.3,30,4.5,1002.6,84,12.0
2021-10-05,23.8,28.3,0.0,355,5.2,1001.9,79,14.0
2021-10-06,24.8,28.3,3.9,18,3.8,999.9,83,11.0
2021-10-07,24.8,28.0,0.2,200,4.2,999.0,84,9.0
2021-10-08,24.4,28.4,0.0,162,4.2,998.6,80,13.0
2021-10-09,24.5,28.6,0.4,164,6.6,999.0,79,21.0
2021-10-10,24.8,29.1,0.2,177,5.9,997.9,79,19.0
2021-10-11,25.1,27.5,10.8,100,4.2,998.0,87,11.0
2021-10-12,24.8,27.1,8.5,129,4.9,998.7,88,8.0
2021-10-13,24.5,27.0,3.5,142,5.1,998.3,87,9.0
2021-10-14,24.6,26.3,3.8,148,5.7,997.6,91,10.0
2021-10-15,24.1,25.8,29.4,136,4.7,999.3,91,6.0
2021-10-16,23.9,25.5,41.3,116,5.8,1002.5,91,4.0
2021-10-17,23.2,25.9,8.1,8,4.7,1005.2,86,5.0
2021-10-18,23.1,24.6,19.9,348,5.0,1005.9,91,7.0
2021-10-19,23.3,25.7,11.5,83,3.6,1007.6,88,6.0
2021-10-20,24.1,27.4,0.6,182,4.3,1007.1,84,10.0
2021-10-21,24.6,27.3,10.5,159,4.3,1005.5,86,14.0
2021-10-22,23.8,26.4,15.0,117,5.2,1006.3,87,8.0
2021-10-23,23.4,25.4,16.1,334,3.9,1007.9,89,5.0
2021-10-24,23.0,25.8,3.7,25,4.2,1007.8,86,7.0
2021-10-25,22.9,26.1,0.2,91,3.9,1006.3,84,11.0
2021-10-26,22.4,26.7,0.0,94,4.4,1005.4,79,13.0
2021-10-27,22.4,26.8,0.0,62,4.3,1005.4,79,18.0
2021-10-28,22.7,26.6,0.8,34,5.3,1005.2,81,17.0
2021-10-29,23.8,26.1,28.5,77,6.5,1006.7,88,7.0
2021-10-30,24.1,26.5,3.6,348,4.8,1007.5,87,8.0
2021-10-31,24.4,26.4,9.8,107,3.5,1007.1,89,8.0
2021-11-01,24.2,26.4,2.5,28,4.9,1006.9,88,6.0
2021-11-02,24.5,26.8,2.6,347,4.9,1006.6,88,7.0
2021-11-03,24.2,26.8,5.4,302,4.7,1006.1,86,10.0
2021-11-04,23.9,27.1,0.6,16,3.7,1005.5,83,15.0
2021-11-05,23.3,27.6,0.0,12,3.5,1003.9,79,14.0
2021-11-06,23.5,27.9,0.1,23,3.3,1001.8,78,16.0
2021-11-07,23.9,28.0,0.0,36,3.5,1002.0,80,18.0
2021-11-08,23.6,27.6,7.8,113,5.3,1004.0,80,16.0
2021-11-09,23.2,26.3,0.7,321,4.4,1006.4,84,16.0
2021-11-10,21.9,26.3,0.0,351,4.3,1006.8,78,12.0
2021-11-11,20.7,26.2,0.0,18,4.6,1006.0,73,16.0
2021-11-12,21.1,26.6,0.0,91,5.5,1006.5,74,19.0
2021-11-13,20.3,26.6,0.1,88,5.5,1006.4,69,23.0
2021-11-14,22.0,26.2,1.0,171,3.3,1006.1,79,29.0
2021-11-15,21.8,26.5,0.2,56,3.7,1004.6,78,29.0
2021-11-16,22.2,27.1,0.8,58,4.1,1004.4,76,23.0
2021-11-17,22.5,27.8,0.0,30,4.8,1005.0,75,17.0
2021-11-18,22.6,27.6,1.2,133,4.6,1004.3,76,16.0
2021-11-19,22.7,27.8,0.0,154,3.1,1002.4,75,20.0
2021-11-20,22.7,28.6,0.0,161,3.6,1002.0,72,24.0
2021-11-21,22.5,28.2,0.0,45,3.4,1003.1,73,25.0
2021-11-22,23.0,27.4,1.3,42,4.6,1004.0,78,28.0
2021-11-23,21.5,27.4,0.2,156,6.3,1005.3,73,20.0
2021-11-24,19.9,26.2,0.0,227,5.0,1007.1,70,18.0
2021-11-25,20.3,26.0,0.0,335,3.9,1007.1,72,22.0
2021-11-26,20.8,26.7,0.0,134,3.7,1006.7,72,26.0
2021-11-27,19.3,26.4,0.0,324,4.6,1007.6,67,25.0
2021-11-28,16.7,25.4,0.0,22,6.3,1007.7,61,25.0
2021-11-29,17.7,25.5,0.0,16,6.7,1006.7,64,31.0
2021-11-30,16.3,25.7,0.0,47,10.4,1007.0,58,23.0
2021-12-01,14.7,25.5,0.0,49,9.1,1008.2,52,36.0
2021-12-02,15.4,24.0,0.0,42,5.3,1009.2,60,40.0
2021-12-03,14.4,23.3,0.0,20,4.9,1010.5,58,37.0
2021-12-04,12.2,21.6,0.0,23,4.7,1010.8,56,39.0
2021-12-05,10.9,20.3,0.0,26,5.4,1010.6,56,46.0
2021-12-06,12.5,21.1,0.0,14,4.4,1009.8,60,55.0
2021-12-07,14.3,21.8,0.0,13,3.6,1009.6,64,57.0
2021-12-08,13.5,22.0,0.0,11,4.1,1010.1,61,56.0
2021-12-09,16.6,23.4,0.0,12,5.8,1010.3,67,53.0
2021-12-10,18.6,25.2,0.0,70,5.6,1009.3,68,36.0
2021-12-11,18.4,25.7,0.0,74,4.0,1008.8,67,28.0
2021-12-12,16.2,24.4,0.0,56,6.5,1009.4,63,23.0
2021-12-13,16.7,23.9,0.0,67,6.2,1008.9,66,26.0
2021-12-14,16.1,23.4,0.0,12,6.3,1007.6,66,40.0
2021-12-15,15.7,23.5,0.0,358,5.6,1006.5,65,40.0
2021-12-16,15.9,23.6,0.0,341,5.2,1006.2,65,37.0
2021-12-17,16.9,24.8,0.0,360,5.5,1006.7,65,38.0
2021-12-18,15.8,25.6,0.0,51,7.4,1007.6,57,32.0
2021-12-19,13.3,23.2,0.0,24,7.4,1008.8,55,33.0
2021-12-20,13.7,22.0,0.0,333,7.4,1008.4,61,40.0
2021-12-21,15.0,22.2,0.0,323,5.5,1007.7,66,49.0
2021-12-22,15.9,23.0,0.0,3,4.4,1007.0,67,45.0
2021-12-23,16.6,23.7,0.0,153,4.8,1006.2,67,48.0
2021-12-24,17.0,23.8,0.0,115,3.3,1006.0,67,48.0
2021-12-25,19.3,24.3,0.5,320,3.9,1007.3,75,
2021-12-26,19.4,25.3,0.1,304,4.8,1009.3,72,33.0
2021-12-27,18.8,25.5,0.5,320,5.9,1010.0,68,24.0
2021-12-28,17.6,25.2,0.0,72,4.7,1009.9,64,20.0
2021-12-29,18.3,25.6,0.0,72,4.4,1009.7,66,17.0
2021-12-30,18.4,26.3,0.0,97,5.9,1010.7,64,15.0
2021-12-31,17.0,25.3,0.0,28,5.3,1010.7,62,16.0
2022-01-01,16.5,25.2,0.0,48,4.7,1010.6,61,15.0
2022-01-02,16.2,24.2,0.0,108,6.6,1010.1,62,18.0
2022-01-03,16.2,24.4,0.0,92,5.3,1008.4,62,24.0
2022-01-04,17.2,24.2,0.0,346,5.7,1008.2,67,31.0
2022-01-05,17.6,24.7,0.0,334,3.6,1007.4,67,34.0
2022-01-06,18.3,24.8,0.0,146,4.0,1007.3,70,35.0
2022-01-07,18.4,24.9,0.0,274,5.7,1008.2,70,45.0
2022-01-08,18.5,24.8,0.0,335,4.4,1008.0,70,42.0
2022-01-09,18.2,25.0,0.0,194,4.6,1006.5,68,45.0
2022-01-10,18.6,24.9,0.0,171,5.8,1006.8,71,43.0
2022-01-11,18.2,24.4,0.0,132,3.5,1007.3,71,46.0
2022-01-12,18.7,25.1,0.0,162,5.1,1008.0,70,41.0
2022-01-13,18.4,25.2,0.0,136,4.8,1008.0,68,39.0
2022-01-14,18.1,25.1,0.0,163,5.1,1007.8,67,35.0
2022-01-15,18.4,24.6,0.0,165,4.8,1007.3,71,38.0
2022-01-16,18.4,24.8,0.0,158,6.7,1007.2,70,45.0
2022-01-17,18.2,24.8,0.0,18,5.4,1007.7,69,61.0
2022-01-18,19.3,24.8,0.5,356,7.4,1007.7,72,46.0
2022-01-19,18.5,24.6,0.0,294,6.6,1006.5,71,30.0
2022-01-20,18.5,24.7,0.0,280,5.3,1005.1,70,39.0
