date,pm,location,temp,dew_point,humidity,pressure,wind_speed,precipitation,wind_dir_sin,wind_dir_cos,month,month_sin,month_cos
2023-06-15,34.916666666666664,KPS,28.4,23.7,76,1007.4,7.1,0.1,-0.5591929034707467,-0.8290375725550417,6,1.2246467991473532e-16,-1.0
2023-06-15,32.625,DN,28.2,24.2,79,1007.6,5.1,3.4,-0.7986355100472928,-0.6018150231520483,6,1.2246467991473532e-16,-1.0
2023-06-16,53.333333333333336,BN,29.7,25.1,77,1006.7,8.3,7.2,-0.374606593415912,-0.9271838545667874,6,1.2246467991473532e-16,-1.0
2023-06-16,36.25,KPS,29.6,24.0,73,1006.3,6.6,4.8,-0.48480962024633695,-0.8746197071393959,6,1.2246467991473532e-16,-1.0
2023-06-16,34.541666666666664,DN,29.6,24.2,74,1006.5,5.2,10.0,-0.45399049973954625,-0.8910065241883681,6,1.2246467991473532e-16,-1.0
2023-06-17,53.16666666666666,BN,29.9,25.0,76,1007.3,7.7,2.0,-0.34202014332566866,-0.9396926207859084,6,1.2246467991473532e-16,-1.0
2023-06-17,45.375,KPS,29.7,23.9,72,1007.0,5.8,5.7,-0.5000000000000001,-0.8660254037844386,6,1.2246467991473532e-16,-1.0
2023-06-17,37.91666666666666,DN,29.9,24.5,74,1007.2,5.1,2.8,-0.2923717047227364,-0.9563047559630355,6,1.2246467991473532e-16,-1.0
2023-06-18,38.29166666666666,KPS,29.0,23.9,75,1007.7,6.1,3.5,-0.5150380749100542,-0.8571673007021123,6,1.2246467991473532e-16,-1.0
2023-06-18,35.25,DN,29.1,24.3,76,1008.0,5.1,9.1,-0.5591929034707467,-0.8290375725550417,6,1.2246467991473532e-16,-1.0
2023-06-18,49.75,BN,28.7,25.2,81,1008.1,7.7,7.1,-0.2923717047227364,-0.9563047559630355,6,1.2246467991473532e-16,-1.0
2023-06-19,40.41666666666666,DN,28.4,24.3,79,1007.5,4.2,1.2,-0.13917310096006552,-0.9902680687415703,6,1.2246467991473532e-16,-1.0
2023-06-19,53.16666666666666,BN,28.6,24.9,81,1007.5,5.5,1.1,-0.4226182617406993,-0.90630778703665,6,1.2246467991473532e-16,-1.0
2023-06-19,40.41666666666666,KPS,28.4,24.1,79,1007.4,5.4,3.5,-0.5000000000000001,-0.8660254037844386,6,1.2246467991473532e-16,-1.0
2023-06-20,48.875,DN,29.7,24.3,74,1007.4,4.2,2.8,-0.39073112848927355,-0.9205048534524404,6,1.2246467991473532e-16,-1.0
2023-06-20,63.75,BN,29.7,25.0,77,1007.5,7.0,2.3,-0.2923717047227364,-0.9563047559630355,6,1.2246467991473532e-16,-1.0
